0.002418099020347677  8.958412009066057e-36
0.0025358219495413017  7.206064026706753e-36
0.0026592465484829514  5.692295769859555e-36
0.002788709523531196  4.578830236324029e-36
0.0029245077960327872  3.7505880817065436e-36
0.003066918865836793  3.0721625901405164e-36
0.003216300503284278  2.5625170671818905e-36
0.0033729206347488656  2.0989959171444832e-36
0.0035371674993358512  1.7193188356144064e-36
0.0037093712492924777  1.3830042198575061e-36
0.0038900450705964392  1.1535756371564107e-36
0.004079473692001019  9.449109953330046e-37
0.00427812668020753  7.739906776309191e-37
0.004486503098578422  6.455922377396669e-37
0.004705028990066592  5.384940018986446e-37
0.004934198709097373  4.491624482600185e-37
0.0051745882141858044  3.815080915925877e-37
0.0054266289411714665  3.182191590742868e-37
0.0056909459161270225  2.6542931967505182e-37
0.006039552862714546  2.135088975822896e-37
0.006409514221204788  1.7174458873877503e-37
0.006802138086322123  1.3814976375718806e-37
0.007305194266062796  1.0716716569295582e-37
0.007752770466761942  8.778222245709394e-38
0.008130478128217261  7.45601692552332e-38
0.008628522073168932  5.997551273055651e-38
0.009266855606360674  4.824374948747339e-38
0.009952191440532878  3.7424210902456254e-38
0.010688211695133319  2.9031150699329196e-38
0.011478919985266966  2.3352389965612722e-38
0.012327850360107303  1.8115191634854492e-38
0.013083301171583222  1.5110036131734175e-38
0.013884737301873232  1.2154373755185255e-38
0.01491192287828898  9.776866189649628e-39
0.016015099104398474  7.864421023710497e-39
0.017199887728572675  6.326067764296174e-39
0.018471915685503274  4.90733196962069e-39
0.01960387489059594  4.093247527600801e-39
0.02080473799272596  3.2925705729095576e-39
0.02234386158740523  2.6485134125139165e-39
0.023996848737613378  2.1304397706705368e-39
0.02577212300941263  1.7137061096272176e-39
0.02767873113986024  1.3784893948207348e-39
0.02972638913887169  1.1088441600097891e-39
0.031925531801675316  8.919440191614309e-40
0.03428736588417242  7.17471545605492e-40
0.03704524011184278  6.09403571461263e-40
0.039548142015600765  4.6423603723447415e-40
0.04247389280002404  3.734271882595691e-40
0.04561608909152511  3.0038138736957583e-40
0.04899074341508859  2.4162401859007928e-40
0.052615052893891234  1.943601328659827e-40
0.05650748688525414  1.5634149894580667e-40
0.061052617073374005  1.3279281723259884e-40
0.06556925763320244  1.0681731787915795e-40
0.07000037635977244  8.33641221878909e-41
0.07517785311369816  6.545496702192873e-41
0.0807394712203564  5.265137200082613e-41
0.08671253491482009  4.2352278210461873e-41
0.0931274827256751  3.4067782119490046e-41
0.10049938841197797  2.946604971119738e-41
0.10741621053166257  2.2043371985118168e-41
0.1153628053956845  1.77314851927463e-41
0.12390003992898749  1.478998330971055e-41
0.13055982451632892  1.2979200292574573e-41
0.1378957669361125  1.0104971228198601e-41
0.14634439420184914  8.277132520400033e-42
0.1571673811714431  6.420834955862239e-42
0.1687945415211432  5.164860440671315e-42
0.18128187308951454  4.1545661202919467e-42
0.19238868956254987  3.403067021750535e-42
0.20540196295890212  2.916820388680999e-42
0.21927595877225686  2.1623546665251716e-42
0.23271060499212312  1.7712169314236855e-42
0.24404261999191948  1.4508301837474568e-42
0.25592645584216633  1.1883966242242143e-42
0.26838600021415493  9.55935287929969e-43
0.2814552549662755  7.830208399844843e-43
0.29515764546921075  6.298547445086917e-43
0.30953056528468176  5.159234075157807e-43
0.32459977647646926  4.1500403237460456e-43
0.3404064026338221  3.399359874354979e-43
0.3569827441409217  2.784466331388308e-43
0.37436628285592916  2.280797867012014e-43
0.3972986193594093  1.8346527760759046e-43
0.42669056264671945  1.4757777782266287e-43
0.4582569064683131  1.1871020386570512e-43
0.49215851183420206  9.54893935235379e-44
0.5285681401674742  7.681078777194318e-44
0.5676713336906004  6.17858895154924e-44
0.609671879390908  5.030465980652833e-44
0.6548236141532655  4.56660646460546e-44
0.703329669683252  4.247003463820973e-44
0.7554288110034026  3.9497685122436725e-44
0.8113871959233837  3.673336137634353e-44
0.8714906978911179  3.4162504304297867e-44
0.9360394291274104  3.13896807591054e-44
0.9934698812654204  2.9369857626559654e-44
