7.466806299739242e-31	1.5864283731475418e-20
1.724572731763237e-30	6.870707597035687e-21
4.546008506851746e-30	2.607357103614319e-21
1.1983370120458331e-29	9.894630166914708e-22
3.1588405351080057e-29	3.7549020808966013e-22
8.32676736672454e-29	1.4249435703283077e-22
2.1949526735821134e-28	5.834139303033321e-23
5.785939521402085e-28	2.847940045137226e-23
1.5251853285150207e-27	1.929389746909687e-23
4.020419290096166e-27	1.8729686818811528e-23
1.0597906343562213e-26	1.8623265145377533e-23
2.7936294889340137e-26	1.8740816930905282e-23
7.36406368242952e-26	1.0863798238596238e-23
1.9411820405565002e-25	6.2225369409349745e-24
5.116995014002805e-25	3.438199978032105e-24
1.3488502070533897e-24	2.7221760466014734e-24
2.981098455350906e-24	5.756319826873563e-24
5.058068624029653e-24	1.5377859664122797e-23
1.0235975730681164e-23	4.174976901478202e-23
2.698223849337366e-23	7.995572041755981e-23
6.231959271426342e-23	1.6682009007385424e-22
1.2067994498336026e-22	5.499762019887841e-22
2.667151591040101e-22	8.974163770644216e-22
7.030665392427337e-22	1.4588878797948575e-21
1.8532975788226e-21	2.488166079192566e-21
4.885329800176816e-21	4.5238637026816205e-21
1.2877827894027687e-20	6.7351919553221364e-21
3.394621408409221e-20	6.942204955636299e-21
8.948290504623448e-20	7.507138151183928e-21
2.3587874263909927e-19	8.215968505451717e-21
6.217811234475981e-19	1.0508459975597841e-20
1.6390275831988959e-18	1.4972206579040534e-20
4.32050976972645e-18	1.506671254257162e-20
1.1388950900917412e-17	1.4222583639418825e-20
3.002150429848927e-17	1.4085362023868337e-20
7.913729088704809e-17	8.774158428151956e-21
2.0860749503669826e-16	8.75924303351842e-21
7.1628001839425585e-16	1.2367793857907229e-20
1.5830529181579587e-15	1.038552930334533e-20
4.1729594236275816e-15	6.032394083227543e-21
1.1000005212399782e-14	4.931296651940708e-21
2.89962356182309e-14	9.110337169327643e-21
7.64346619654504e-14	1.0843524720709652e-20
2.0148331068531516e-13	1.3638306595357923e-20
5.311140710357956e-13	2.1593952264772555e-20
1.226688904995544e-12	5.245391336938294e-20
2.2730600087229108e-12	1.427202548310895e-19
3.69050047712285e-12	3.874184398486001e-19
5.486451748727761e-12	1.0229383015503726e-18
8.156387725110201e-12	2.6306456631888176e-18
9.308934227811733e-12	6.838363686785225e-18
1.5794590096927274e-11	2.1839358559226435e-17
2.2468838603897888e-11	6.479492638918429e-17
3.00996209469578e-11	6.693424913993206e-16
3.3403111478891926e-11	2.4301985769770676e-16
5.667549483751002e-11	2.2656884980467096e-15
9.201734223308899e-11	5.150904508252168e-15
1.315430641549255e-10	1.837674029229098e-14
1.766254883990955e-10	3.962524330316535e-14
3.0501091894108053e-10	7.14380696139005e-14
6.681918537960643e-10	2.0296737355475466e-13
1.2939326565268448e-9	4.980356212550577e-13
2.1954324117803862e-9	1.3626018503484243e-12
2.776951202744413e-9	4.058362195511757e-12
3.840388031685946e-9	1.0800036344295799e-11
6.047875381671279e-9	4.337382381376288e-11
8.991023485716158e-9	1.1655592494035922e-10
1.279031961859605e-8	3.2731681390611505e-10
1.819506713620948e-8	9.091359735524502e-10
2.5883674369625505e-8	2.36400709484693e-9
3.5234179257781736e-8	6.614928855192529e-9
5.238059867548123e-8	3.194588214545972e-8
7.78711800700133e-8	2.465874919217873e-7
8.887484483874794e-8	6.485333880457864e-7
1.0600222667078482e-7	2.033456884794108e-6
1.1576654026168737e-7	9.472145000742521e-6
1.2098097703742918e-7	0.00002842876512295088
2.2417828970337349e-7	0.00005029285336657299
5.909384935021246e-7	0.00005020735938314957
1.5577257885436781e-6	0.00005012201073292387
4.10619659909716e-6	0.00005043838553669271
0.000010824017060281502	0.00005542188951878157
0.000028532327299434256	0.00008055769524354376
0.00006395875756751867	0.00019560283183502508
0.00013936778263264204	0.00031727243105418037
0.00036737628617222154	0.00031463023273596
0.0009684113006048644	0.0003140953855339933
0.0025527517219757897	0.0003135614475311439
0.006729105030042643	0.0003130284171818418
0.01773805659028161	0.00031249629294314587
0.04675787496187108	0.00031196507327473636
0.12325470154085631	0.0003114347566389147
0.3249018794013556	0.0003109053415005962
0.8564479076162639	0.00031037682632730314
2.2576139596723213	0.0003098492095891641
5.951115935460951	0.0003093224897589073
15.687261644341381	0.0003087966653118595
41.35193811830269	0.00030827173472593937
109.00454297941388	0.0003077476964816503
287.33817399702303	0.0003072245490620804
757.4292224823631	0.00033757950089796857
1996.5987083783061	0.00047714592126783795
4412.689633272667	0.0011010813644345171
7164.365716036403	0.0030384458839556915
9752.50044882946	0.009559705654919254
12155.872736880776	0.02765084400625064
15151.523731842202	0.0802718750950116
17548.355378066775	0.25448480730054535
20324.343737636977	0.7525382403850429
23539.467914008805	2.7724513613338835
25707.78789835417	7.619957478859473
28164.334330153513	21.453336807630286
