# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
2.0932486549653353e-06 8.934729675160359e-28
2.1420560511935146e-06 9.79737563794678e-28
2.192001468898943e-06 1.0743322671098221e-27
2.2431114428485372e-06 1.1780615299704711e-27
2.2954131265091837e-06 1.2918074948204766e-27
2.3489343064737076e-06 1.4165374970345545e-27
2.403703417223201e-06 1.5533122925222767e-27
2.4597495562335635e-06 1.7032950799228818e-27
2.5171024994342686e-06 1.867761394129864e-27
2.575792717027583e-06 2.048109955289595e-27
2.635851389676631e-06 2.2458745655542415e-27
2.6973104250709106e-06 2.4627371547695617e-27
2.760202474878063e-06 2.7005420860624027e-27
2.8245609520908932e-06 2.9613118429936687e-27
2.8904200487788716e-06 3.2472642317099394e-27
2.9578147542535346e-06 3.560831244397597e-27
3.026780873657441e-06 3.90467974447191e-27
3.097355046986562e-06 4.2817341494446035e-27
3.1695747685562034e-06 4.695201304386593e-27
3.2434784069208122e-06 5.1485977575324074e-27
3.319105225258239e-06 5.645779670023966e-27
3.3964954022292982e-06 6.190975614145723e-27
3.4756900533236943e-06 6.788822539054608e-27
3.5567312527036693e-06 7.44440520983069e-27
3.6396620555569646e-06 8.163299455308764e-27
3.7245265209709786e-06 8.95161959254102e-27
3.811369735340273e-06 9.816070431127308e-27
3.900237836319859e-06 1.0764004299809238e-26
3.991178037336996e-06 1.1803483580268832e-26
4.0842386526745176e-06 1.2943349279962257e-26
4.179469123139017e-06 1.4193296227157955e-26
4.2769200423275275e-06 1.556395552773061e-26
4.376643183506652e-06 1.706698498494433e-26
4.478691527118417e-06 1.8715168251077118e-26
4.583119288927478e-06 2.052252355434858e-26
4.689981948824612e-06 2.2504422925515556e-26
4.799336280301815e-06 2.467772293825952e-26
4.911240380614659e-06 2.706090807509476e-26
5.0257537016479225e-06 2.967424793798504e-26
5.142937081500915e-06 3.2539969640571985e-26
5.262852776809252e-06 3.5682446848178676e-26
5.385564495820272e-06 3.9128407072560033e-26
5.511137432239651e-06 4.290715898500866e-26
5.639638299867211e-06 4.7050841680046255e-26
5.771135368040315e-06 5.159469800945599e-26
5.905698497903673e-06 5.657737431116309e-26
6.043399179524854e-06 6.204124908113097e-26
6.184310569875183e-06 6.80327933832658e-26
6.32850753169624e-06 7.460296606171642e-26
6.47606667327258e-06 8.180764711587136e-26
6.627066389131828e-06 8.970811292310929e-26
6.781586901693754e-06 9.837155734889126e-26
6.939710303890459e-06 1.0787166317617818e-25
7.101520602780329e-06 1.1828922871114343e-25
7.267103764178904e-06 1.2971285489310807e-25
7.436547758330399e-06 1.4223969874973955e-25
7.609942606644117e-06 1.5597629960368596e-25
7.787380429520604e-06 1.7103948505358236e-25
7.968955495292936e-06 1.8755736443053206e-25
8.15476427030917e-06 2.056704181777542e-25
8.344905470182516e-06 2.2553269240843377e-25
8.539480112236516e-06 2.473131088039414e-25
8.738591569173047e-06 2.7119690097469004e-25
8.942345623991688e-06 2.973871895045252e-25
9.150850526189614e-06 3.2610670905645784e-25
9.364217049271877e-06 3.575997022218264e-25
9.58255854960264e-06 3.9213399620610773e-25
9.805991026628606e-06 4.300032800049262e-25
1.0034633184506672e-05 4.715296014118634e-25
1.0268606495168497e-05 5.17066105085793e-25
1.0508035262855554e-05 5.670000349371175e-25
1.07530466901589e-05 6.217560263477205e-25
1.1003770945598772e-05 6.817997161897527e-25
1.1260341232779899e-05 7.4764170132188965e-25
1.1522893861159297e-05 8.198418791812596e-25
1.1791568318464117e-05 8.990142073531379e-25
1.206650734479802e-05 9.858319225436142e-25
1.2347857008475478e-05 1.0810332632758597e-24
1.263576678362426e-05 1.1854277449265304e-24
1.293038962959737e-05 1.299903040385144e-24
1.3231882072236462e-05 1.4254325247640914e-24
1.3540404287030327e-05 1.5630835482336337e-24
1.3856120184212054e-05 1.714026507197513e-24
1.4179197495840522e-05 1.879544790868541e-24
1.4509807864912299e-05 2.061045687609865e-24
1.484812693655133e-05 2.2600723436762205e-24
1.5194334451324849e-05 2.478316875849563e-24
1.5548614340735104e-05 2.7176347491967285e-24
1.5911154824937624e-05 2.9800605420015487e-24
1.6282148512737936e-05 3.2678252316423342e-24
1.6661792503919872e-05 3.583375147946916e-24
1.7050288493959805e-05 3.929392755002301e-24
1.7447842881182494e-05 4.308819437435208e-24
1.785466687641539e-05 4.724880484613839e-24
1.8270976615199758e-05 5.181112484412384e-24
1.869699327261814e-05 5.681393358972119e-24
1.91329431807992e-05 6.229975296861326e-24
1.957905794916243e-05 6.831520860895388e-24
2.003557458746648e-05 7.491142577457101e-24
2.0502735631726606e-05 8.214446342768296e-24
2.0980789273068064e-05 9.007579013780579e-24
2.1469989489583918e-05 9.877280586663791e-24
2.1970596181267336e-05 1.0830941404819177e-23
2.2482875308090033e-05 1.187666488041013e-23
2.3007099031300245e-05 1.302333626060039e-23
2.354354585801526e-05 1.4280698019960631e-23
2.4092500789185385e-05 1.565943251706727e-23
2.4654255471007912e-05 1.7171252614138057e-23
2.5229108349871537e-05 1.8829001025916555e-23
2.5817364830913554e-05 2.0646759237258096e-23
2.641933744027406e-05 2.2639966910379146e-23
2.7035345991133382e-05 2.482555278946842e-23
2.7665717753620915e-05 2.7222078208233544e-23
2.8310787628685666e-05 2.9849894412849645e-23
2.8970898326020842e-05 3.2731315025820953e-23
2.964640054613707e-05 3.589080510702475e-23
3.033765316668089e-05 3.9355188405242296e-23
3.104502343309761e-05 4.3153874547415945e-23
3.176888715373972e-05 4.731910807832081e-23
3.25096288995246e-05 5.1886241448960533e-23
3.326764220824756e-05 5.689403425152645e-23
3.4043329793658724e-05 6.238498121471638e-23
3.483710375941493e-05 6.840567172172226e-23
3.5649385818020195e-05 7.500718387042736e-23
3.648060751487119e-05 8.224551638025431e-23
3.73312104575266e-05 9.01820619806784e-23
3.820164655032238e-05 9.888412623904856e-23
3.90923782344573e-05 1.0842549619196537e-22
4.0003878733676586e-05 1.1888706352558182e-22
4.093663230568398e-05 1.3035750753654507e-22
4.1891134499415887e-05 1.4293404357719974e-22
4.2867892418314344e-05 1.5672324323975933e-22
4.386742498973848e-05 1.718419331312796e-22
4.489026324065786e-05 1.8841817973750525e-22
4.5936950579773975e-05 2.0659236857365784e-22
4.700804308621986e-05 2.2651838663197016e-22
4.8104109804991236e-05 2.483649179260989e-22
4.922573304926602e-05 2.7231686293862315e-22
5.0373508709772956e-05 2.985768937182425e-22
5.154804657137365e-05 3.273671575348585e-22
5.27499706370262e-05 3.5893114320136253e-22
5.397991945930254e-05 3.9353572548699146e-22
5.5238546479635675e-05 4.3147340451668455e-22
5.6526520375476976e-05 4.7306475860001755e-22
