# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.0244965742052174e-06 6.382528106231966e-38 8.068288677858229e-38 1.7100181318221977e-37 3.821093366834051e-37 3.513884921597257e-36 2.8709777621804372e-34 9.524835037935306e-33 9.612728638946079e-33
1.048384328826741e-06 6.250169458637206e-38 7.905346429447486e-38 1.680459187610067e-37 3.778957565207028e-37 3.5629202672787695e-36 2.940146753882256e-34 9.867932168444348e-33 1.0091265472861595e-32
1.0728290641500308e-06 6.12058261002341e-38 7.745749458922968e-38 1.6514631668748969e-37 3.7377419551862567e-37 3.613771509670049e-36 3.01109291909813e-34 1.022721578959991e-32 1.059918524004698e-32
1.0978437670592484e-06 5.99370906715609e-38 7.589428280428956e-38 1.6230191046663048e-37 3.6974336815661836e-37 3.666481828074253e-36 3.083867553960927e-34 1.06036140306603e-32 1.1138477512198523e-32
1.1234417272482566e-06 5.869491579181138e-38 7.4363148649325e-38 1.5951162566626368e-37 3.6580202488477454e-37 3.721095155086244e-36 3.158523754053105e-34 1.0998114036626726e-32 1.171127163477472e-32
1.149636544281106e-06 5.74787411107926e-38 7.286342609428141e-38 1.5677440946859091e-37 3.6194895177688116e-37 3.777656157067086e-36 3.2351164910931673e-34 1.1411765952818746e-32 1.2319846674298464e-32
1.1764421348171486e-06 5.628801817691362e-38 7.139446306799269e-38 1.5408923023104213e-37 3.5818297020394463e-37 3.836210214453369e-36 3.3137026934124047e-34 1.1845687189501423e-32 1.2966642076037995e-32
1.2038727400046132e-06 5.512221018302279e-38 6.995562116322017e-38 1.5145507705630532e-37 3.54502936528286e-37 3.896803402225995e-36 3.3943413304309354e-34 1.230106698958991e-32 1.3654269082845492e-32
1.2319429330465773e-06 5.398079171771217e-38 6.854627534797755e-38 1.4887095937133042e-37 3.5090774181831204e-37 3.9594824708942844e-36 3.477093501349084e-34 1.277917132029096e-32 1.438552297022754e-32
1.2606676269433496e-06 5.286324852196392e-38 6.716581368300647e-38 1.463359065151196e-37 3.4739631158407857e-37 4.0242948283801205e-36 3.5620225282841075e-34 1.3281348112116538e-32 1.5163396154858032e-32
1.2900620824153782e-06 5.176907725103022e-38 6.581363704526983e-38 1.4384896733511737e-37 3.439676055337971e-37 4.0912885232129595e-36 3.649194054096453e-34 1.3809032870774203e-32 1.5991092240338548e-32
1.3201419160108953e-06 5.06977852414248e-38 6.448915885733455e-38 1.414092097920224e-37 3.406206173514368e-37 4.160512229468457e-36 3.73867614516335e-34 1.4363754688854783e-32 1.6872041066508452e-32
1.3509231084026028e-06 4.964889028292495e-38 6.31918048225146e-38 1.3901572057283915e-37 3.373543744956027e-37 4.23201523390097e-36 3.830539399373151e-34 1.4947142686531367e-32 1.7809914834291062e-32
1.38242201287781e-06 4.862192039546335e-38 6.192101266565304e-38 1.3666760471200425e-37 3.3416793801989238e-37 4.3058474257319864e-36 3.924857059629669e-34 1.5560932912257136e-32 1.8808645383463655e-32
1.4146553640265304e-06 4.761641361082186e-38 6.067623187941912e-38 1.3436398522040972e-37 3.3106040241493867e-37 4.3820592895621435e-36 4.021705133173058e-34 1.620697573683966e-32 1.9872442705101158e-32
1.447640286632156e-06 4.663191775899969e-38 5.94569234760041e-38 1.3210400272216534e-37 3.2803089547238403e-37 4.460701901872991e-36 4.1211625170419115e-34 1.6887243776682742e-32 2.1005814777979998e-32
1.4813943047694329e-06 4.566799025917488e-38 5.826255974409824e-38 1.2988681509893432e-37 3.250785781710339e-37 4.541826931575392e-36 4.223311130020779e-34 1.760384038449272e-32 2.2213588822683602e-32
1.5159353511145682e-06 4.4724197915153574e-38 5.709262401103582e-38 1.2771159714168535e-37 3.222026445854683e-37 4.625486645044317e-36 4.328236051437548e-34 1.8359008748541247e-32 2.3500934076491252e-32
1.5512817764724183e-06 4.380011671520188e-38 5.594661040999781e-38 1.2557754020970711e-37 3.194023218174019e-37 4.711733916053703e-36 4.436025667197517e-34 1.9155141644481984e-32 2.487338619542369e-32
1.587452359525819e-06 4.289533163617811e-38 5.482402365216258e-38 1.234838518967337e-37 3.1667686995010805e-37 4.800622240990969e-36 4.546771823463683e-34 1.999479188690614e-32 2.633687340238924e-32
1.6244663168122348e-06 4.200943645186479e-38 5.372437880369964e-38 1.2142975570403392e-37 3.140255820262392e-37 4.8922057596872976e-36 4.660569988418121e-34 2.0880683531167519e-32 2.7897744504981824e-32
1.6623433129330315e-06 4.1142033545412067e-38 5.264720106750073e-38 1.1941449072031808e-37 3.114477840493909e-37 4.9865392821490215e-36 4.777519422565288e-34 2.1815723879631837e-32 2.9562798917098896e-32
1.7011034710007933e-06 4.029273372580075e-38 5.159202556954912e-38 1.17437311308325e-37 3.089428350097888e-37 5.0836783214162776e-36 4.897723358066378e-34 2.280301635036851e-32 3.133931882754809e-32
1.740767383330235e-06 3.9461156048244625e-38 5.055839714982508e-38 1.1549748679794586e-37 3.0651012693447604e-37 5.1836791327093054e-36 5.021289187623643e-34 2.384587427045012e-32 3.323510367033955e-32
1.7813561223783898e-06 3.8646927638441054e-38 4.954587015765253e-38 1.1359430118575574e-37 3.0414908496242094e-37 5.286598758951509e-36 5.148328663465648e-34 2.494783566044271e-32 3.5258507059803676e-32
1.8228912519398869e-06 3.7849683520586875e-38 4.85540082513895e-38 1.1172705284081551e-37 3.018591674449614e-37 5.392495082682144e-36 5.2789581070180525e-34 2.6112679081427387e-32 3.741847636739179e-32
1.8653948386032614e-06 3.706906644908375e-38 4.75823842023718e-38 1.098950542166183e-37 2.996398660720366e-37 5.501426884292971e-36 5.413298629881101e-34 2.7344440620983343e-32 3.9724595131074114e-32
1.908889463474389e-06 3.6304726743846094e-38 4.6630579703016786e-38 1.0809763156905426e-37 2.9749070602466147e-37 5.613453906442971e-36 5.551476366773239e-34 2.8647432099974983e-32 4.2187128496829536e-32
1.9533982341732686e-06 3.555632212914216e-38 4.5698185178998774e-38 1.0633412468026827e-37 2.9541124615412323e-37 5.728636924426194e-36 5.693622721141565e-34 3.0026260587847374e-32 4.481707191264537e-32
1.9989447971105317e-06 3.4823517575882e-38 4.4784799605409836e-38 1.04603886588291e-37 2.934010791883936e-37 5.8470378221911497e-36 5.839874624183758e-34 3.148584932034477e-32 4.762620330591559e-32
2.045553350050195e-06 3.41059851472878e-38 4.38900303268194e-38 1.0290628332232689e-37 2.9145983196625984e-37 5.9687196736384356e-36 5.990374808072805e-34 3.303146012023714e-32 5.062713898973428e-32
2.0932486549653353e-06 3.3403403847867076e-38 4.3013492881149955e-38 1.012406936435805e-37 2.895871656996975e-37 6.093746828757892e-36 6.145272094225902e-34 3.466871742888124e-32 5.383339357771019e-32
2.1420560511935146e-06 3.27154594756215e-38 4.215481082728732e-38 9.960650879151146e-38 2.8778277626501663e-37 6.222185004110383e-36 6.30472169751225e-34 3.640363406395022e-32 5.725944417926329e-32
2.192001468898943e-06 3.2041844477417765e-38 4.131361557634515e-38 9.800313223540672e-38 2.8604639452332112e-37 6.354101377112203e-36 6.468885547351284e-34 3.8242638826986657e-32 6.092079918297255e-32
2.2431114428485372e-06 3.138225780745682e-38 4.0489546226506396e-38 9.642997943116104e-38 2.8437778667083533e-37 6.48956468354604e-36 6.637932626713845e-34 4.019260609327511e-32 6.483407198107592e-32
