# %ECSV 0.9
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
11.90577239378782 1.2396567912269966e-46 2.2633836577724967e-46 1.3175473698483544e-43 7.0045920895394444e-40 6.789225043670555e-36 6.781149203962661e-32 6.7571646834209675e-28 6.751388239613988e-24
15.02338084331858 1.0295420100638049e-46 1.955323024925512e-46 2.289195945227381e-43 1.393395347607724e-39 1.363813047992594e-35 1.3622630706513187e-31 1.3571536375344337e-27 1.355579727945242e-23
18.957356524063755 8.570088267550279e-47 1.7021148148497825e-46 4.090799456433069e-43 2.7801120416395548e-39 2.7398078040978374e-35 2.736492306706844e-31 2.7257083699313627e-27 2.720846907108018e-23
23.921470814626385 7.15199314312527e-47 1.4949306396420871e-46 7.477643733122592e-43 5.5587593865849255e-39 5.504341917785007e-35 5.496671967814634e-31 5.473757847251548e-27 5.457980540910147e-23
30.185472600499182 5.985319732033558e-47 1.3267416883904828e-46 1.392798541682503e-42 1.1131381697808513e-38 1.1058679031473139e-34 1.1040218704052999e-30 1.0990136358091376e-26 1.0938447717372423e-22
38.089746369540755 5.024619881083419e-47 1.1920723202926382e-46 2.6358954177939345e-42 2.231408449313864e-38 2.221815940724106e-34 2.2173388265950065e-30 2.2057965744613508e-26 2.1889507664288673e-22
48.06380863064389 4.2328714506264637e-47 1.0868402332150515e-46 5.05620091041567e-42 4.4763834147598904e-38 4.463909815355668e-34 4.453192019916833e-30 4.424572377649017e-26 4.370166804461784e-22
60.649647746945895 3.579907064354096e-47 1.008291113351642e-46 9.808233063373095e-42 8.98450946384034e-38 8.968529628516406e-34 8.943473623405486e-30 8.866724490768624e-26 8.692787652419302e-22
76.53117546501343 3.0411423410524175e-47 9.550510419156782e-47 1.9199563887661863e-41 1.8038941045285924e-37 1.801862037913639e-33 1.7961602211383627e-29 1.7741695103066345e-25 1.719186058775663e-21
96.57139052966039 2.596547237564972e-47 9.273458569533316e-47 3.7850230882890383e-41 3.6226755548817274e-37 3.620027240162723e-33 3.607367071873734e-29 3.541459112365575e-25 3.37007972020656e-21
121.85927384710897 2.2298153201539325e-47 9.274831723471283e-47 7.502064527086629e-41 7.276403256786708e-37 7.272558291910472e-33 7.244942198132909e-29 7.042497091920785e-25 6.518397108333657e-21
153.7689634694013 1.9276949933169603e-47 9.607795906466673e-47 1.492869184223293e-40 1.461673986494356e-36 1.4609738601815253e-32 1.454990995814974e-28 1.3922283128981681e-24 1.2361854432052366e-20
194.03442495579117 1.6794544473453106e-47 1.0372819786220881e-46 2.979320914913663e-40 2.9364002880777462e-36 2.934761551864204e-32 2.921692994044895e-28 2.7274240630975865e-24 2.2800329382568148e-20
244.8436746822229 1.4764588150097333e-47 1.174954681965494e-46 5.958120201282077e-40 5.899296659737394e-36 5.894885541773745e-32 5.8655467300493545e-28 5.270379744448675e-24 4.051795974090998e-20
308.95767617294 1.3118442731694277e-47 1.4056325359821018e-46 1.1932573907392734e-39 1.1852168484076733e-35 1.1839965798362958e-31 1.1770836869121281e-27 9.981397627684564e-24 6.876240525580702e-20
389.8603702549064 1.1802802498241714e-47 1.786243889344354e-46 2.3922220767654345e-39 2.381235387075145e-35 2.3779501139919833e-31 2.360567915724931e-27 1.8375043967802097e-23 1.1074994147805582e-19
491.94799164082207 1.0778184855276703e-47 2.4200536839413644e-46 4.799273322061115e-39 4.7841987854792075e-35 4.775743516073916e-31 4.728877434294199e-27 3.2574897389051727e-23 1.6911099675586478e-19
620.7679593624754 1.0018380893012095e-47 3.4967405436182245e-46 9.632970707357642e-39 9.612013897960993e-35 9.59125889416191e-31 9.457017246354346e-27 5.512166342816437e-23 2.4584039538823086e-19
783.3203223083892 9.511118657733512e-48 5.367514930295852e-46 1.9341446130821098e-38 1.9311397788073707e-34 1.926258750815361e-30 1.8861289704786303e-26 8.851139850000656e-23 3.4296363375537634e-19
988.438140350333 9.260466082228659e-48 8.686007452515225e-46 3.884324554203606e-38 3.879740224034684e-34 3.868649669273097e-30 3.7457438847036277e-26 1.347514087643919e-22 4.635075883921205e-19
1247.267470886043 9.291994775810214e-48 1.4676675800623757e-45 7.802043128339125e-38 7.794283341984039e-34 7.769651206503189e-30 7.38972132942055e-26 1.953711944609909e-22 6.120825748044419e-19
1573.8730431619044 9.6626516596139e-48 2.565784183686995e-45 1.5672771636545006e-37 1.5657741550040725e-33 1.5603456843982454e-29 1.4431412514387023e-25 2.719875290423961e-22 7.955331875224787e-19
1986.0025325859099 1.0479062140407357e-47 4.607597427909703e-45 3.1485673752451495e-37 3.1452619502113816e-33 3.1331652040661415e-29 2.7757050969600002e-25 3.6699739692536694e-22 1.0231384200623404e-18
2506.0509655300853 1.193144123976975e-47 8.456299864485081e-45 6.325568060600156e-37 6.317664926458608e-33 6.289797035533331e-29 5.221761080612907e-25 4.841911582438367e-22 1.30726092002746e-18
3162.2776601683795 1.4356997305847428e-47 1.580442075365038e-44 1.2708609558246828e-36 1.268905135508639e-32 1.2621220950688784e-28 9.525528360327661e-25 6.289526250934269e-22 1.6647115869342136e-18
