# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
1.023894305346648e-06 2.9935192027588784e-35
1.0357564078810016e-06 3.044370366856478e-35
1.0477559361982732e-06 3.0964181665174927e-35
1.0598944824146757e-06 3.149681367684952e-35
1.0721736570915405e-06 3.2042126565260255e-35
1.0845950894490012e-06 3.260036158441877e-35
1.097160427582164e-06 3.317202620101724e-35
1.1098713386797782e-06 3.3757450299450067e-35
1.122729509245443e-06 3.435709436018149e-35
1.1357366453213753e-06 3.497139187419534e-35
1.148894472714764e-06 3.5600780814055224e-35
1.1622047372267643e-06 3.6245734219093295e-35
1.1756692048841246e-06 3.6906737999477813e-35
1.1892896621735085e-06 3.758429040807928e-35
1.2030679162785284e-06 3.827890529290232e-35
1.217005795319525e-06 3.8991122894825045e-35
1.231105148596129e-06 3.9721495633675837e-35
1.245367846832617e-06 4.047058002973466e-35
1.2597957824261395e-06 4.123899111409177e-35
1.2743908696977945e-06 4.202732480205963e-35
1.289155045146628e-06 4.283621972896634e-35
1.304090267706569e-06 4.3666335885579804e-35
1.3191985190063462e-06 4.451833627604016e-35
1.3344818036324145e-06 4.539293475213078e-35
1.3499421493949173e-06 4.629085195275067e-35
1.3655816075967546e-06 4.721283620589807e-35
1.381402253305743e-06 4.815966378174396e-35
1.3974061856299414e-06 4.913213718383518e-35
1.4135955279961636e-06 5.013108577299543e-35
1.429972428431722e-06 5.11573678725972e-35
1.4465390598494177e-06 5.221187031655125e-35
1.4632976203358656e-06 5.329551166189333e-35
1.4802503334431261e-06 5.440924088655099e-35
1.4973994484837345e-06 5.55540398563231e-35
1.5147472408291416e-06 5.673092406076825e-35
1.532296012211618e-06 5.794094443502715e-35
1.5500480910296375e-06 5.918518411257848e-35
1.5680058326568339e-06 6.046477022816861e-35
1.5861716197544997e-06 6.178086238607232e-35
1.604547862587728e-06 6.313465805491656e-35
1.6231369993452077e-06 6.45274095415893e-35
1.6419414964627274e-06 6.596038625553626e-35
1.6609638489504288e-06 6.743492685024252e-35
1.680206580723836e-06 6.895240950699248e-35
1.6996722449387513e-06 7.051423112502194e-35
1.7193634243299995e-06 7.21218924804582e-35
1.7392827315541126e-06 7.377687796345152e-35
1.7594328095359804e-06 7.5480786348888e-35
1.779816331819519e-06 7.723521836776004e-35
1.800436002922403e-06 7.904187461587003e-35
1.8212945586948925e-06 8.090246261680427e-35
1.8423947666828494e-06 8.281879862690868e-35
1.8637394264949276e-06 8.479273065935895e-35
1.8853313701740317e-06 8.682617041573384e-35
1.9071734625730769e-06 8.892113483123638e-35
1.929268601735103e-06 9.107959032127293e-35
1.9516197192777935e-06 9.330374056876632e-35
1.974229780782435e-06 9.559579145366789e-35
1.9971017861874135e-06 9.795794191662982e-35
2.020238770186241e-06 1.0039250005427028e-34
2.0436438026302023e-06 1.029019838506372e-34
2.067319988935671e-06 1.0548890406814186e-34
2.0912704704961394e-06 1.081558570097534e-34
2.1154984250990288e-06 1.1090541685280292e-34
2.140007067347305e-06 1.137403567494133e-34
2.1647996490860233e-06 1.1666362319257482e-34
2.1898794598337715e-06 1.1967817994501696e-34
2.215249827219132e-06 1.2278709156403862e-34
2.240914117422197e-06 1.259935268731542e-34
2.2668757356211996e-06 1.293006554606363e-34
2.2931381264443206e-06 1.327119210767011e-34
2.3197047744267104e-06 1.3623085170083595e-34
2.3465792044728503e-06 1.3986106677992366e-34
2.373764982324222e-06 1.4360630896766432e-34
2.4012657150324236e-06 1.4747044839463955e-34
2.429085051437761e-06 1.5145747166187129e-34
2.4572266826533626e-06 1.5557151498009246e-34
2.4856943425549533e-06 1.5981686997463487e-34
2.5144918082762485e-06 1.6419796175051497e-34
2.543622900710117e-06 1.6871936659182247e-34
2.573091485015543e-06 1.73385817243595e-34
2.6029014711304605e-06 1.782022072410444e-34
2.6330568142905353e-06 1.8317359224593787e-34
2.663561515553932e-06 1.8830521416314502e-34
2.6944196223322116e-06 1.9360248809594008e-34
2.725635228927326e-06 1.990710149995395e-34
2.757212477074864e-06 2.04716588214291e-34
2.789155556493582e-06 2.1054520023385123e-34
2.8214687054413024e-06 2.165629513268958e-34
2.8541562112772582e-06 2.2277632302804015e-34
2.8872224110309236e-06 2.291919542970277e-34
2.9206716919774927e-06 2.3581670363711133e-34
2.9545084922199666e-06 2.4265766599470694e-34
2.988737301278013e-06 2.4972216377445945e-34
3.0233626606836443e-06 2.570176268381914e-34
3.058389164583794e-06 2.6455205388387594e-34
3.093821460349882e-06 2.7233356644692003e-34
3.129664249194409e-06 2.803705665744257e-34
3.1659222867947606e-06 2.886717466871119e-34
3.2026003839241712e-06 2.972459579269404e-34
3.239703407090031e-06 3.0610260098910734e-34
3.277236279179583e-06 3.1525131280440997e-34
3.315203980113099e-06 3.2470204804014053e-34
3.3536115475046296e-06 3.3446507950461175e-34
3.3924640773303756e-06 3.445510441614055e-34
3.431766724604871e-06 3.549709989181475e-34
3.4715247040649322e-06 3.657363490749854e-34
3.511743290861563e-06 3.768588880629795e-34
3.5524278212598757e-06 3.883508287390519e-34
3.593583693347084e-06 4.00224806706235e-34
3.6352163677488035e-06 4.124938932240508e-34
3.6773313683534776e-06 4.251716138856402e-34
3.719934283045376e-06 4.3827195945475216e-34
3.7630307644459654e-06 4.518094080133742e-34
3.8066265306639176e-06 4.657989463491076e-34
3.850727366053803e-06 4.802560499404295e-34
3.895339121983531e-06 4.95196778289097e-34
3.940467717610803e-06 5.106377429845902e-34
3.986119140668367e-06 5.265960887712477e-34
4.032299448258562e-06 5.430895118308725e-34
4.079014767656951e-06 5.601364951079841e-34
4.126271297125301e-06 5.777560714182994e-34
4.174075306733986e-06 5.959679363556158e-34
4.22243313919387e-06 6.147924016249911e-34
4.271351210697961e-06 6.342504914900181e-34
4.3208360117726e-06 6.543641295810525e-34
4.37089410813873e-06 6.751558975117294e-34
4.421532141583002e-06 6.966491637919518e-34
4.472756830839029e-06 7.188681114376936e-34
4.524574972478844e-06 7.418377471232899e-34
4.576993441814645e-06 7.655839712074325e-34
4.630019193811075e-06 7.901335963305098e-34
4.683659264007987e-06 8.155143585006487e-34
4.73792076945393e-06 8.417549614447252e-34
4.79281090965046e-06 8.688851105840897e-34
4.848336967507373e-06 8.969355152646096e-34
4.904506310309029e-06 9.259379509579273e-34
4.961326390691812e-06 9.559253961293105e-34
5.018804747633016e-06 9.869319240895454e-34
5.076949007451091e-06 1.0189927981586565e-33
5.1357668848175255e-06 1.0521445134571998e-33
5.195266183780437e-06 1.0864248401706093e-33
5.255454798800031e-06 1.121872608819352e-33
5.316340715796054e-06 1.1585284722597215e-33
5.377932013207344e-06 1.1964343007807657e-33
5.4402368630637464e-06 1.2356334192027197e-33
5.503263532070353e-06 1.2761706665445926e-33
5.56702038270435e-06 1.3180924491788637e-33
5.63151587432457e-06 1.3614467861115227e-33
5.696758564293884e-06 1.4062833893091472e-33
5.762757109114626e-06 1.452653707958094e-33
5.829520265577098e-06 1.5006109873580223e-33
5.89705689192151e-06 1.5502103353121844e-33
5.965375949013254e-06 1.6015087875471713e-33
6.034486501531861e-06 1.654565207241819e-33
6.104397719173727e-06 1.7094408091459364e-33
6.1751188778687e-06 1.7661988359879915e-33
6.246659361010966e-06 1.8249047300755594e-33
6.319028660703872e-06 1.8856262241600344e-33
6.392236379019496e-06 1.948433292726313e-33
6.466292229272596e-06 2.01339854050847e-33
6.54120603730941e-06 2.0805971056214043e-33
6.616987742811367e-06 2.1501067093837675e-33
6.69364740061384e-06 2.2220077933955124e-33
6.771195182040384e-06 2.296383614490683e-33
6.849641376252091e-06 2.373320350325899e-33
6.928996391612924e-06 2.452907194019411e-33
7.009270757070647e-06 2.5352364081501278e-33
7.090475123553835e-06 2.620403539579683e-33
7.1726202653850695e-06 2.708507523112772e-33
7.255717081710437e-06 2.799650623788305e-33
7.339776597945729e-06 2.8939388275938857e-33
7.424809967239256e-06 2.9914817647438454e-33
7.5108284719516786e-06 3.092392941537142e-33
7.5978435251529646e-06 3.196789840934777e-33
7.6858666721367e-06 3.304794058061091e-33
7.774909591951952e-06 3.416531442581351e-33
7.864984098952787e-06 3.532132260100532e-33
7.956102144365934e-06 3.651731328271598e-33
8.048275817876412e-06 3.775468100801752e-33
8.14151734923163e-06 3.9034871063292444e-33
8.23583910986405e-06 4.035937850537884e-33
8.331253614532645e-06 4.172975080947834e-33
8.4277735229834e-06 4.314758920574858e-33
8.52541164162895e-06 4.461454986789831e-33
8.624180925247864e-06 4.613235050433166e-33
8.724094478703435e-06 4.770276725158064e-33
8.825165558682468e-06 4.9327638533566535e-33
8.927407575454204e-06 5.100886725005419e-33
9.030834094649611e-06 5.274842224592828e-33
9.135458839061311e-06 5.4548341707917556e-33
9.241295690464272e-06 5.641073677540038e-33
9.348358691457773e-06 5.833779164800991e-33
9.456662047328518e-06 6.0331767145371074e-33
9.566220127935444e-06 6.23950033993489e-33
9.677047469616351e-06 6.452992248294934e-33
9.789158777116506e-06 6.67390309264205e-33
9.902568925539913e-06 6.90249245500866e-33
1.0017292962322683e-05 7.139028956919558e-33
1.0133346109229775e-05 7.383790645754194e-33
1.0250743764374542e-05 7.637065326007518e-33
1.0369501504261794e-05 7.899150902206521e-33
1.0489635085854539e-05 8.170355363034624e-33
1.0611160448664533e-05 8.450998074283356e-33
1.073409371686739e-05 8.741409494318967e-33
1.0858451201441672e-05 9.041931586921482e-33
1.0984249402333286e-05 9.352918317942436e-33
1.1111505010644611e-05 9.67473607707844e-33
1.124023491084913e-05 1.0007763879919415e-32
1.1370456183031708e-05 1.0352394269250211e-32
1.1502186105154683e-05 1.0709033741552515e-32
1.16354421553506e-05 1.1078102888392149e-32
1.1770242014240898e-05 1.1460037065286093e-32
1.1906603567282072e-05 1.1855286910509573e-32
1.2044544907138614e-05 1.2264318788479519e-32
1.2184084336083609e-05 1.2687615571411424e-32
1.2325240368427133e-05 1.3125677069196653e-32
1.2468031732972654e-05 1.3579020609120948e-32
1.2612477375502156e-05 1.4048181681550683e-32
1.2758596461289795e-05 1.4533714452867167e-32
1.2906408377644795e-05 1.503619265941603e-32
1.3055932736483796e-05 1.5556210288947636e-32
1.320718937693299e-05 1.609438208720587e-32
1.336019836796043e-05 1.6651344356888307e-32
1.3514980011038712e-05 1.7227755343556428e-32
1.367155484283876e-05 1.782429721135412e-32
1.3829943637954567e-05 1.844167569401715e-32
1.3990167411659615e-05 1.9080621266860166e-32
1.4152247422695221e-05 1.9741890059038812e-32
1.431620517609118e-05 2.0426264852410418e-32
1.4482062426019113e-05 2.1134555681211246e-32
1.4649841178678731e-05 2.186760119983617e-32
1.4819563695217828e-05 2.2626269554606342e-32
1.4991252494685797e-05 2.3411459337614577e-32
1.5164930357021541e-05 2.4224100711705457e-32
1.5340620326075933e-05 2.50651564033564e-32
1.551834571266932e-05 2.593562293631882e-32
1.569813009768447e-05 2.6836532114534537e-32
1.5879997335195195e-05 2.7768951801311334e-32
1.6063971555631524e-05 2.8733987092929665e-32
1.625007716898126e-05 2.973278237116565e-32
1.6438338868028755e-05 3.0766522038232246e-32
1.662878163163122e-05 3.183643207273245e-32
1.6821430728032794e-05 3.294378149850975e-32
1.7016311718217547e-05 3.408988331863345e-32
1.721345045930048e-05 3.5276097794975733e-32
1.741287310795864e-05 3.6503832436583973e-32
1.7614606123901495e-05 3.777454419521938e-32
1.781867627338165e-05 3.908974120318504e-32
1.8025110632746295e-05 4.045098439267915e-32
1.8233936592029542e-05 4.185988927273738e-32
1.8445181858586977e-05 4.3318129021272874e-32
1.865887446077142e-05 4.482743509906978e-32
1.8875042751652155e-05 4.638959979407024e-32
1.9093715412776686e-05 4.8006478359399966e-32
1.9314921457976286e-05 4.967999122456725e-32
1.9538690237215635e-05 5.141212479210293e-32
1.9765051440486864e-05 5.320493798465721e-32
1.99940351017491e-05 5.506056078884485e-32
2.0225671602913264e-05 5.698119802212543e-32
2.045999167787324e-05 5.896913196293728e-32
2.0697026416583685e-05 6.102672507332557e-32
2.0936807269185087e-05 6.31564214954157e-32
2.117936605017668e-05 6.536075273394441e-32
2.1424734942637456e-05 6.764233978951566e-32
2.167294650249653e-05 7.000389496800791e-32
2.1924033662852534e-05 7.244822586683266e-32
2.217802973834328e-05 7.49782387240114e-32
2.243496842956601e-05 7.759694101698241e-32
2.269488382754881e-05 8.030744592154209e-32
2.2957810418273946e-05 8.311297807915384e-32
2.3223783087253304e-05 8.601687411230221e-32
2.3492837124157355e-05 8.902258786991841e-32
2.3765008227497243e-05 9.213369454717358e-32
2.404033250936136e-05 9.535389309860888e-32
2.4318846500206787e-05 9.86870142597477e-32
2.4600587153706167e-05 1.0213702461512162e-31
2.4885591851650862e-05 1.0570802879215067e-31
2.517389840891061e-05 1.0940427562522996e-31
2.5465545078451174e-05 1.1323016207019663e-31
2.5760570556409587e-05 1.171902394678706e-31
2.605901398722848e-05 1.212892220863149e-31
2.6360914968849877e-05 1.2553198795778501e-31
2.666631355796885e-05 1.2992358649046127e-31
2.6975250275348885e-05 1.3446924078053218e-31
2.7287766111197496e-05 1.3917436368041508e-31
2.7603902530605447e-05 1.440445559829975e-31
2.7923701479048165e-05 1.49085614035943e-31
2.8247205387951152e-05 1.5430353592769553e-31
2.8574457180319936e-05 1.597045358432752e-31
2.8905500276434857e-05 1.652950422251478e-31
2.9240378599612786e-05 1.7108170947086454e-31
2.957913658203412e-05 1.770714276341171e-31
2.992181917063876e-05 1.8327132724577311e-31
3.0268471833089437e-05 1.8968878925388053e-31
3.061914056380451e-05 1.9633145529579382e-31
3.097387189006062e-05 2.0320723185880853e-31
3.133271287816571e-05 2.1032430900064234e-31
3.169571113970453e-05 2.17691161384926e-31
3.206291483785493e-05 2.253165545918876e-31
3.243437269377896e-05 2.3320957169613816e-31
3.281013399308688e-05 2.4137961410923737e-31
