# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
3.8548599183656755e-07 9.33410291009561e-40
3.8637471779840034e-07 9.385284423007606e-40
3.872654926902894e-07 9.436790609387477e-40
3.881583212359808e-07 9.48862363151619e-40
3.890532081701079e-07 9.540785666281468e-40
3.899501582382219e-07 9.593278905279045e-40
3.9084917619681495e-07 9.646105554914251e-40
3.917502668133426e-07 9.69926783650426e-40
3.9265343486625475e-07 9.752767986381572e-40
3.935586851450148e-07 9.806608255997523e-40
3.944660224501314e-07 9.860790912027268e-40
3.9537545159317707e-07 9.915318236474751e-40
3.9628697739682e-07 9.970192513430068e-40
3.972006046948468e-07 1.0025415901928042e-39
3.981163383321857e-07 1.0080990891508198e-39
3.9903418316493815e-07 1.0136919826379377e-39
3.9995414406039777e-07 1.0193205066613213e-39
4.0087622589708306e-07 1.0249848988254439e-39
4.018004335647563e-07 1.0306853983431103e-39
4.0272677196445553e-07 1.036422246046636e-39
4.0365524600851804e-07 1.0421956843990555e-39
4.0458586062060374e-07 1.0480059575054038e-39
4.055186207357274e-07 1.0538533111241413e-39
4.0645353130027767e-07 1.059737992678567e-39
4.073905972720506e-07 1.0656602512684113e-39
4.0832982362026883e-07 1.0716203376814137e-39
4.0927121532561463e-07 1.0776185044050764e-39
4.102147773802499e-07 1.0836550056384102e-39
4.111605147878482e-07 1.0897300973038485e-39
4.12108432563619e-07 1.0958440370591882e-39
4.1305853573433156e-07 1.1019970843096165e-39
4.140108293383476e-07 1.1081895002198769e-39
4.1496531842564133e-07 1.1144215477264393e-39
4.1592200805783283e-07 1.120693491549846e-39
4.1688090330820814e-07 1.1270055982070518e-39
4.178420092617523e-07 1.1333580892147184e-39
4.188053310151735e-07 1.139751257597322e-39
4.197708736769277e-07 1.1461853967499576e-39
4.2073864236725177e-07 1.1526607804296276e-39
4.217086422181835e-07 1.1591776842513612e-39
4.2268087837359604e-07 1.1657363857011544e-39
4.23655355989218e-07 1.1723371641489089e-39
4.246320802326672e-07 1.178980300861546e-39
4.2561105628347485e-07 1.1856660790161578e-39
4.265922893331112e-07 1.19239478371325e-39
4.2757578458501847e-07 1.199166701990133e-39
4.2856154725463194e-07 1.2059821228343288e-39
4.295495825694143e-07 1.212841337197155e-39
4.3053989576887656e-07 1.2197446380073178e-39
4.3153249210461274e-07 1.2266923201846894e-39
4.325273768403207e-07 1.2336846806540957e-39
4.3352455525183633e-07 1.2407220183592803e-39
4.3452403262715867e-07 1.2478046342769168e-39
4.3552581426647545e-07 1.2549328072722741e-39
4.365299054821975e-07 1.2621067938344653e-39
4.3753631159897956e-07 1.2693269703874767e-39
4.385450379537558e-07 1.2765936460821596e-39
4.3955608989576085e-07 1.2839071321715565e-39
