# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
1.7813561223783898e-06 5.508940788515961e-40
1.8228912519398869e-06 5.384263720824112e-40
1.8653948386032614e-06 5.261419097745376e-40
1.908889463474389e-06 5.1421137216199515e-40
1.9533982341732686e-06 5.024045974911267e-40
1.9989447971105317e-06 4.91045568707085e-40
2.045553350050195e-06 4.797208260183662e-40
2.0932486549653353e-06 4.690210706667432e-40
2.1420560511935146e-06 4.581385431887246e-40
2.192001468898943e-06 4.476706617227596e-40
2.2431114428485372e-06 4.377899257700934e-40
2.2954131265091837e-06 4.27528659758269e-40
2.3489343064737076e-06 4.177471156477414e-40
2.403703417223201e-06 4.085128574636169e-40
2.4597495562335635e-06 3.990100869896896e-40
2.5171024994342686e-06 3.89827210087649e-40
2.575792717027583e-06 3.811527593493394e-40
2.635851389676631e-06 3.724124502069595e-40
2.6973104250709106e-06 3.637950521994267e-40
2.760202474878063e-06 3.5565020613593556e-40
2.8245609520908932e-06 3.47563411436092e-40
2.8904200487788716e-06 3.3951527588864227e-40
2.9578147542535346e-06 3.3190791332351668e-40
3.026780873657441e-06 3.24320113088425e-40
3.097355046986562e-06 3.1686741254917847e-40
3.1695747685562034e-06 3.098283705994566e-40
3.2434784069208122e-06 3.026169979805364e-40
3.319105225258239e-06 2.957956734707255e-40
3.3964954022292982e-06 2.89009539431194e-40
3.4756900533236943e-06 2.8248669243950172e-40
3.5567312527036693e-06 2.7600697113200853e-40
3.6396620555569646e-06 2.6973095175493653e-40
3.7245265209709786e-06 2.635972600760765e-40
3.811369735340273e-06 2.5759274004915873e-40
3.900237836319859e-06 2.5173330726553876e-40
3.991178037336996e-06 2.460092925374189e-40
4.0842386526745176e-06 2.4041139079834844e-40
4.179469123139017e-06 2.3493819489011715e-40
4.2769200423275275e-06 2.295905556281442e-40
4.376643183506652e-06 2.2436895931868946e-40
4.478691527118417e-06 2.1925208127229946e-40
4.583119288927478e-06 2.142631805810443e-40
4.689981948824612e-06 2.0938630321109204e-40
4.799336280301815e-06 2.0462036720591586e-40
4.911240380614659e-06 1.9996716374596177e-40
5.0257537016479225e-06 1.954241959444583e-40
5.142937081500915e-06 1.9097115087188334e-40
5.262852776809252e-06 1.866244030334964e-40
5.385564495820272e-06 1.8238552131110733e-40
5.511137432239651e-06 1.7823464934956483e-40
5.639638299867211e-06 1.741818021377093e-40
5.771135368040315e-06 1.7022281996736752e-40
