# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
1.289502191089807e-05 1.0531293854475715e-25
1.2942626084367834e-05 1.0687668172775861e-25
1.2990405996765926e-05 1.0846364430226109e-25
1.3038362296862639e-05 1.1007417104439859e-25
1.30864956358232e-05 1.117086118496302e-25
1.313480666721681e-05 1.133673218088357e-25
1.318329604702543e-05 1.1505066128615896e-25
1.3231964433652608e-05 1.167589959953227e-25
1.3280812487932609e-05 1.1849269708187753e-25
1.3329840873139172e-05 1.2025214120125242e-25
1.337905025499471e-05 1.22037710602269e-25
1.342844130167926e-05 1.2384979320952242e-25
1.3478014683839479e-05 1.2568878270804474e-25
1.3527771074597909e-05 1.2755507862764269e-25
1.3577711149562045e-05 1.294490864314853e-25
1.3627835586833414e-05 1.3137121760306333e-25
1.3678145067016984e-05 1.3332188973586071e-25
1.3728640273230183e-05 1.3530152662401637e-25
1.3779321891112363e-05 1.3731055835414615e-25
1.3830190608834034e-05 1.393494213993972e-25
1.3881247117106117e-05 1.4141855871471693e-25
1.3932492109189529e-05 1.4351841983009078e-25
1.3983926280904356e-05 1.4564946095316784e-25
1.4035550330639517e-05 1.4781214506348797e-25
1.4087364959362149e-05 1.5000694201624408e-25
1.4139370870627038e-05 1.5223432864330325e-25
1.4191568770586386e-05 1.5449478885675344e-25
1.4243959367999157e-05 1.5678881375373345e-25
1.4296543374240903e-05 1.5911690172424172e-25
1.4349321503313348e-05 1.6147955855804963e-25
1.4402294471853979e-05 1.6387729755530613e-25
1.4455462999145997e-05 1.6631063963789024e-25
1.4508827807127839e-05 1.6878011346387614e-25
1.456238962040319e-05 1.7128625553901219e-25
1.461614916625073e-05 1.7382961033728934e-25
1.4670107174633927e-05 1.7641073041680918e-25
1.4724264378211155e-05 1.790301765401734e-25
1.4778621512345393e-05 1.8168851779631773e-25
1.4833179315114439e-05 1.843863317252646e-25
1.4887938527320821e-05 1.8712420444217395e-25
1.4942899892501784e-05 1.8990273076477294e-25
1.499806415693958e-05 1.927225143440621e-25
1.5053432069671377e-05 1.9558416779409806e-25
1.5109004382499626e-05 1.9848831282456954e-25
1.5164781850002188e-05 2.0143558037771109e-25
1.5220765229542482e-05 2.04426610763787e-25
1.5276955281279994e-05 2.0746205380135674e-25
1.5333352768180333e-05 2.105425689577429e-25
1.538995845602583e-05 2.136688254918712e-25
1.5446773113425828e-05 2.1684150260105394e-25
1.550379751182702e-05 2.2006128956711466e-25
1.5561032425524172e-05 2.233288859076777e-25
1.5618478631670344e-05 2.266450015259693e-25
1.5676136910287696e-05 2.300103568675748e-25
1.5734008044277974e-05 2.3342568307450124e-25
1.579209281943303e-05 2.3689172214635085e-25
1.5850392024445745e-05 2.4040922709991647e-25
1.590890645092046e-05 2.4397896213361013e-25
1.596763689338395e-05 2.4760170279200667e-25
1.6026584149296126e-05 2.5127823613647826e-25
1.6085749019060764e-05 2.5500936091626396e-25
1.6145132306036595e-05 2.587958877380341e-25
1.6204734816547947e-05 2.626386392472712e-25
1.6264557359895943e-05 2.6653845030406276e-25
1.632460074836937e-05 2.7049616816447237e-25
1.6384865797255623e-05 2.74512652665939e-25
1.6445353324852004e-05 2.7858877641297644e-25
1.6506064152476555e-05 2.827254249666341e-25
1.656699910447947e-05 2.8692349703733837e-25
1.6628159008254162e-05 2.911839046814651e-25
1.668954469424841e-05 2.955075734975091e-25
1.6751156995975864e-05 2.998954428271034e-25
1.68129967500271e-05 3.0434846596051496e-25
1.6875064796081214e-05 3.0886761034251e-25
1.6937361976917116e-05 3.1345385778431357e-25
1.6999889138424882e-05 3.181082046741367e-25
1.7062647129617468e-05 3.2283166219679466e-25
1.712563680264197e-05 3.2762525655050993e-25
1.718885901279143e-05 3.3249002917106725e-25
1.7252314618516356e-05 3.3742703696095894e-25
1.7316004481436267e-05 3.424373525113658e-25
1.73799294663516e-05 3.4752206434495965e-25
1.744409044125535e-05 3.526822771438522e-25
1.7508488277344758e-05 3.5791911199516674e-25
1.7573123849033367e-05 3.6323370663207487e-25
