# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
0.013020108838078586 2.4245485425292194e-32
0.013323693225669961 2.6585083599386976e-32
0.013634356162414448 2.9150542664674476e-32
0.013952262695857842 3.1963671574649656e-32
0.014277581721889965 3.5048385362809976e-32
0.014610486074474885 3.843090853638851e-32
0.014951152617473332 4.2139998113231113e-32
0.015299762338606094 4.620718819891459e-32
0.015656500445608335 5.066705818442349e-32
0.016021556464625875 5.555752684561612e-32
0.016395124340905766 6.092017484603152e-32
0.016777402541834602 6.680059838618329e-32
0.017168594162379338 7.324879700741864e-32
0.01756890703298664 8.031959382290046e-32
0.017978553829998065 8.807312122248507e-32
0.01839775218863974 9.657530417175933e-32
0.01882672481864659 1.0589843905518614e-31
0.01926569962258253 1.1612180420304733e-31
0.019714909816919448 1.2733233418449965e-31
0.020174594055939365 1.3962535922250558e-31
0.02064499655852557 1.531054160200263e-31
0.021126367237910063 1.6788713689427977e-31
0.021618961834446313 1.840962247819611e-31
0.02212304205147776 2.0187052240873247e-31
0.022638875694374342 2.213611847172543e-31
0.0231667368128109 2.4273396452634397e-31
0.02370690584636297 2.661706223569884e-31
0.024259669773497434 2.9187047241710452e-31
0.024825322264037063 3.2005207789510097e-31
0.025404163835180054 3.509551099823207e-31
0.025996502011157406 3.8484238643711998e-31
0.026602651486612925 4.220021070305138e-31
0.027222934293792744 4.627503048880106e-31
0.027857679973633073 5.074335345786508e-31
0.02850722575083718 5.564318198160581e-31
0.02917191671303455 6.101618858445628e-31
0.029852105994117403 6.690807040049921e-31
0.030548154961852016 7.336893786301335e-31
0.031260433409864494 8.045374093317326e-31
0.031989319754103004 8.822273649339817e-31
0.0327352012338808 9.674200088099044e-31
0.03349847411760691 1.0608399192167274e-30
0.034279543913313774 1.1632816524367614e-30
0.03507882558409363 1.275616501147444e-30
0.03589674376855814 1.3987999055072363e-30
0.03673373300643846 1.5338797605599902e-30
0.037590237969445384 1.6820046244342073e-30
0.038466713697512506 1.844434519799162e-30
0.03936362584054766 2.022550980476053e-30
0.04028145090582124 2.2178689661457074e-30
0.04122067651112274 2.4320497484434492e-30
0.04218180164382002 2.6669150415800837e-30
0.043165336925959 2.9244624976842967e-30
0.044171804885544536 3.206882698670106e-30
0.04520174023414663 3.5165777891624744e-30
0.046255690150979495 3.8561819089731296e-30
0.047334214573604344 4.228583598925677e-30
0.048437886495410414 4.6369503706144316e-30
0.04956729227003216 5.0847556490879184e-30
0.05072303192286451 5.575808317632199e-30
0.051905719469841495 6.1142851159627134e-30
0.05311598324364777 6.70476616740453e-30
0.05435446622753626 7.352273937256207e-30
0.05562182639692926 8.062315953718268e-30
0.056918737068984544 8.840931654771786e-30
0.058245887260312136 9.694743759488104e-30
0.05960398205303182 1.0631014600735666e-29
0.06099374296936585 1.1657707898451897e-29
0.06241590835496589 1.2783556498925566e-29
0.06387123377117784 1.4018136656282463e-29
0.06536049239645289 1.5371949488015116e-29
0.06688447543711816 1.6856510297420468e-29
0.06844399254772507 1.8484446522725227e-29
0.0700398722611988 2.026960514605799e-29
0.0716729624290174 2.2227170475892761e-29
0.07334413067165428 2.437379330482612e-29
0.07505426483952363 2.6727732541308804e-29
0.07680427348467332 2.930901052005726e-29
0.07859508634347626 3.213958331222129e-29
0.08042765483057629 3.524352748397352e-29
0.08230295254435131 3.864724489209636e-29
0.08422197578416211 4.2379687258567075e-29
0.08618574407966152 4.647260243438056e-29
0.08819530073244539 5.096080444734194e-29
0.09025171337033296 5.588246963086564e-29
0.09235607451457113 6.127946135266612e-29
0.09450950216026408 6.719768610549654e-29
0.09671314037033632 7.368748398885845e-29
0.09896815988334524 8.080405690313782e-29
0.10127575873546546 8.860793809840523e-29
0.10363716289697593 9.716550707188357e-29
0.10605362692358762 1.0654955419382456e-28
0.10852643462295801 1.1683989986452683e-28
0.11105689973674641 1.2812407346907464e-28
0.11364636663857243 1.4049805790501548e-28
0.11629621104824843 1.5406710601596527e-28
0.1190078407626656 1.6894663587576236e-28
0.12178269640372161 1.8526321253849878e-28
0.12462225218368743 2.0315562460524046e-28
0.1275280166884199 2.2277606476476477e-28
0.13050153367883624 2.442914243500485e-28
0.1335443829110759 2.678847129220676e-28
0.13665818097578622 2.937566149559516e-28
0.13984458215697693 3.221271968707467e-28
0.14310527931090045 3.5323777892285476e-28
0.14644200476542463 3.8735298788557247e-28
0.14985653124037576 4.247630079749169e-28
0.15335067278934078 4.657860491682182e-28
0.1569262857634292 5.107710539111299e-28
0.1605852697975066 5.601007402225488e-28
0.16432956881942368 6.141945637908899e-28
0.16816117208277714 6.735127159251723e-28
0.172082115223751 7.385597578879826e-28
0.1760944813425998 8.098889810786104e-28
0.1802004021103484 8.88107113353578e-28
0.18440205890129596 9.738794798802101e-28
0.18870168395192646 1.0679356624217022e-27
0.1931015615468407 1.1710757051918498e-27
0.1976040292323402 1.2841769200667441e-27
0.20221147905830805 1.408201349038921e-27
0.20692635884904578 1.5442039473899196e-27
0.21175117350374192 1.6933415571877864e-27
0.2166884863272632 1.856882747438477e-27
0.22174092039197504 2.0362186045920415e-27
0.22691115993131514 2.2328745651880852e-27
0.23220195176586036 2.4485233912896824e-27
0.2376161067626448 2.6849993990753466e-27
0.24315650132850383 2.94431406161822e-27
0.24882607893823822 3.2286731185704676e-27
0.25462785169840935 3.540495338288779e-27
0.2605649019475973 3.882433091992402e-27
0.26664038389397104 4.257394914958777e-27
0.27285752529104135 4.668570246663153e-27
0.2792196291524867 5.1194565603032915e-27
0.2857300755069626 5.613889112474198e-27
0.2923923231938275 6.1560735660451996e-27
0.2992099117007387 6.75062176373121e-27
0.3061864630440946 7.402590956649916e-27
0.31332568369332287 8.117526821544999e-27
0.32063136654003577 8.901510632582036e-27
0.3281073929131 9.761210988962999e-27
0.3357577346406907 1.070394053835654e-26
0.343586456160426 1.1737718178636907e-26
0.3515977166787018 1.2871337267022487e-26
0.359795772380376 1.4114440416804272e-26
0.368184978689974 1.547760151788903e-26
0.3767697925856183 1.697241567882811e-26
0.38555477496691104 1.861159785538355e-26
0.394544593078027 2.040909100457026e-26
0.4037440229873054 2.238018468413955e-26
0.4131579521246571 2.4541645106315512e-26
0.42279138187813525 2.6911857752029066e-26
0.43264943025104924 2.9510983758733094e-26
0.4427373345810337 3.236113141204186e-26
0.4530604543225162 3.5486544199910694e-26
0.4636242738940635 3.891380702895464e-26
0.47443440559211736 4.2672072356992356e-26
0.48549659257266914 4.679330816531112e-26
0.4968167119024568 5.131256987991574e-26
0.5084007776813051 5.626829855473895e-26
0.5202549442372687 6.17026478531754e-26
0.5323855093962742 6.766184260925787e-26
0.5447989178279997 7.419657201841811e-26
0.557501764469769 8.136242080233331e-26
0.5705007980302781 8.922034201536372e-26
0.5838029245750183 9.783717551430528e-26
0.5974152111952977 1.0728621650157741e-25
0.6113448897628128 1.1764783897791209e-25
0.6255993607717623 1.2901017940765782e-25
0.6401861972705483 1.4146988641199677e-25
0.6551131488851486 1.5513294286699848e-25
