# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.2038727400046132e-06 3.54778148181518e-43 5.018610321104361e-43 2.6588131492724733e-42 1.782108973022466e-40 6.132998890432683e-37 2.444324147733847e-33 3.417209884025759e-30 8.521796584114952e-30
1.2319429330465773e-06 3.558220314313217e-43 5.039522902049172e-43 2.7093455971902332e-42 1.922916331015904e-40 6.574455801806306e-37 2.6785185463735457e-33 3.747213332980115e-30 9.344820816646808e-30
1.2606676269433496e-06 3.5687207568961206e-43 5.060610439462024e-43 2.761532609436771e-42 2.0761613746739485e-40 7.047955015946693e-37 2.9352428835834784e-33 4.109086947989072e-30 1.0247331917837976e-29
1.2900620824153782e-06 3.5792833567384208e-43 5.081875135618565e-43 2.8154459062090886e-42 2.242997182911315e-40 7.556099067900798e-37 3.216668915412477e-33 4.5059086642043274e-30 1.1237006662342494e-29
1.3201419160108953e-06 3.589908667519307e-43 5.103319229824551e-43 2.8711609661459606e-42 2.424684846402833e-40 8.101728966781969e-37 3.525177947856292e-33 4.9410536786224954e-30 1.2322263241802607e-29
1.3509231084026028e-06 3.600597250001959e-43 5.1249449989929735e-43 2.9287572543191196e-42 2.622603453913502e-40 8.68794621558744e-37 3.863381065727876e-33 5.418223159234405e-30 1.3512332870229762e-29
1.38242201287781e-06 3.6113496698741024e-43 5.146754758885534e-43 2.98831846581203e-42 2.8382609900999786e-40 9.318136841194761e-37 4.234141314867324e-33 5.941475726999063e-30 1.4817338305285696e-29
1.4146553640265304e-06 3.622166501584414e-43 5.168750864390119e-43 3.049932786065252e-42 3.0733062302086098e-40 9.99599763449323e-37 4.640598026124397e-33 6.515261978162239e-30 1.6248379952704823e-29
1.447640286632156e-06 3.633048324392079e-43 5.190935710824601e-43 3.113693169263404e-42 3.3295417256776156e-40 1.0725564821141342e-36 5.086193488169087e-33 7.144462340870109e-30 1.7817630287021748e-29
1.4813943047694329e-06 3.6439957279595974e-43 5.213311734493384e-43 3.179697636144014e-42 3.6089379840418607e-40 1.1511245403626427e-36 5.574702195746488e-33 7.834428587808686e-30 1.953843739105621e-29
