# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
1.2900620824153782e-06 2.1423267167495655e-33
1.3201419160108953e-06 2.093367690055851e-33
1.3509231084026028e-06 2.0471339674106512e-33
1.38242201287781e-06 2.0036701628334866e-33
1.4146553640265304e-06 1.9630302316855777e-33
1.447640286632156e-06 1.9252733146765835e-33
1.4813943047694329e-06 1.8871642611335466e-33
1.5159353511145682e-06 1.8383995534522037e-33
1.5512817764724183e-06 1.791857343718582e-33
1.587452359525819e-06 1.7474782971849797e-33
1.6244663168122348e-06 1.705226422602285e-33
1.6623433129330315e-06 1.6650858483895302e-33
1.7011034710007933e-06 1.6270575034332568e-33
1.740767383330235e-06 1.5911557673550508e-33
1.7813561223783898e-06 1.5574051902328674e-33
1.8228912519398869e-06 1.5258373979653637e-33
1.8653948386032614e-06 1.4954971420371154e-33
1.908889463474389e-06 1.4576155623485718e-33
1.9533982341732686e-06 1.4215164212120426e-33
1.9989447971105317e-06 1.387166575528073e-33
2.045553350050195e-06 1.354548867772459e-33
2.0932486549653353e-06 1.3236594691850362e-33
2.1420560511935146e-06 1.2945052510617993e-33
2.192001468898943e-06 1.2671012502299808e-33
2.2431114428485372e-06 1.2414683045050058e-33
2.2954131265091837e-06 1.2111767632058594e-33
2.3489343064737076e-06 1.1817052959829783e-33
2.403703417223201e-06 1.153710645372915e-33
2.4597495562335635e-06 1.1271840423813253e-33
2.5171024994342686e-06 1.1021262942471338e-33
2.575792717027583e-06 1.0785456765832142e-33
2.635851389676631e-06 1.0549315239429898e-33
2.6973104250709106e-06 1.02937608759357e-33
2.760202474878063e-06 1.0051148493058457e-33
2.8245609520908932e-06 9.821401601928753e-34
2.8904200487788716e-06 9.604523986735328e-34
2.9578147542535346e-06 9.39785341135823e-34
3.026780873657441e-06 9.172672876584941e-34
3.097355046986562e-06 8.9591228002968e-34
3.1695747685562034e-06 8.757156364609932e-34
3.2434784069208122e-06 8.566214942482806e-34
3.319105225258239e-06 8.363940287644108e-34
3.3964954022292982e-06 8.172381664039072e-34
3.4756900533236943e-06 7.990677170065572e-34
3.5567312527036693e-06 7.805227335450405e-34
3.6396620555569646e-06 7.628747714149725e-34
3.7245265209709786e-06 7.454488863603058e-34
3.811369735340273e-06 7.285274382276417e-34
3.900237836319859e-06 7.118112350522801e-34
3.991178037336996e-06 6.9576092083944775e-34
4.0842386526745176e-06 6.7967834957458045e-34
4.179469123139017e-06 6.64479783986723e-34
4.2769200423275275e-06 6.491256431365926e-34
4.376643183506652e-06 6.342590106239026e-34
4.478691527118417e-06 6.202227551179058e-34
4.583119288927478e-06 6.0575706301287885e-34
4.689981948824612e-06 5.9186532707495654e-34
4.799336280301815e-06 5.787475984403241e-34
4.911240380614659e-06 5.653556451762599e-34
5.0257537016479225e-06 5.5231468049747715e-34
5.142937081500915e-06 5.399928088308778e-34
5.262852776809252e-06 5.276748813663845e-34
5.385564495820272e-06 5.154374404892869e-34
5.511137432239651e-06 5.0386839707175785e-34
5.639638299867211e-06 4.924672519145339e-34
5.771135368040315e-06 4.810382825209542e-34
5.905698497903673e-06 4.7023276768876695e-34
6.043399179524854e-06 4.595284153039074e-34
6.184310569875183e-06 4.48944480145443e-34
