# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.6451905877536607e-05 2.1069524356526103e-42 2.9234374642761846e-42 1.2396513574240726e-41 1.9605788881610985e-40 1.914012561888896e-38 5.1504413183746145e-36 3.531195776543044e-33 8.685391105787932e-33
1.6758078645307688e-05 2.0730946968172413e-42 2.878959675064598e-42 1.2315784830657095e-41 1.9909103475854046e-40 1.9526043547478597e-38 5.352052474139533e-36 3.729752114443529e-33 9.178323713153892e-33
1.706994934038408e-05 2.039791285361733e-42 2.8351860405821223e-42 1.2236899099671803e-41 2.02195890624339e-40 1.9920585382159368e-38 5.5629666117662325e-36 3.9395581292885885e-33 9.699272662030569e-33
1.7387624002162504e-05 2.0070330096077805e-42 2.792105181585374e-42 1.2159844221016953e-41 2.0537360300733443e-40 2.0323978712167886e-38 5.783659411933581e-36 4.1612528633136175e-33 1.0249831042815885e-32
1.7711210643450867e-05 1.974810831783382e-42 2.7497059056323556e-42 1.2084608571818514e-41 2.0862533141582036e-40 2.0736458488896754e-38 6.0146324169883196e-36 4.3955116900080745e-33 1.0831682547655642e-32
1.804081928719381e-05 1.9431158654257574e-42 2.7079772039814995e-42 1.2011181067944336e-41 2.1195224895152193e-40 2.1158267308018194e-38 6.256414486122875e-36 4.643048380209638e-33 1.1446606623379057e-32
1.8376562003881724e-05 1.9119393728283793e-42 2.666908248542678e-42 1.193955116561895e-41 2.1535554305442773e-40 2.1589655703717915e-38 6.509563333617402e-36 4.904617285704579e-33 1.2096483917510271e-32
1.8718552949655793e-05 1.8812727625313615e-42 2.626488388879302e-42 1.186970886330889e-41 2.1883641631236777e-40 2.203088245560052e-38 6.774667154884835e-36 5.181015647017348e-33 1.2783302034024292e-32
1.906690840512252e-05 1.851107586854439e-42 2.5867071492606255e-42 1.1801644703882594e-41 2.2239608733370556e-40 2.2482214908856547e-38 7.052346345326575e-36 5.473086032453127e-33 1.3509161616465344e-32
1.9421746814890246e-05 1.8214355394718585e-42 2.5475542257634465e-42 1.1735349777048927e-41 2.260357916809695e-40 2.2943929308308663e-38 7.343255317288415e-36 5.7817189158577394e-33 1.4276282777045366e-32
1.978318882784162e-05 1.792248453028424e-42 2.509019483422343e-42 1.167081572207844e-41 2.2975678286276777e-40 2.341631114698734e-38 7.64808442070653e-36 6.107855400984973e-33 1.5087011891401438e-32
2.0151357338155584e-05 1.7635382967960088e-42 2.471092953427625e-42 1.1608034730811678e-41 2.335603333808441e-40 2.389965552991788e-38 7.96756197334877e-36 6.452490100809525e-33 1.5943828779809163e-32
2.052637752709252e-05 1.73529717436986e-42 2.4337648303702256e-42 1.1546999550958904e-41 2.3744773582869813e-40 2.439426755383448e-38 8.302456406890034e-36 6.816674180597845e-33 1.684935429683136e-32
2.09083769055575e-05 1.707517321403969e-42 2.3970254695326837e-42 1.1487703489695527e-41 2.414203040378077e-40 2.490046270357498e-38 8.653578535414004e-36 7.201518574051356e-33 1.7806358352633714e-32
2.1297485357455188e-05 1.6801911033849042e-42 2.360865384225504e-42 1.1430140417557913e-41 2.454793742671309e-40 2.5418567265945177e-38 9.021783953304559e-36 7.608197382364724e-33 1.881776839051682e-32
2.1693835183851823e-05 1.6533110134434006e-42 2.3252752431680993e-42 1.1374304772644053e-41 2.496263064313046e-40 2.5948918761884214e-38 9.407975569885174e-36 8.03795146660317e-33 1.9886678346613799e-32
2.209756114795903e-05 1.6268696702030818e-42 2.290245867913553e-42 1.1320191565123665e-41 2.5386248536271416e-40 2.649186639780342e-38 9.813106288579365e-36 8.49209224439365e-33 2.1016358119176567e-32
2.2508800520954618e-05 1.600859815665694e-42 2.2557682303164943e-42 1.1267796382062463e-41 2.5818932210247223e-40 2.7047771537015357e-38 1.0238181838804646e-35 8.972005702550214e-33 2.2210263576433533e-32
2.2927693128656486e-05 1.5752743131321754e-42 2.2218334500433028e-42 1.1217115392565177e-41 2.6260825521526306e-40 2.7617008192218256e-38 1.0684263769277507e-35 9.479156637915452e-33 2.347204713365216e-32
2.335438139906477e-05 1.5501061451590365e-42 2.188432792124019e-42 1.1168145353242253e-41 2.6712075212299512e-40 2.819996354004834e-38 1.1152472611895701e-35 1.0015093139397085e-32 2.480556893177799e-32
2.3789010410788956e-05 1.525348411549359e-42 2.1555576645451577e-42 1.1120883614004581e-41 2.717283104522812e-40 2.8797038458766206e-38 1.1643991225883814e-35 1.0581451324918447e-32 2.621490865186731e-32
2.4231727942376007e-05 1.5009943273779035e-42 2.123199615882832e-42 1.1075328124191365e-41 2.7643245939091116e-40 2.940864809019827e-38 1.2160068332434957e-35 1.1179960347780643e-32 2.770437800147325e-32
2.4682684522556925e-05 1.4770372210496585e-42 2.0913503329753924e-42 1.103147743903536e-41 2.8123476104869305e-40 3.003522242711203e-38 1.2702022250660656e-35 1.1812447687760204e-32 2.927853391120547e-32
2.5142033481427965e-05 1.45347053239135e-42 2.0600016386350563e-42 1.0989330726470572e-41 2.861368118183247e-40 3.0677206927264864e-38 1.327124484627171e-35 1.2480844743135556e-32 3.0942192481852287e-32
2.5609931002584567e-05 1.4302878107752848e-42 2.0291454893977452e-42 1.094888777428648e-41 2.9114024373230833e-40 3.1335063155431423e-38 1.3869205705060261e-35 1.3187192740758554e-32 3.270044372475638e-32
2.6086536176225506e-05 1.4074827132750025e-42 1.9987739733105617e-42 1.091014899763367e-41 2.962467258123252e-40 3.2009269454782347e-38 1.449745654393565e-35 1.3933648982260012e-32 3.4558667140560377e-32
2.6572011053245066e-05 1.3850490028521956e-42 1.96887930775625e-42 1.0873115446884833e-41 3.0145796540794046e-40 3.2700321649058395e-38 1.5157635872988458e-35 1.4722493445506401e-32 3.6522548184004333e-32
