# %ECSV 0.9
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
3.162277660168379e-07 1.2857290930664008e-32
3.9903418316493815e-07 3.2597916650501075e-32
5.035240306053045e-07 8.264759684910002e-32
6.353752638084481e-07 2.095417768257599e-31
8.017526499665791e-07 5.31264771835237e-31
1.0116970998767502e-06 1.3469498248247584e-30
1.2766169490574089e-06 3.415008737908225e-30
1.610907884206832e-06 8.658291863713717e-30
2.0327352016717117e-06 2.1951925712405617e-29
2.565020905680046e-06 5.565613293038177e-29
3.236689285040605e-06 1.4110858315899395e-28
4.0842386526745176e-06 3.5776169130033887e-28
5.153724655961632e-06 9.07056288972728e-28
6.503262930552246e-06 2.299718308483416e-27
8.206187091305455e-06 5.8306241438998144e-27
1.035503366489132e-05 1.478275743028456e-26
1.3066570504423449e-05 3.747967831110242e-26
1.648814192907418e-05 9.502464564194626e-26
2.0805675382171716e-05 2.409221126647284e-25
2.6253784687830593e-05 6.108253704780962e-25
3.312851891487241e-05 1.5486649541767261e-24
4.180344961851453e-05 3.926430143765251e-24
5.27499706370262e-05 9.954931564708171e-24
6.6562913529862e-05 2.5239380010956134e-23
8.399287059458457e-05 6.399102804067295e-23
0.00010598698188825015 1.6224058039482636e-22
0.00013374040261108214 4.1133900596024517e-22
0.0001687612475788147 1.0428943125789139e-21
0.00021295254185213622 2.644117223671708e-21
0.0002687156307025227 6.703800834760007e-21
0.0003390806681894053 1.6996578795904313e-20
0.00042787127506942624 4.309252240612524e-20
0.0005399123135125903 1.0925525180499238e-19
0.0006812920690579615 2.770018843548754e-19
0.0008596930867190788 7.023007382246978e-19
0.0010848096388007434 1.7805884309104547e-18
0.0013688745095370807 4.51444058932936e-18
0.0017273237219129888 1.1445752224581554e-17
0.0021796353277791203 2.901915253668472e-17
0.002750387840931946 7.357413455900568e-17
0.0034705958281810684 1.8653725204920097e-16
0.00437939523413049 4.729398942488435e-16
0.0055261700198540875 1.1990749568503948e-15
0.00697323567654597 3.040092158749603e-15
0.008799225435691074 7.70774262696067e-15
0.011103363181676366 1.9541933254111005e-14
0.014010855255980158 4.9545932309860564e-14
0.017679694142400303 1.256169768895197e-13
0.022309243744089834 3.184847589038769e-13
0.028151072774477325 8.074747969634133e-13
0.03552262494616661 2.0472446912438796e-12
0.044824468792893084 5.190506145652426e-12
0.0565620644760902 1.3159841662533976e-11
0.07137323037957849 3.33650129262107e-11
0.09006280202112776 8.459254674358202e-11
0.11364636663857243 2.144725817793359e-10
0.14340544997832724 5.437658894207105e-10
0.1809571541243322 1.378645022968503e-09
0.22834203047182694 3.4953705581370368e-09
0.2881349628441459 8.86199874074389e-09
0.36358508611685775 2.2468620034107567e-08
0.45879234349670894 5.696603054019502e-08
0.5789302765393113 1.4443086939955048e-07
0.7305271542664449 3.661790110578573e-07
0.9218207178777464 9.284078322992942e-07
1.1632058178068951 2.3538625170005793e-06
1.4677992676220706 5.967750950709007e-06
1.8521526088081706 1.5130045486721709e-05
2.3371515179132776 3.836227460449318e-05
2.949150729647068 9.726736430147741e-05
3.721406147404331 0.00024659282291700083
4.695881961786349 0.0006252033303727335
5.925530975545675 0.0015850682469459817
7.477172047313224 0.004019624206471201
9.435121013771044 0.010190135981728342
11.90577239378782 0.02583189024591317
15.02338084331858 0.06547762340403043
18.957356524063755 0.16604890293612526
23.921470814626385 0.42104910460575545
30.185472600499182 1.0667638499204044
38.089746369540755 2.705447036186546
48.06380863064389 6.861942087255641
60.649647746945895 17.373321745104345
76.53117546501343 44.10629016166265
96.57139052966039 111.61669586027335
121.85927384710897 283.7359195272062
153.7689634694013 718.7943368560896
194.03442495579117 1824.4885530010665
244.8436746822229 4576.859723683703
308.95767617294 11660.434094755532
389.8603702549064 29951.571892066186
491.94799164082207 74888.80161583729
620.7679593624754 193483.53024264312
783.3203223083892 481222.50362081174
988.438140350333 1275400.1088123575
1247.267470886043 3208213.8233672306
1573.8730431619044 7943794.855730359
1986.0025325859099 19148464.107933547
2506.0509655300853 54291056.14237542
3162.2776601683795 120350683.79161374
