# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
1.4402294471853979e-05 9.850074879206128e-28
1.4455462999145997e-05 9.996089898755024e-28
1.4508827807127839e-05 1.0144271259284476e-27
1.456238962040319e-05 1.029465111484146e-27
1.461614916625073e-05 1.0447262096817732e-27
1.4670107174633927e-05 1.0602137321043525e-27
1.4724264378211155e-05 1.0759310394969605e-27
1.4778621512345393e-05 1.0918815424975979e-27
1.4833179315114439e-05 1.1080687023774859e-27
1.4887938527320821e-05 1.1244960317930196e-27
1.4942899892501784e-05 1.1411670955483805e-27
1.499806415693958e-05 1.1580855113703533e-27
1.5053432069671377e-05 1.1752549506934974e-27
1.5109004382499626e-05 1.1926791394575399e-27
1.5164781850002188e-05 1.2103618589176813e-27
1.5220765229542482e-05 1.2283069464641383e-27
1.5276955281279994e-05 1.2465182964572234e-27
1.5333352768180333e-05 1.2649998610721693e-27
1.538995845602583e-05 1.2932571425218518e-27
1.5446773113425828e-05 1.312432313605971e-27
1.550379751182702e-05 1.3318920062731853e-27
1.5561032425524172e-05 1.3516404437783694e-27
1.5618478631670344e-05 1.3716819120748012e-27
1.5676136910287696e-05 1.3920207607456834e-27
1.5734008044277974e-05 1.4126614039474121e-27
1.579209281943303e-05 1.433608321370066e-27
1.5850392024445745e-05 1.4548660592096533e-27
1.590890645092046e-05 1.4764392311546049e-27
1.596763689338395e-05 1.4983325193897086e-27
1.6026584149296126e-05 1.52055067561178e-27
1.6085749019060764e-05 1.5430985220621762e-27
1.6145132306036595e-05 1.5659809525737201e-27
1.6204734816547947e-05 1.5892029336345522e-27
1.6264557359895943e-05 1.6127695054664743e-27
1.632460074836937e-05 1.6366857831192136e-27
1.6384865797255623e-05 1.6609569575818223e-27
1.6445353324852004e-05 1.685588296910558e-27
1.6506064152476555e-05 1.710585147372431e-27
1.656699910447947e-05 1.7359529346066617e-27
1.6628159008254162e-05 1.7616971648041066e-27
1.668954469424841e-05 1.7878234259013107e-27
1.6751156995975864e-05 1.8143373887958034e-27
1.68129967500271e-05 1.8412448085777687e-27
1.6875064796081214e-05 1.8685515257790276e-27
1.6937361976917116e-05 1.896263467642503e-27
1.6999889138424882e-05 1.9243866494100185e-27
1.7062647129617468e-05 1.952927175627613e-27
1.712563680264197e-05 1.9818912414725916e-27
1.718885901279143e-05 2.011285134098736e-27
1.7252314618516356e-05 2.041115234002107e-27
1.7316004481436267e-05 2.0713880164063724e-27
1.73799294663516e-05 2.1021100526701893e-27
1.744409044125535e-05 2.133288011714321e-27
1.7508488277344758e-05 2.1649286614694426e-27
1.7573123849033367e-05 2.197038870346925e-27
1.7637998033962634e-05 2.2296256087308394e-27
1.7703111713014087e-05 2.2626959504915547e-27
1.776846577032117e-05 2.296257074522636e-27
1.7834061093281156e-05 2.330316266299459e-27
1.789989857256744e-05 2.3648809194631253e-27
1.796597910214134e-05 2.39995853742517e-27
1.8032303579264503e-05 2.4355567349974263e-27
1.809887290451096e-05 2.4716832400472516e-27
1.816568798177926e-05 2.508345895174114e-27
1.8232749718304993e-05 2.5455526594161594e-27
1.8300059024672822e-05 2.5833116099755767e-27
1.8367616814829094e-05 2.621630943975436e-27
1.8435424006094143e-05 2.660518980239526e-27
1.8503481519174643e-05 2.6999841610990003e-27
1.8571790278176357e-05 2.7400350542270356e-27
1.8640351210616397e-05 2.7806803544984835e-27
1.870916524743607e-05 2.8219288858802848e-27
1.8778233323013412e-05 2.8637896033469853e-27
1.884755637517577e-05 2.9062715948259634e-27
1.8917135345212785e-05 2.9493840831717913e-27
1.8986971177888876e-05 2.993136428169631e-27
1.9057064821456343e-05 3.0375381285685205e-27
1.912741722766811e-05 3.0825988241437935e-27
1.919802935179055e-05 3.1283282977919833e-27
1.926890215261673e-05 3.174736477656015e-27
1.934003659247909e-05 3.2218334392802178e-27
1.9411433637262807e-05 3.269629407800624e-27
1.94830942564188e-05 3.318134760164985e-27
1.9555019422976755e-05 3.3673600273881754e-27
1.962721011355862e-05 3.417315896837788e-27
1.969966730839155e-05 3.4680132145571736e-27
1.9772391991321496e-05 3.519462987621597e-27
1.984538514982645e-05 3.571676386526625e-27
1.9918647775029724e-05 3.6246647476190684e-27
1.9992180861713682e-05 3.678439575554956e-27
2.0065985408332954e-05 3.7330125458014934e-27
2.014006241702824e-05 3.788395507172385e-27
2.0214412893639824e-05 3.844600484400592e-27
2.0289037847721093e-05 3.901639680752658e-27
2.03639382925525e-05 3.959525480677795e-27
2.043911524515519e-05 4.018270452497947e-27
2.0514569726304694e-05 4.077887351139603e-27
2.0590302760545083e-05 4.1383891209014216e-27
2.0666315376202524e-05 4.19978889827067e-27
2.074260860539957e-05 4.262100014771699e-27
2.0819183484069015e-05 4.325335999865991e-27
2.0896041051967857e-05 4.389510583887642e-27
2.0973182352691704e-05 4.4546377010290654e-27
2.1050608433688604e-05 4.520731492365858e-27
2.112832034627356e-05 4.58780630892869e-27
2.12063191456427e-05 4.655876714822397e-27
2.1284605890887438e-05 4.724957490387475e-27
2.1363181645009193e-05 4.7950636354116265e-27
2.1442047474933455e-05 4.866210372389208e-27
2.1521204451524584e-05 4.938413149824454e-27
2.1600653649600222e-05 5.011687645593646e-27
2.168039614794575e-05 5.086049770344646e-27
2.1760433029329234e-05 5.161515670954267e-27
2.1840765380515806e-05 5.2381017340396274e-27
2.1921394292282698e-05 5.3158245895127295e-27
2.200232085943393e-05 5.394701114196294e-27
2.2083546180815055e-05 5.4747484354893786e-27
2.2165071359328367e-05 5.5559839350863605e-27
2.2246897501947548e-05 5.638425252754625e-27
2.232902571973298e-05 5.7220902901645516e-27
2.241145712784673e-05 5.8069972147798976e-27
2.2494192845567533e-05 5.893164463803846e-27
2.257723399630631e-05 5.980610748184036e-27
2.2660581707621068e-05 6.0693550566764376e-27
2.2744237111232525e-05 6.159416659970392e-27
2.2828201343039337e-05 6.250815114877138e-27
2.2912475543133382e-05 6.3435702685738e-27
2.2997060855815575e-05 6.437702262919329e-27
2.3081958429611023e-05 6.53323153882687e-27
2.3167169417284943e-05 6.63017884070478e-27
2.3252694975858194e-05 6.728565220963361e-27
2.333853626662282e-05 6.828412044589247e-27
2.3424694455158175e-05 6.929740993782416e-27
2.351117071134635e-05 7.032574072673034e-27
2.35979662093884e-05 7.136933612093492e-27
2.3685082127820144e-05 7.24284227443666e-27
2.3772519649528024e-05 7.350323058573019e-27
2.38602799617655e-05 7.459399304851286e-27
2.394836425616879e-05 7.570094700165498e-27
2.4036773728773378e-05 7.682433283102212e-27
2.412550958003013e-05 7.79643944916135e-27
2.4214573014821423e-05 7.91213795605859e-27
2.4303965242477866e-05 8.029553929097902e-27
2.439368747679432e-05 8.148712866636071e-27
2.4483740936046718e-05 8.269640645617221e-27
2.4574126843008484e-05 8.392363527196563e-27
2.4664846424966947e-05 8.516908162443665e-27
2.4755900913740395e-05 8.643301598131187e-27
2.484729154569437e-05 8.771571282614243e-27
2.4939019561758825e-05 8.90174507178965e-27
2.5031086207444823e-05 9.033851235149796e-27
2.5123492732861277e-05 9.167918461917171e-27
2.5216240392732312e-05 9.303975867287027e-27
2.530933044641386e-05 9.442052998744797e-27
2.540276415791114e-05 9.582179842485298e-27
2.549654279589567e-05 9.724386829930013e-27
2.5590667633722325e-05 9.868704844336528e-27
2.5685139949446985e-05 1.0015165227506909e-26
2.5779961025843497e-05 1.016379978659307e-26
2.5875132150421437e-05 1.0314640801013808e-26
2.5970654615443443e-05 1.0467721029461931e-26
2.6066529717942596e-05 1.0623073717021848e-26
2.6162758759740423e-05 1.0780732602389978e-26
2.6259343047464124e-05 1.0940731925207533e-26
2.6356283892564692e-05 1.1103106433493728e-26
2.645358261133458e-05 1.1267891391200321e-26
2.6551240524925383e-05 1.1435122585867942e-26
2.6649258959366122e-05 1.1604836336401135e-26
2.6747639245581084e-05 1.1777069500956925e-26
2.6846382719407717e-05 1.1951859484956219e-26
2.694549072161516e-05 1.2129244249207615e-26
2.7044964597922025e-05 1.2309262318148789e-26
2.7144805699015022e-05 1.2491952788222986e-26
2.7245015380567162e-05 1.2677355336369325e-26
2.7345595003255982e-05 1.2865510228643753e-26
2.7446545932782418e-05 1.3056458328956004e-26
2.7547869539888897e-05 1.3250241107963226e-26
2.7649567200378353e-05 1.344690065207251e-26
2.7751640295132716e-05 1.3646479672573857e-26
2.7854090210131524e-05 1.3849021514935506e-26
2.7956918336471108e-05 1.4054570168202742e-26
2.8060126070383055e-05 1.4263170274576103e-26
2.8163714813253532e-05 1.4474867139081092e-26
2.8267685971642183e-05 1.4689706739438963e-26
2.8372040957301016e-05 1.4907735736032254e-26
2.8476781187194006e-05 1.5129001482054025e-26
2.8581908083515856e-05 1.5353552033789428e-26
2.8687423073711713e-05 1.5581436161060954e-26
2.879332759049639e-05 1.5812703357816026e-26
2.8899623071873632e-05 1.604740385288124e-26
2.900631096115605e-05 1.6285588620879046e-26
2.9113392706984262e-05 1.6527309393294765e-26
2.9220869763346965e-05 1.6772618669719124e-26
2.9328743589600502e-05 1.702156972925106e-26
2.9437015650488497e-05 1.727421664207385e-26
2.9545687416162173e-05 1.7530614281201538e-26
2.9654760362199816e-05 1.7790818334391994e-26
2.9764235969627252e-05 1.8054885316256732e-26
2.987411572493776e-05 1.83228725805352e-26
2.9984401120112084e-05 1.8594838332540793e-26
3.009509365263911e-05 1.8870841641828718e-26
3.0206194825535718e-05 1.9150942455005145e-26
3.0317706147367615e-05 1.9435201608764832e-26
3.042962913226963e-05 1.9723680843109187e-26
3.0541965299966104e-05 2.0016442814742003e-26
3.0654716175791876e-05 2.031355111069985e-26
3.076788329071283e-05 2.061507026215249e-26
3.0881468181346466e-05 2.09210657584378e-26
3.099547238998324e-05 2.1231604061260144e-26
3.110989746460698e-05 2.1546752619165468e-26
3.1224744958916336e-05 2.1866579882157983e-26
3.134001643234572e-05 2.2191155316604052e-26
3.145571345008626e-05 2.2520549420297855e-26
3.157183758310751e-05 2.285483373778163e-26
3.168839040817828e-05 2.3194080875901223e-26
3.180537350788847e-05 2.353836451956259e-26
3.192278847067039e-05 2.3887759447755037e-26
3.2040636890820124e-05 2.4242341549776746e-26
3.215892036851963e-05 2.4602187841743236e-26
3.2277640509857944e-05 2.4967376483303068e-26
3.239679892685346e-05 2.5337986794619943e-26
3.2516397237475605e-05 2.5714099273612075e-26
3.263643706566663e-05 2.609579561343548e-26
3.27569200413641e-05 2.6483158720226435e-26
3.2877847800522504e-05 2.687627273111892e-26
3.299922198513594e-05 2.727522303251096e-26
3.312104424326022e-05 2.768009627864318e-26
3.3243316229035017e-05 2.8090980410389564e-26
3.336603960270682e-05 2.8507964674371816e-26
3.3489216030650926e-05 2.893113964238032e-26
3.3612847185394546e-05 2.936059723098006e-26
3.3736934745639314e-05 2.979643072156614e-26
3.3861480396283876e-05 3.023873478055293e-26
3.3986485828447225e-05 3.068760547998518e-26
3.4111952739491154e-05 3.114314031838419e-26
3.4237882833043755e-05 3.1605438241954554e-26
3.4364277819022356e-05 3.207459966605158e-26
3.4491139413656515e-05 3.255072649702225e-26
3.461846933951185e-05 3.3033922154314636e-26
3.4746269325512815e-05 3.352429159297436e-26
3.4874541106966714e-05 3.402194132642313e-26
3.500328642558702e-05 3.452697944961864e-26
3.5132507029516844e-05 3.50395156625137e-26
3.526220467335314e-05 3.555966129391469e-26
3.539238111816996e-05 3.6087529325642047e-26
3.5523038131542884e-05 3.662323441709766e-26
3.565417748757282e-05 3.716689293014735e-26
3.578580096690981e-05 3.771862295443477e-26
3.591791035677781e-05 3.8278544332994704e-26
3.60505074509983e-05 3.884677868833374e-26
3.618359405001516e-05 3.9423449448813397e-26
3.631717196091896e-05 4.000868187548625e-26
3.645124299747119e-05 4.060260308929998e-26
3.658580898012948e-05 4.120534209871283e-26
3.672087173607166e-05 4.1817029827748704e-26
3.685643309922116e-05 4.243779914435861e-26
3.699249491027161e-05 4.306778488939691e-26
3.712905901671169e-05 4.370712390584298e-26
3.726612727285066e-05 4.435595506853503e-26
3.740370153984301e-05 4.501441931436219e-26
3.7541783685714215e-05 4.568265967286562e-26
3.768037558538588e-05 4.6360821297331234e-26
3.781947912070098e-05 4.704905149629858e-26
3.795909618044993e-05 4.774749976557703e-26
3.8099228660395654e-05 4.8456317820725336e-26
3.823987846329982e-05 4.917565962999402e-26
3.838104749894846e-05 4.990568144780622e-26
3.85227376841777e-05 5.0646541848672804e-26
3.866495094290027e-05 5.1398401761667674e-26
3.880768920613107e-05 5.216142450536169e-26
3.8950954412013896e-05 5.293577582331591e-26
3.909474850584753e-05 5.372162392009843e-26
3.923907344011191e-05 5.451913949782506e-26
3.9383931174495224e-05 5.532849579322149e-26
3.9529323675919855e-05 5.614986861530079e-26
3.967525291856965e-05 5.698343638346836e-26
3.98217208839165e-05 5.78293801664285e-26
3.996872956074701e-05 5.868788372139741e-26
4.011628094519001e-05 5.955913353404938e-26
4.02643770407431e-05 6.044331885907344e-26
4.0413019858300355e-05 6.134063176126312e-26
4.056221141617942e-05 6.225126715721541e-26
