# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
6.47606667327258e-06 8.333104966079006e-32
6.627066389131828e-06 8.929357768817101e-32
6.781586901693754e-06 9.568287765953505e-32
6.939710303890459e-06 1.025294980076596e-31
7.101520602780329e-06 1.0986617371477773e-31
7.267103764178904e-06 1.1772798279637804e-31
7.436547758330399e-06 1.2615251398062463e-31
7.609942606644117e-06 1.3518004638378544e-31
7.787380429520604e-06 1.4485374203947544e-31
7.968955495292936e-06 1.5521985220994938e-31
8.15476427030917e-06 1.6632793844166812e-31
8.344905470182516e-06 1.782311094481193e-31
8.539480112236516e-06 1.9098627492750406e-31
8.738591569173047e-06 2.0465441754632345e-31
8.942345623991688e-06 2.1930088436752014e-31
9.150850526189614e-06 2.34995699128009e-31
9.364217049271877e-06 2.5181389685146036e-31
9.58255854960264e-06 2.698358823882924e-31
9.805991026628606e-06 2.891478145993139e-31
1.0034633184506672e-05 3.0984201801127385e-31
1.0268606495168497e-05 3.320174239096222e-31
1.0508035262855554e-05 3.5578004296960434e-31
1.07530466901589e-05 3.812434716789449e-31
1.1003770945598772e-05 4.08529434969328e-31
1.1260341232779899e-05 4.377683676381672e-31
1.1522893861159297e-05 4.691000373337951e-31
1.1791568318464117e-05 5.026742120695173e-31
1.206650734479802e-05 5.386513754484257e-31
1.2347857008475478e-05 5.772034930035739e-31
1.263576678362426e-05 6.185148333149866e-31
1.293038962959737e-05 6.62782847763287e-31
1.3231882072236462e-05 7.102191131908992e-31
1.3540404287030327e-05 7.610503418743227e-31
1.3856120184212054e-05 8.155194636646541e-31
1.4179197495840522e-05 8.738867853948963e-31
1.4509807864912299e-05 9.364312331406859e-31
1.484812693655133e-05 1.0034516831407107e-30
1.5194334451324849e-05 1.075268387791502e-30
1.5548614340735104e-05 1.15222450342565e-30
1.5911154824937624e-05 1.2346877271623535e-30
1.6282148512737936e-05 1.323052050592369e-30
1.6661792503919872e-05 1.4177396386000344e-30
1.7050288493959805e-05 1.5192028422741345e-30
1.7447842881182494e-05 1.6279263553951452e-30
1.785466687641539e-05 1.744429524760005e-30
1.8270976615199758e-05 1.8692688253271957e-30
1.869699327261814e-05 2.0030405117556097e-30
1.91329431807992e-05 2.1463834590667188e-30
1.957905794916243e-05 2.2999822057412956e-30
2.003557458746648e-05 2.4645702136666015e-30
2.0502735631726606e-05 2.6409333605285823e-30
2.0980789273068064e-05 2.8299136804919597e-30
2.1469989489583918e-05 3.0324133720625325e-30
2.1970596181267336e-05 3.249399090354126e-30
2.2482875308090033e-05 3.481906545699303e-30
2.3007099031300245e-05 3.731045429093338e-30
2.354354585801526e-05 3.998004687946602e-30
2.4092500789185385e-05 4.284058177337463e-30
2.4654255471007912e-05 4.5905707127460026e-30
2.5229108349871537e-05 4.9190045532217355e-30
2.5817364830913554e-05 5.270926344916079e-30
2.641933744027406e-05 5.648014557945255e-30
2.7035345991133382e-05 6.052067451119276e-30
2.7665717753620915e-05 6.485011601894803e-30
2.8310787628685666e-05 6.948911041560402e-30
2.8970898326020842e-05 7.445977037739308e-30
2.964640054613707e-05 7.978578570960763e-30
3.033765316668089e-05 8.54925355242703e-30
3.104502343309761e-05 9.160720836907994e-30
3.176888715373972e-05 9.815893085080398e-30
3.25096288995246e-05 1.0517890536095555e-29
3.326764220824756e-05 1.1270055753329788e-29
3.4043329793658724e-05 1.2075969411838986e-29
3.483710375941493e-05 1.2939467200685314e-29
3.5649385818020195e-05 1.386465791755555e-29
3.648060751487119e-05 1.485594283922394e-29
3.73312104575266e-05 1.5918036456028596e-29
3.820164655032238e-05 1.7055988667218377e-29
3.90923782344573e-05 1.8275208536868237e-29
4.0003878733676586e-05 1.9581489719124984e-29
4.093663230568398e-05 2.0981037669463232e-29
4.1891134499415887e-05 2.2480498764673706e-29
4.2867892418314344e-05 2.40869914639445e-29
4.386742498973848e-05 2.5808139651700636e-29
4.489026324065786e-05 2.7652108312474486e-29
4.5936950579773975e-05 2.962764169897362e-29
4.700804308621986e-05 3.1744104162142037e-29
4.8104109804991236e-05 3.401152382904638e-29
4.922573304926602e-05 3.644063932006877e-29
5.0373508709772956e-05 3.904294971294017e-29
5.154804657137365e-05 4.183076797819594e-29
5.27499706370262e-05 4.481727811634755e-29
5.397991945930254e-05 4.80165962471524e-29
5.5238546479635675e-05 5.144383592743553e-29
5.6526520375476976e-05 5.511517796707793e-29
5.784452541554797e-05 5.904794505750903e-29
5.9193261823375433e-05 6.326068152532574e-29
6.057344614930286e-05 6.777323855745715e-29
6.198581165117595e-05 7.260686527529822e-29
6.34311086839044e-05 7.77843059892126e-29
6.491010509810695e-05 8.332990413243841e-29
6.642358664805138e-05 8.926971322759835e-29
6.797235740910648e-05 9.563161539562333e-29
6.955724020492732e-05 1.0244544785168094e-28
7.117907704460117e-05 1.097431379856876e-28
7.283872956998614e-05 1.1755884747813195e-28
7.453707951348025e-05 1.259291261173671e-28
7.627502916646401e-05 1.3489307586062123e-28
7.805350185866558e-05 1.4449252586442481e-28
7.987344244870308e-05 1.5477221910793502e-28
8.173581782606456e-05 1.6578001137176577e-28
8.364161742479263e-05 1.775670833165501e-28
8.559185374914618e-05 1.901881664776316e-28
8.758756291151902e-05 2.0370178403556473e-28
8.96298051829007e-05 2.181705072312738e-28
9.17196655561724e-05 2.3366122837509324e-28
9.385825432253677e-05 2.5024545144303742e-28
9.604670766138824e-05 2.6799960128398725e-28
9.828618824393714e-05 2.870053525144328e-28
0.00010057788585090809 3.073499792551149e-28
0.00010292301800464121 3.2912672682070805e-28
0.00010532283061593165 3.524352067310919e-28
0.00010777859864595113 3.773818161439305e-28
0.00011029162678360347 4.040801831829632e-28
0.00011286325013867351 4.326516394541063e-28
0.00011549483495113791 4.632257213985922e-28
0.00011818777931701482 4.959407011723573e-28
0.0001209435139311377 5.309441500092432e-28
0.00012376350284724815 5.683935341017106e-28
0.00012664924425581149 6.0845684547671135e-28
0.00012960227127996844 6.513132692247073e-28
0.00013262415279004548 6.971538889068788e-28
0.00013571649423705693 7.461824311079666e-28
0.0001388809385056415 7.986160519802858e-28
0.00014211916678688624 8.546861664108466e-28
0.00014543289947150178 9.146393216459668e-28
0.0001488238970638237 9.787381175842678e-28
0.00015229396111712465 1.0472621743746211e-27
0.00015584493519073535 1.120509149665695e-27
0.00015947870582948208 1.1987958061776183e-27
0.00016319720356596128 1.2824591316797882e-27
0.00016700240394618395 1.3718575115162595e-27
0.00017089632857913436 1.4673719558037977e-27
0.000174881046210801 1.569407381242932e-27
0.00017895867382325032 1.678393948267171e-27
0.0001831313777593269 1.7947884540673224e-27
0.00018740137487357792 1.919075781337222e-27
0.00019177093371001327 2.0517704017935433e-27
0.000196242375707327 2.193417934226945e-27
0.00020081807643222024 2.3445967555664725e-27
0.00020550046684148122 2.505919662463291e-27
