# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
8.718473271138315e-07 1.5754486971764797e-37 1.8795591527890337e-37 3.061479966207858e-37 4.4653866351147535e-37 8.225646202286819e-37 3.326268420625294e-36 3.7902708570720466e-35 3.027535362926478e-35
8.921758236084957e-07 1.541900186719157e-37 1.840076583270517e-37 3.000604619109333e-37 4.38255797543855e-37 8.101932288485095e-37 3.325621552946924e-36 3.899664740287643e-35 3.1456243615374404e-35
9.12978311084014e-07 1.5090751841492013e-37 1.8014373388864805e-37 2.9409869012836216e-37 4.301391830446225e-37 7.980707583748541e-37 3.3260617489890984e-36 4.013376443623856e-35 3.269922650345136e-35
9.342658413882192e-07 1.476957741826493e-37 1.7636229139837727e-37 2.882599551232981e-37 4.22185242100534e-37 7.861920402495355e-37 3.327599747603892e-36 4.1316160648068614e-35 3.400821510680749e-35
9.560497240602198e-07 1.44553227844282e-37 1.7266152294471995e-37 2.8254159459210774e-37 4.143904823864617e-37 7.745520400813564e-37 3.330247363917316e-36 4.2546063500384095e-35 3.538739164153808e-35
9.78341532338879e-07 1.4147835699846534e-37 1.6903966220301973e-37 2.7694100840346285e-37 4.067514948261909e-37 7.631458538759083e-37 3.334017510985159e-36 4.382583476341388e-35 3.6841224361537894e-35
1.0011531093113902e-06 1.384696740941783e-37 1.654949833982311e-37 2.7145565697422752e-37 3.992649513261134e-37 7.519687043953843e-37 3.338924222908318e-36 4.5157978879415094e-35 3.8374486820434465e-35
1.0244965742052174e-06 1.355257255748646e-37 1.620258002956556e-37 2.660830596911819e-37 3.9192760257440585e-37 7.410159376262488e-37 3.3449826790530255e-36 4.6545151910090643e-35 3.9992280914022753e-35
1.048384328826741e-06 1.3264509104626172e-37 1.586304652203222e-37 2.6082079338139522e-37 3.8473627591275015e-37 7.302830193835188e-37 3.352209230025143e-36 4.7990171133690874e-35 4.170006132114915e-35
1.0728290641500308e-06 1.298263824662815e-37 1.5530736810288362e-37 2.5566649082600485e-37 3.776878732702299e-37 7.197655320190651e-37 3.36062142484489e-36 4.949602521986657e-35 4.350365962329545e-35
