# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
2.7649567200378353e-05 4.6810021131089335e-29
2.7751640295132716e-05 4.732894757532979e-29
2.7854090210131524e-05 4.7853635826177213e-29
2.7956918336471108e-05 4.8384149868713453e-29
2.8060126070383055e-05 4.8920554461455456e-29
2.8163714813253532e-05 4.946291505384227e-29
2.8267685971642183e-05 5.0011297821666804e-29
2.8372040957301016e-05 5.056576967617719e-29
2.8476781187194006e-05 5.112639827225388e-29
2.8581908083515856e-05 5.16932520166728e-29
2.8687423073711713e-05 5.226640007646476e-29
2.879332759049639e-05 5.28459123848503e-29
2.8899623071873632e-05 5.343185964424621e-29
2.900631096115605e-05 5.402431336558042e-29
2.9113392706984262e-05 5.462334584229579e-29
2.9220869763346965e-05 5.522903017128964e-29
2.9328743589600502e-05 5.584144026184364e-29
2.9437015650488497e-05 5.646065083993147e-29
2.9545687416162173e-05 5.708673746063136e-29
2.9654760362199816e-05 5.77197765348176e-29
2.9764235969627252e-05 5.835984531234915e-29
2.987411572493776e-05 5.900702190174239e-29
2.9984401120112084e-05 5.966138527722472e-29
3.009509365263911e-05 6.032301529450691e-29
3.0206194825535718e-05 6.09919926967555e-29
3.0317706147367615e-05 6.166839912325792e-29
3.042962913226963e-05 6.235231712063509e-29
3.0541965299966104e-05 6.304383015287902e-29
3.0654716175791876e-05 6.37430226095242e-29
3.076788329071283e-05 6.444997982217476e-29
3.0881468181346466e-05 6.516478806875708e-29
3.099547238998324e-05 6.588753458609251e-29
3.110989746460698e-05 6.661830758055286e-29
3.1224744958916336e-05 6.735719623883968e-29
3.134001643234572e-05 6.810429073888049e-29
3.145571345008626e-05 6.885968226084511e-29
3.157183758310751e-05 6.962346299828912e-29
3.168839040817828e-05 7.039572616941457e-29
3.180537350788847e-05 7.117656602421492e-29
3.192278847067039e-05 7.196607782766301e-29
3.2040636890820124e-05 7.276435797883668e-29
3.215892036851963e-05 7.357150390955042e-29
3.2277640509857944e-05 7.438761413448659e-29
3.239679892685346e-05 7.521278826323551e-29
3.2516397237475605e-05 7.604712701246411e-29
3.263643706566663e-05 7.68907322182207e-29
3.27569200413641e-05 7.774370684838025e-29
3.2877847800522504e-05 7.860615501522166e-29
3.299922198513594e-05 7.947818198815188e-29
3.312104424326022e-05 8.035989420656643e-29
3.3243316229035017e-05 8.1251399292853e-29
3.336603960270682e-05 8.215280606554449e-29
3.3489216030650926e-05 8.306422455261108e-29
3.3612847185394546e-05 8.398576600490714e-29
3.3736934745639314e-05 8.491754290360706e-29
3.3861480396283876e-05 8.585966899095078e-29
3.3986485828447225e-05 8.681225926957417e-29
3.4111952739491154e-05 8.777543001928655e-29
3.4237882833043755e-05 8.874929881227389e-29
3.4364277819022356e-05 8.973398452746268e-29
3.4491139413656515e-05 9.072960736504387e-29
3.461846933951185e-05 9.173628886116337e-29
3.4746269325512815e-05 9.275415190276761e-29
3.4874541106966714e-05 9.378332074262227e-29
3.500328642558702e-05 9.482392101449329e-29
3.5132507029516844e-05 9.587607974849521e-29
3.526220467335314e-05 9.693992538661709e-29
3.539238111816996e-05 9.801558779841166e-29
3.5523038131542884e-05 9.910319829686782e-29
3.565417748757282e-05 1.0020288965445422e-28
3.578580096690981e-05 1.0131479611933975e-28
3.591791035677781e-05 1.0243905343180218e-28
3.60505074509983e-05 1.0357579883190874e-28
3.618359405001516e-05 1.047251711000143e-28
3.631717196091896e-05 1.0588731055517153e-28
3.645124299747119e-05 1.070623590737545e-28
3.658580898012948e-05 1.0825046010903803e-28
3.672087173607166e-05 1.094517587087215e-28
3.685643309922116e-05 1.1066640153265657e-28
3.699249491027161e-05 1.1189453687076528e-28
3.712905901671169e-05 1.1313631466115822e-28
3.726612727285066e-05 1.1439188650845954e-28
3.740370153984301e-05 1.1566140570232663e-28
3.7541783685714215e-05 1.169450272361855e-28
3.768037558538588e-05 1.1824290782616712e-28
3.781947912070098e-05 1.1955520593025529e-28
3.795909618044993e-05 1.2088208176765303e-28
3.8099228660395654e-05 1.222236973383551e-28
3.823987846329982e-05 1.2358021644294743e-28
3.838104749894846e-05 1.2495180470262053e-28
3.85227376841777e-05 1.2633862957940473e-28
3.866495094290027e-05 1.2774086037125329e-28
3.880768920613107e-05 1.2915866822902749e-28
3.8950954412013896e-05 1.3059222633391014e-28
3.909474850584753e-05 1.3204170971786622e-28
3.923907344011191e-05 1.33507295358299e-28
3.9383931174495224e-05 1.3498916219968048e-28
3.9529323675919855e-05 1.3648749117541081e-28
3.967525291856965e-05 1.3800246522993203e-28
3.98217208839165e-05 1.395342693410803e-28
3.996872956074701e-05 1.4108309054268557e-28
4.011628094519001e-05 1.42649117947432e-28
4.02643770407431e-05 1.442325427699591e-28
4.0413019858300355e-05 1.458335583502323e-28
4.056221141617942e-05 1.4745236017716543e-28
4.071195374014865e-05 1.490891459125052e-28
4.0862248863455196e-05 1.5074411541499034e-28
4.1013098826851964e-05 1.5241747076476522e-28
4.116450567862589e-05 1.5410941628807957e-28
4.131647147462553e-05 1.5582015858225271e-28
4.1468998278288684e-05 1.5754990654091529e-28
4.162208816067101e-05 1.592988713569019e-28
4.177574320047353e-05 1.6106726655567768e-28
4.1929965484071345e-05 1.6285530812895503e-28
4.20847571055418e-05 1.6466321441345746e-28
