# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
4.489026324065786e-05 inf
4.5936950579773975e-05 inf
4.700804308621986e-05 inf
4.8104109804991236e-05 inf
4.922573304926602e-05 inf
5.0373508709772956e-05 inf
5.154804657137365e-05 inf
5.27499706370262e-05 inf
5.397991945930254e-05 inf
5.5238546479635675e-05 inf
5.6526520375476976e-05 inf
5.784452541554797e-05 inf
5.9193261823375433e-05 inf
6.057344614930286e-05 inf
6.198581165117595e-05 inf
6.34311086839044e-05 inf
6.491010509810695e-05 inf
6.642358664805138e-05 1.0494326003348196e-25
6.797235740910648e-05 4.496315659572704e-26
6.955724020492732e-05 2.7308366233951026e-26
7.117907704460117e-05 1.8945028284611534e-26
7.283872956998614e-05 1.4119343156166812e-26
7.453707951348025e-05 1.1014348394165909e-26
7.627502916646401e-05 8.873889615732288e-27
7.805350185866558e-05 7.326710634913493e-27
7.987344244870308e-05 6.169088177179877e-27
8.173581782606456e-05 5.279913099774506e-27
8.364161742479263e-05 4.582718662226981e-27
8.559185374914618e-05 4.026913218823369e-27
8.758756291151902e-05 3.577756148376551e-27
8.96298051829007e-05 3.210661093219186e-27
9.17196655561724e-05 2.907789985634535e-27
9.385825432253677e-05 2.6559289651290634e-27
9.604670766138824e-05 2.4451158281991974e-27
9.828618824393714e-05 2.2677258911921343e-27
0.00010057788585090809 2.117847163134823e-27
0.00010292301800464121 1.9908435779765072e-27
0.00010532283061593165 1.8830436618168708e-27
0.00010777859864595113 1.7915147791519373e-27
0.00011029162678360347 1.713896943840688e-27
0.00011286325013867351 1.64827882976645e-27
0.00011549483495113791 1.5931041554091962e-27
0.00011818777931701482 1.5471002432578655e-27
0.0001209435139311377 1.5092229772409635e-27
0.00012376350284724815 1.478614028510793e-27
0.00012664924425581149 1.4545673584090558e-27
0.00012960227127996844 1.4365028060972662e-27
0.00013262415279004548 1.423945136214506e-27
0.00013571649423705693 1.4165073307329746e-27
0.0001388809385056415 1.413877206834301e-27
0.00014211916678688624 1.4158066616280293e-27
0.00014543289947150178 1.4221030072287495e-27
0.0001488238970638237 1.4326219816675537e-27
0.00015229396111712465 1.447262113307874e-27
0.00015584493519073535 1.4659601866821516e-27
0.00015947870582948208 1.488687611590205e-27
0.00016319720356596128 1.5154475389904974e-27
0.00016700240394618395 1.5462725996683103e-27
0.00017089632857913436 1.5812231670947294e-27
0.000174881046210801 1.6203860659472422e-27
0.00017895867382325032 1.6638736636844036e-27
0.0001831313777593269 1.711823295288853e-27
0.00018740137487357792 1.7643969815262986e-27
0.00019177093371001327 1.821781409357477e-27
0.000196242375707327 1.8841881499048008e-27
0.00020081807643222024 1.9518540949401777e-27
0.00020550046684148122 2.0250420974783432e-27
0.0002102920345734925 2.1040418059292873e-27
0.0002151953252698519 2.189170684539972e-27
0.00022021294392780895 2.2807752156634883e-27
0.00022534755628423554 2.3792322818316707e-27
0.0002306018902318662 2.4849507277540484e-27
0.00023597873726856003 2.59837310428591e-27
0.0002414809539803547 2.71997759815305e-27
0.0002471114635590999 2.8502801528330617e-27
0.00025287325735547713 2.989836787508234e-27
0.00025876939646823026 3.1392461224524257e-27
0.00026480301337045197 3.299152120618748e-27
0.000270977313573789 3.470247056577794e-27
0.00027729557733145163 3.653274725335824e-27
0.00028376116138093086 3.849033904955246e-27
0.0002903775007273506 4.058382088320257e-27
0.00029714811046840066 4.282239500852179e-27
0.00030407658766182135 4.521593422493951e-27
0.00031116661323643183 4.7775028338632975e-27
0.0003184219539477161 5.0511034081302154e-27
0.00032584646437900766 5.343612871917961e-27
0.00033344408898933415 5.656336760368032e-27
0.0003412188642090111 5.9906745934600915e-27
0.0003491749205840977 6.348126502748133e-27
0.0003573164849708539 6.730300339875982e-27
0.0003656478827813646 7.138919300580112e-27
0.0003741735402815245 7.575830100388029e-27
0.0003828979869426037 8.043011740889065e-27
0.000391825857847644 8.516235124816272e-27
0.000400961896153964 8.971225642111696e-27
0.0004103109556130814 9.433715937297468e-27
0.0004198780031493915 9.898668387186468e-27
0.00042966812149897106 1.0360207357194552e-26
0.000439686511909911 1.0811798037096461e-26
0.0004499384969056106 1.1246525086612125e-26
0.00046042952311250296 1.1657460359354653e-26
0.0004711651641537129 1.2038091274202407e-26
0.00048215112361018567 1.2382765272149934e-26
0.0004933932380508582 1.2687096001037294e-26
0.0005048974801334842 1.2948277290907287e-26
0.0005166699617777604 1.3165262896919974e-26
0.0005287169374124361 1.3338791163883948e-26
0.0005410448072981404 1.347125898589472e-26
0.0005536601209276797 1.3566472314573865e-26
0.0005665695805056229 1.3629315753179134e-26
0.0005797800445090163 1.36653889869668e-26
0.0005932985313311235 1.3680653612036067e-26
0.000607132223010125 1.3681123288489625e-26
0.0006212884690447563 1.3672616846987654e-26
0.0006357747902989163 1.366058133345562e-26
0.0006505988829973161 1.3649982090127547e-26
0.0006657686228142928 1.364525063373219e-26
0.0006812920690579615 1.365027809023749e-26
0.0006971774689519261 1.3668441514825803e-26
0.0007134332620168255 1.3702651645591017e-26
0.0007300680845540431 1.3755412690621633e-26
0.0007470907742339592 1.382888702598658e-26
0.0007645103747911887 1.3924959809544262e-26
0.0007823361408292924 1.4045300302858802e-26
0.00080057754273752 1.4191418081986608e-26
0.0008192442717221943 1.4364713326745558e-26
0.0008383462449554094 1.456652106469051e-26
0.0008578936108437789 1.4798149679715558e-26
0.0008778967544200344 1.5060914242335485e-26
0.000898366302860337 1.5356165335666205e-26
0.0009193131311302326 1.5685314082323232e-26
