# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.6758078645307688e-05 2.6129227384353145e-50 1.4853452223578081e-49 9.133579421612352e-46 9.300464823780025e-44 1.522582246080083e-41 3.3664262974938074e-38 4.5378552777605796e-35 1.131202501821904e-34
1.706994934038408e-05 2.5852768092818355e-50 1.4932564242116585e-49 9.30365118228926e-46 9.47888532019054e-44 1.5686984532978326e-41 3.551441522642089e-38 4.7958339411062143e-35 1.195535416978883e-34
1.7387624002162504e-05 2.558065985626949e-50 1.5015337072760642e-49 9.476893999923963e-46 9.660886815801392e-44 1.6165430860029936e-41 3.746849393131761e-38 5.06848322589334e-35 1.2635272300516205e-34
1.7711210643450867e-05 2.5312843877514243e-50 1.510183601094145e-49 9.653367181010402e-46 9.846548464099342e-44 1.6661923923483934e-41 3.9532386692975074e-38 5.356637497697213e-35 1.3353860425680345e-34
1.804081928719381e-05 2.5049262399268743e-50 1.519212818975116e-49 9.83313115118913e-46 1.0035951481979096e-43 1.717726370336091e-41 4.171231556263953e-38 5.66117857669549e-35 1.4113317919982203e-34
1.8376562003881724e-05 2.4789858690560737e-50 1.5286282595370355e-49 1.0016247476857438e-45 1.022917921555181e-43 1.77122896621722e-41 4.40148560524711e-38 5.983038436680945e-35 1.4915969249345273e-34
1.8718552949655793e-05 2.4534577033433716e-50 1.538437008114715e-49 1.0202778887221121e-45 1.0426317208436067e-43 1.8267882839223676e-41 4.6446957229793894e-38 6.32320205758266e-35 1.576427108559349e-34
1.906690840512252e-05 2.428336270994965e-50 1.5486463380225668e-49 1.0392789296798462e-45 1.062745327263581e-43 1.8844968061544184e-41 4.901596295408136e-38 6.682710440227277e-35 1.6660819825784175e-34
1.9421746814890246e-05 2.4036161989487995e-50 1.559263711662143e-49 1.0586343828386497e-45 1.0832677562113084e-43 1.944451627812117e-41 5.172963432166489e-38 7.062663792567055e-35 1.7608359539209208e-34
1.978318882784162e-05 2.379292211633857e-50 1.5702967814642865e-49 1.0783508836500616e-45 1.1042082649169625e-43 2.0067547024515757e-41 5.459617338685888e-38 7.46422489712765e-35 1.8609790366390042e-34
2.0151357338155584e-05 2.3553591297586193e-50 1.5817533906559874e-49 1.098435193129853e-45 1.1255763603755398e-43 2.0715131025337072e-41 5.762424823209749e-38 7.888622669982537e-35 1.9668177395773535e-34
2.052637752709252e-05 2.331811869128509e-50 1.5936415738423067e-49 1.1188942002999801e-45 1.1473818075827975e-43 2.1388392942488166e-41 6.082301946380584e-38 8.337155922146956e-35 2.078676004529781e-34
2.09083769055575e-05 2.308645439492097e-50 1.6059695573941945e-49 1.1397349246813084e-45 1.1696346380892457e-43 2.2088514277555375e-41 6.420216821509922e-38 8.811197334905052e-35 2.1968961977544855e-34
2.1297485357455188e-05 2.2858549434159224e-50 1.6187457596334273e-49 1.1609645188382715e-45 1.192345158885664e-43 2.2816736437193142e-41 6.777192574100363e-38 9.3121976612368e-35 2.321840157882564e-34
2.1693835183851823e-05 2.2634355751877407e-50 1.631978790806621e-49 1.18259027097673e-45 1.215523961634331e-43 2.35743639708712e-41 7.154310469677781e-38 9.841690166205102e-35 2.453890303427392e-34
2.209756114795903e-05 2.241382619748053e-50 1.6456774528409474e-49 1.2046196075963083e-45 1.239181932260715e-43 2.436276799088929e-41 7.552713219506006e-38 1.0401295319893922e-34 2.5934508032846636e-34
2.2508800520954618e-05 2.2196914516497825e-50 1.6598507388750992e-49 1.227060096198508e-45 1.2633302609210721e-43 2.518338978513601e-41 7.9736084743007e-38 1.0992725757261248e-34 2.7409488138056633e-34
2.2927693128656486e-05 2.198357534045916e-50 1.674507832560095e-49 1.2499194480519885e-45 1.2879804523621452e-43 2.6037744633674643e-41 8.418272516635633e-38 1.161779152008873e-34 2.8968357862304214e-34
2.335438139906477e-05 2.1773764177050924e-50 1.6896581071256489e-49 1.2732055210163738e-45 1.313144336689824e-43 2.6927425840873087e-41 8.888054163340901e-38 1.2278405597071454e-34 3.061588848482242e-34
2.3789010410788956e-05 2.1567437400549217e-50 1.7053111242091827e-49 1.2969263224260455e-45 1.3388340805644374e-43 2.7854108995473207e-41 9.384378889836898e-38 1.2976589779005664e-34 3.2357122655531947e-34
2.4231727942376007e-05 2.1364552242530417e-50 1.721476632446058e-49 1.3210900120353914e-45 1.3650621988411845e-43 2.8819556471705584e-41 9.908753189026287e-38 1.3714480846995262e-34 3.4197389829503482e-34
2.4682684522556925e-05 2.1165066782857452e-50 1.7381645658212194e-49 1.3457049050270578e-45 1.3918415666750298e-43 2.9825622185310644e-41 1.0462769178084726e-37 1.4494337112618947e-34 3.6142322579271665e-34
2.5142033481427965e-05 2.0968939940941846e-50 1.755385041784292e-49 1.3707794750847567e-45 1.419185432110296e-43 3.087425661912057e-41 1.1048109467248853e-37 1.5318545330074585e-34 3.81978738349257e-34
