# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_5
1e-10 1.9670727235426388e-43
1.3848863713938747e-10 1.5940877337884475e-43
1.9179102616724848e-10 1.3141448936335995e-43
2.656087782946684e-10 1.1053499076610802e-43
3.6783797718286343e-10 9.525925847956817e-44
5.094138014816385e-10 8.458614758410993e-44
7.054802310718631e-10 7.794050129414186e-44
9.770099572992246e-10 7.516040848098663e-44
1.3530477745798075e-09 7.655745061116027e-44
1.873817422860387e-09 8.30557087578374e-44
2.595024211399732e-09 9.638707326875547e-44
3.5938136638046257e-09 1.192342831404845e-43
4.977023564332114e-09 1.551577070293907e-43
6.892612104349681e-09 2.0845349663392357e-43
9.545484566618328e-09 2.84604141684206e-43
1.3219411484660288e-08 3.914227894738684e-43
1.8307382802953696e-08 5.40181372214059e-43
2.5353644939701113e-08 7.467454060378515e-43
3.5111917342151277e-08 1.0331968391567451e-42
4.8626015800653535e-08 1.4301746384458693e-42
6.734150657750828e-08 1.9801490670901415e-42
9.3260334688322e-08 2.7419711393054875e-42
1.2915496650148827e-07 3.797189567051369e-42
1.7886495290574352e-07 5.25883179140082e-42
2.4770763559917087e-07 7.283641622656128e-42
3.430469286314912e-07 1.0089210571498982e-41
4.7508101621027934e-07 1.397813797885882e-41
6.579332246575682e-07 1.937251814051993e-41
9.111627561154887e-07 2.686411664716337e-41
1.261856883066021e-06 3.7289471526428396e-41
1.747528400007683e-06 5.184676757095156e-41
2.4201282647943835e-06 7.228678509187817e-41
3.3516026509388406e-06 1.0124234073114359e-40
4.641588833612773e-06 1.4282894270439855e-40
6.4280731172843194e-06 2.0379834216942275e-40
8.902150854450375e-06 2.9586238386971786e-40
1.2328467394420658e-05 4.40595127238535e-40
1.7073526474706886e-05 6.8027462487009165e-40
2.3644894126454072e-05 1.1030688303859581e-39
3.274549162877725e-05 1.9044170895280224e-39
4.534878508128582e-05 3.542813899559529e-39
6.280291441834246e-05 7.145749620965736e-39
8.697490026177834e-05 1.5578049989629057e-38
0.00012045035402587811 3.62539270905849e-38
0.0001668100537200059 8.854734107639128e-38
0.0002310129700083158 2.2339969214415478e-37
0.00031992671377973844 5.753296158448287e-37
0.00044306214575838776 1.5004763006824247e-36
0.0006135907273413163 3.943097593812265e-36
0.0008497534359086438 1.0408810414133507e-35
0.0011768119524349966 2.754930272875543e-35
0.0016297508346206436 7.302690164639975e-35
0.002257019719633917 1.9374562660657475e-34
0.0031257158496882354 5.14268493061897e-34
0.004328761281083053 1.3653929808862373e-33
0.005994842503189409 3.625535725497825e-33
0.008302175681319735 9.626860607010195e-33
0.011497569953977356 2.555889523904549e-32
0.01592282793341094 6.783679923563273e-32
0.022051307399030412 1.799351033944449e-31
0.030538555088334123 4.766901246219588e-31
0.04229242874389499 1.2599123106833743e-30
0.058570208180566734 3.315233980132369e-30
0.08111308307896856 8.650879918668233e-30
0.11233240329780265 2.222868895946209e-29
0.15556761439304723 5.556827481716187e-29
0.21544346900318778 1.3263090914630444e-28
0.2983647240283334 2.9493280975672044e-28
0.41320124001153347 5.969840220594288e-28
0.572236765935022 1.0888054151743224e-27
0.7924828983539153 1.8064267427882502e-27
1.0974987654930546 2.7897581156196107e-27
1.5199110829529332 4.1104619180092415e-27
2.104904144512022 5.889324642664218e-27
2.91505306282517 8.307172068329234e-27
4.03701725859655 1.162031666900955e-26
5.5908101825122225 1.6186698909521747e-26
7.742636826811277 2.2507022089091872e-26
10.72267222010321 3.1287940018955487e-26
14.849682622544636 4.354116967130862e-26
20.565123083486515 6.07458420710559e-26
28.48035868435793 8.512874219343943e-26
39.44206059437648 1.2017436910310056e-25
54.62277217684337 1.7159986695105024e-25
75.64633275546291 2.4930302353732846e-25
104.76157527896619 3.714221030300043e-25
145.08287784959373 5.731655362713883e-25
200.92330025650458 9.268692606495695e-25
278.2559402207126 1.5894698906552927e-24
385.352859371052 2.918514688164422e-24
533.6699231206302 5.759418423746332e-24
739.0722033525775 1.2144050044475761e-23
1023.5310218990269 2.687972295508561e-23
1417.474162926802 6.066334391333633e-23
1963.0406500402685 1.3450187033463962e-22
2718.58824273294 2.8183719664479715e-22
3764.935806792456 5.418250899023307e-22
5214.0082879996735 9.466447132906968e-22
7220.8090183854565 1.5211493574293705e-21
10000.0 2.3001834110017443e-21
