# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
9.560497240602198e-07 5.5094317231357955e-45 1.0628887341561425e-44 2.9172123202291646e-41 7.325074419952429e-38 5.535225456911288e-34 5.3365227952251956e-30 7.57672283506009e-27 1.889767955951693e-26
9.78341532338879e-07 5.536215444647197e-45 1.0727535302593602e-44 3.1836270519636675e-41 7.943205965440101e-38 6.068929919585432e-34 5.8519118355857345e-30 8.308477227887589e-27 2.0722804036479272e-26
1.0011531093113902e-06 5.563260539940978e-45 1.0827971546447723e-44 3.474649152158605e-41 8.616772331660998e-38 6.654137506326921e-34 6.417076380523506e-30 9.110903934782722e-27 2.272419773963726e-26
1.0244965742052174e-06 5.590570840435338e-45 1.0930242822677326e-44 3.7925368298375303e-41 9.350934055780207e-38 7.295820386893036e-34 7.036823694532728e-30 9.990828438268612e-27 2.491888462788834e-26
1.048384328826741e-06 5.618150252538622e-45 1.1034397435094801e-44 4.139750022868367e-41 1.0151340727606207e-37 7.99943084637774e-34 7.716425322885638e-30 1.0955735420378188e-26 2.732553282016368e-26
1.0728290641500308e-06 5.646002758974186e-45 1.1140485303483268e-44 4.518967163673023e-41 1.1024177779836025e-37 8.770947649450628e-34 8.461661930933691e-30 1.2013832426872894e-26 2.996461338523812e-26
1.0978437670592484e-06 5.674132420505564e-45 1.1248558028070736e-44 4.933103104738234e-41 1.1976217782614578e-37 9.616926886646014e-34 9.278872478231442e-30 1.3174119686178686e-26 3.2858574482492585e-26
1.1234417272482566e-06 5.702543378493439e-45 1.13586689567713e-44 5.385328246576626e-41 1.3014876659691348e-37 1.0544557721863002e-33 1.0175008132915399e-29 1.4446466658685069e-26 3.6032032289391625e-26
1.149636544281106e-06 5.731239857234105e-45 1.1470873255812077e-44 5.879088905921887e-41 1.414827532329448e-37 1.1561723533045466e-33 1.1157691402116837e-29 1.5841695991933327e-26 3.9511980400556315e-26
1.1764421348171486e-06 5.760226163719032e-45 1.158522798346984e-44 6.418128955815572e-41 1.5385307231550905e-37 1.267706895155879e-33 1.2235280967362878e-29 1.7371675575926433e-26 4.332801942997277e-26
1.2038727400046132e-06 5.789506692293793e-45 1.170179216723664e-44 7.006512761430199e-41 1.6735712451354162e-37 1.390007338071179e-33 1.3416942786348354e-29 1.9049419495629717e-26 4.751260880436622e-26
1.2319429330465773e-06 5.819085926040156e-45 1.1820626884722513e-44 7.648649426428214e-41 1.8210158842127275e-37 1.5241131608722363e-33 1.4712728056195415e-29 2.0889198725628297e-26 5.210134285523529e-26
1.2606676269433496e-06 5.848968438125565e-45 1.1941795348258457e-44 8.349318354470205e-41 1.98203310567193e-37 1.671164220970528e-33 1.613365870900184e-29 2.2906662519365472e-26 5.713325358506118e-26
1.2900620824153782e-06 5.879158895081616e-45 1.2065362993500994e-44 9.113696117448663e-41 2.1579028114533013e-37 1.8324104486067456e-33 1.7691821168335535e-29 2.5118971527533305e-26 6.265114268809499e-26
1.3201419160108953e-06 5.909662058195056e-45 1.2191397572413568e-44 9.947384608125514e-41 2.3500270357678787e-37 2.0092224764283093e-33 1.9400469152025157e-29 2.7544943760680384e-26 6.87019456068921e-26
1.3509231084026028e-06 5.940482787393448e-45 1.231996925051362e-44 1.0856440441464326e-40 2.559941671750682e-37 2.2031032965845383e-33 2.1274136412754327e-29 3.0205214661827e-26 7.53371307816983e-26
1.38242201287781e-06 5.971626041980275e-45 1.2451150708966445e-44 1.1847405549996538e-40 2.789329326524782e-37 2.4157010428733365e-33 2.3328760359821283e-29 3.3122412628503404e-26 8.261313743342727e-26
1.4146553640265304e-06 6.003096884202955e-45 1.2585017251519421e-44 1.2927338903587712e-40 3.0400334150451613e-37 2.6488230079465688e-33 2.558181762601674e-29 3.632135149484474e-26 9.059185564801607e-26
1.447640286632156e-06 6.034900482102151e-45 1.2721646916772478e-44 1.4103849267604043e-40 3.31407361103034e-37 2.9044510137465547e-33 2.80524727225708e-29 3.982924159654082e-26 9.934115280970427e-26
1.4813943047694329e-06 6.067042111260421e-45 1.2861120595800354e-44 1.5385128894615058e-40 3.613662786815796e-37 3.18475826678858e-33 3.0761741055124347e-29 4.367592122602349e-26 1.0893545089116844e-25
1.5159353511145682e-06 6.09952715887439e-45 1.3003522155752821e-44 1.6779988032238567e-40 3.941225584764753e-37 3.4921278407955486e-33 3.3732667679030783e-29 4.7894110434854106e-26 1.1945635948152334e-25
1.5512817764724183e-06 6.132361124852194e-45 1.3148938569434893e-44 1.8297890117284284e-40 4.299418778528134e-37 3.829172944583178e-33 3.699052332114321e-29 5.251968935161413e-26 1.3099336996031865e-25
1.587452359525819e-06 6.165549626957026e-45 1.3297460051504609e-44 1.9948987517832874e-40 4.691153596729535e-37 4.198759147667211e-33 4.056301933621662e-29 5.75920033837635e-26 1.436446167249026e-25
1.6244663168122348e-06 6.199098401792074e-45 1.344918020129382e-44 2.1744157683925357e-40 5.119620198730363e-37 4.604028752779234e-33 4.448054342769446e-29 6.315419790142963e-26 1.5751771195093027e-25
1.6623433129330315e-06 6.233013309615481e-45 1.3604196153221746e-44 2.369503956761335e-40 5.58831450583932e-37 5.048427519091928e-33 4.8776418104078415e-29 6.92535852019013e-26 1.7273066086665348e-25
1.7011034710007933e-06 6.267300336784366e-45 1.376260873437079e-44 2.5814070199611244e-40 6.101067625541716e-37 5.535733972089052e-33 5.34871841526884e-29 7.594204699460521e-26 1.8941286562157135e-25
1.740767383330235e-06 6.301965598797598e-45 1.3924522630530988e-44 2.811452131927615e-40 6.662078103997624e-37 6.0700915366733934e-33 5.865291141927173e-29 8.327647565579727e-26 2.077062258536e-25
1.7813561223783898e-06 6.337015344219846e-45 1.4090046560557668e-44 3.061053601164249e-40 7.275947298307735e-37 6.656043783021778e-33 6.431753969339448e-29 9.131925822839786e-26 2.2776634587018515e-25
1.8228912519398869e-06 6.372455958901125e-45 1.425929345977133e-44 3.3317165344991424e-40 7.94771814821066e-37 7.298573066119409e-33 7.052925241691755e-29 1.001388070250888e-25 2.4976385806618346e-25
1.8653948386032614e-06 6.408293967802003e-45 1.443238067304294e-44 3.625040508395645e-40 8.682917693025197e-37 8.003142903327765e-33 7.734088654600294e-29 1.0981014156333995e-25 2.7388587437264815e-25
1.908889463474389e-06 6.444536041085218e-45 1.4609430157729922e-44 3.9427232656057085e-40 9.487603689908794e-37 8.775744445616586e-33 8.48103820062654e-29 1.2041552671604524e-25 3.0033757791727636e-25
1.9533982341732686e-06 6.481188996006582e-45 1.4790568697660226e-44 4.286564463196073e-40 1.0368415722261296e-36 9.622947431876962e-33 9.300127450756432e-29 1.320451724255538e-25 3.2934396823484507e-25
1.9989447971105317e-06 6.518259802179812e-45 1.4975928128041288e-44 4.658469514412689e-40 1.1332631242182042e-36 1.055195606879018e-32 1.0198323599790678e-28 1.447980010572293e-25 3.6115177518258024e-25
2.045553350050195e-06 6.55575558526465e-45 1.5165645572741487e-44 5.060453581036271e-40 1.2388227015277331e-36 1.1570670304543962e-32 1.1183266728577605e-28 1.5878248882339995e-25 3.96031557600169e-25
2.0932486549653353e-06 6.593683631651969e-45 1.5359863693955342e-44 5.494645789922469e-40 1.3543946490576467e-36 1.26877530187725e-32 1.2263334788326722e-28 1.7411758845123292e-25 4.342800046064791e-25
2.1420560511935146e-06 6.632051392171571e-45 1.5558730955745806e-44 5.9632937681709406e-40 1.4809373683010102e-36 1.3912703714534668e-32 1.3447714873586362e-28 1.9093374113906332e-25 4.762224595974562e-25
2.192001468898943e-06 6.670866487537047e-45 1.5762401901388093e-44 6.468768606977813e-40 1.6195014155108434e-36 1.5255939301098757e-32 1.4746481353362095e-28 2.093739858867948e-25 5.222156871121664e-25
2.2431114428485372e-06 6.71013671252202e-45 1.5971037446427026e-44 7.013570395723759e-40 1.7712383842733177e-36 1.6728882707988077e-32 1.6170681576500629e-28 2.2959517636813014e-25 5.726509079271654e-25
2.2954131265091837e-06 6.749870041344034e-45 1.6184805187320813e-44 7.600334475935353e-40 1.937410643075831e-36 1.8344060038837978e-32 1.7732429836673824e-28 2.517693150752418e-25 6.279571266490553e-25
2.3489343064737076e-06 6.790074631718965e-45 1.6403879727512416e-44 8.231838597083035e-40 2.1194020126117803e-36 2.0115207110437903e-32 1.9445010414588271e-28 2.760850163447831e-25 6.886047807598763e-25
2.403703417223201e-06 6.830758831376238e-45 1.6628443021621605e-44 8.911011176111522e-40 2.3187294740683112e-36 2.2057386288067726e-32 2.132299057863101e-28 3.0274911077695016e-25 7.551097423217601e-25
2.4597495562335635e-06 6.871931182690613e-45 1.6858684738603486e-44 9.640940870502053e-40 2.5370560064016374e-36 2.418711459791976e-32 2.3382344492579256e-28 3.3198840451652033e-25 8.280377059347058e-25
2.5171024994342686e-06 6.913600428069237e-45 1.7094802645869912e-44 1.042488770877283e-39 2.7762046627397084e-36 2.652250421584556e-32 2.56405890935366e-28 3.6405160849098273e-25 9.080090005973872e-25
2.575792717027583e-06 6.955775516569636e-45 1.733700301469261e-44 1.1266296020259839e-39 3.038174004609968e-36 2.908341651934719e-32 2.811693308808278e-28 3.9921145390524817e-25 9.957038661247783e-25
2.635851389676631e-06 6.998465609046068e-45 1.7585501049131394e-44 1.2168809426719985e-39 3.3251550270707924e-36 3.189163103196776e-32 3.0832440352178253e-28 4.377670122454732e-25 1.0918682396476412e-24
2.6973104250709106e-06 7.04168008452175e-45 1.7840521339384048e-44 1.3136288161539176e-39 3.639549714880561e-36 3.4971030661376634e-32 3.38102090901556e-28 4.800462390354209e-25 1.1973201001903883e-24
2.760202474878063e-06 7.085428546624194e-45 1.810229834145329e-44 1.4172828986790601e-39 3.9839913918895504e-36 3.834780485063375e-32 3.707556831913829e-28 5.26408763584773e-25 1.3129564267963368e-24
2.8245609520908932e-06 7.129720830489207e-45 1.837107688461256e-44 1.5282787978267868e-39 4.361367031641457e-36 4.2050672323012213e-32 4.06562933041532e-28 5.772489478054435e-25 1.4397608277561e-24
2.8904200487788716e-06 7.174567008667709e-45 1.8647112708647808e-44 1.6470806453352195e-39 4.7748417252287474e-36 4.611112537698572e-32 4.45828418363281e-28 6.3299924096466365e-25 1.5788119079545905e-24
2.9578147542535346e-06 7.219977399422485e-45 1.8930673032810816e-44 1.7741840295977203e-39 5.2278855060130806e-36 5.056369772974583e-32 4.888861328701283e-28 6.941338578179077e-25 1.7312924427844766e-24
3.026780873657441e-06 7.265962572619559e-45 1.9222037158315467e-44 1.9101192956925868e-39 5.724302768628299e-36 5.544625827790422e-32 5.361023272873197e-28 7.611728126486946e-25 1.898499439754295e-24
3.097355046986562e-06 7.312533358494932e-45 1.952149710710535e-44 2.0554552363287545e-39 6.268264521552489e-36 6.080033317121867e-32 5.878786244025072e-28 8.346863421167812e-25 2.08185516985338e-24
3.1695747685562034e-06 7.359700854855357e-45 1.9829358298523166e-44 2.2108032021630318e-39 6.864343759059243e-36 6.66714590508926e-32 6.446554355370834e-28 9.152997560730529e-25 2.2829192663413727e-24
3.2434784069208122e-06 7.407476435024701e-45 2.0145940267528946e-44 2.3768216553735775e-39 7.517554244316994e-36 7.310957037207083e-32 7.069157066769245e-28 1.0036987564353756e-24 2.503401990964473e-24
3.319105225258239e-06 7.455871756776028e-45 2.0471577425982945e-44 2.5542211914571656e-39 8.233393034329567e-36 8.016942411542462e-32 7.751890262272634e-28 1.1006352695099475e-24 2.7451787807955034e-24
3.3964954022292982e-06 7.504898770043637e-45 2.0806619870926483e-44 2.743770061567033e-39 9.017887115265285e-36 8.791106556738974e-32 8.500561299798208e-28 1.2069338422872944e-24 3.010306201726376e-24
3.4756900533236943e-06 7.554569727244204e-45 2.1151434242680565e-44 2.9463002189094296e-39 9.877644534369752e-36 9.640033903418125e-32 9.32153840675936e-28 1.3234986557915724e-24 3.3010394410005702e-24
3.5567312527036693e-06 7.604897190979763e-45 2.1506404636111366e-44 3.162713925159341e-39 1.0819910469904228e-35 1.0570944789803748e-31 1.0221804848036632e-27 1.4513212160218832e-24 3.619851489779816e-24
3.6396620555569646e-06 7.655894045159119e-45 2.1871933568656544e-44 3.3939909537816815e-39 1.185262872305833e-35 1.1591756885089035e-31 1.1209018333943662e-27 1.591488788884852e-24 3.969454181356422e-24
3.7245265209709786e-06 7.707573503797851e-45 2.224844300963255e-44 3.641196421893868e-39 1.2984509120470213e-35 1.2711152519872838e-31 1.2291576141471507e-27 1.7451936463167e-24 4.352821252615616e-24
3.811369735340273e-06 7.759949122076915e-45 2.263637547433044e-44 3.9054893086122223e-39 1.4225101454071357e-35 1.393865254862377e-31 1.347868655325345e-27 1.913743209415502e-24 4.773213642799738e-24
3.900237836319859e-06 7.813034806632674e-45 2.3036195187974793e-44 4.188131704939236e-39 1.5584876553539948e-35 1.5284697340016638e-31 1.478044719055608e-27 2.0985711704092987e-24 5.234207233662036e-24
3.991178037336996e-06 7.866844826717447e-45 2.344838932416737e-44 4.4904988468493397e-39 1.7075315155880317e-35 1.6760735559869084e-31 1.6207930883223115e-27 2.3012496847448823e-24 5.73972325869053e-24
