# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
4.788287076675383e-07 1.4917601637833566e-39 1.4919247262912204e-39 1.7912140203410773e-39 2.4215406323434585e-39 3.7339564187944173e-39 7.8048530965515e-39 9.847176551807426e-39 2.203952114431266e-39
4.899933547366384e-07 1.4546147527021992e-39 1.4547824168809771e-39 1.7504095867531444e-39 2.3663650831121116e-39 3.648877147746846e-39 7.62701740219827e-39 9.622806744833774e-39 2.153734921801298e-39
5.014183231736547e-07 1.4184009256849863e-39 1.418571751374788e-39 1.7105346875936132e-39 2.3124467286482006e-39 3.565736436278098e-39 7.453233753831452e-39 9.403549297554135e-39 2.1046619548758127e-39
5.131096827821533e-07 1.3830951267966754e-39 1.3832691749940929e-39 1.6715680766042643e-39 2.259756922448302e-39 3.4844901116501774e-39 7.283409824506572e-39 9.189287723799094e-39 2.0567071428705758e-39
5.250736448927506e-07 1.3486744018210372e-39 1.3488517347006764e-39 1.6334890085295645e-39 2.2082676720208218e-39 3.405095010657967e-39 7.11745539086352e-39 8.979908191602237e-39 2.009845008573711e-39
5.373165656630395e-07 1.3151163821049183e-39 1.3152970630410992e-39 1.5962772242767975e-39 2.1579516222031333e-39 3.327508952449355e-39 6.955282285598591e-39 8.775299462744707e-39 1.9640506552945106e-39
5.4984494945446e-07 1.2823992694491414e-39 1.2825833630381163e-39 1.5599129377423377e-39 2.1087820407711928e-39 3.251690717448894e-39 6.796804350007243e-39 8.575352833917435e-39 1.9192997535959193e-39
5.626654522879044e-07 1.2505018222586285e-39 1.2506893943411439e-39 1.524376824233667e-39 2.0607328062731807e-39 3.177600025101576e-39 6.641937388576689e-39 8.379962078138838e-39 1.8755685284859466e-39
5.757848853798981e-07 1.2194033396372501e-39 1.21959445732103e-39 1.489650006139519e-39 2.013778390199856e-39 3.1051975136046015e-39 6.490599124672316e-39 8.189023389418141e-39 1.832833746605859e-39
5.892102187612295e-07 1.1890836488205667e-39 1.1892783805036647e-39 1.4557140432240257e-39 1.967893847024639e-39 3.034444716958333e-39 6.342709155672133e-39 8.002435326493487e-39 1.7910727040491714e-39
6.029485849799565e-07 1.1595230906666858e-39 1.1597215060606094e-39 1.4225509200613119e-39 1.9230547984881123e-39 2.9653040439939435e-39 6.198188904970629e-39 7.82009875977478e-39 1.750263214167978e-39
6.17007282890752e-07 1.1307025078340059e-39 1.130904677987793e-39 1.3901430373733188e-39 1.879237424533272e-39 2.897738766703622e-39 6.056961611795901e-39 7.641916818412862e-39 1.7103835957237304e-39
6.313937815326057e-07 1.1026032295660896e-39 1.1028092268897703e-39 1.3584731981492768e-39 1.836418444265463e-39 2.8317129849114538e-39 5.918952226327572e-39 7.467794838799732e-39 1.671412662211156e-39
6.461157240969403e-07 1.0752070612440164e-39 1.0754169595332872e-39 1.32752460080681e-39 1.79457510938308e-39 2.76719162224956e-39 5.7840874339847874e-39 7.297640314076293e-39 1.6333297087779042e-39
6.611809319882495e-07 1.0484962710902134e-39 1.0487101455507736e-39 1.2972808281809442e-39 1.753685189572864e-39 2.7041404002736663e-39 5.652295584316076e-39 7.1313628441506e-39 1.5961145030728342e-39
6.765974089794179e-07 1.0224535790526332e-39 1.0226715063252803e-39 1.2677258381226159e-39 1.713726960821505e-39 2.642525821169167e-39 5.523506659958102e-39 6.968874093806739e-39 1.5597472735970724e-39
