# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.0012122259692915415 9.300807246042384e-28
0.0012404909310584848 9.535223124497502e-28
0.0012694149350204683 9.765307220203945e-28
0.0012990133477864558 9.990451609220988e-28
0.0013293018942621524 1.02100599512986e-27
0.001360296666004259 1.0423551344289844e-27
0.001392014129769518 1.0630364062310205e-27
0.0014244711362630968 1.082995915969178e-27
0.0014576849290909482 1.1021823866965558e-27
0.0014916731539209149 1.1205474767243804e-27
0.0015264538678574353 1.1380460697632231e-27
0.0015620455490348386 1.15463653566978e-27
0.0015984671064343198 1.1702809577753837e-27
0.0016357378899298156 1.1849453266460035e-27
0.0016738777005681136 1.198599696630137e-27
0.0017129068010886602 1.2112183049046831e-27
0.0017528459266886532 1.222779653639652e-27
0.00179371629603914 1.2332665534048273e-27
0.0018355396225579732 1.242666130737809e-27
0.0018783381259456144 1.2509697988880425e-27
0.0019221345439899109 1.25817319498409e-27
0.001966952144646121 1.2642760851241715e-27
0.0020128147383986056 1.2692822392051075e-27
0.002059746690910748 1.273199279656303e-27
0.0021077729359698315 1.2760385052619053e-27
0.0021569189887337423 1.2778146945742233e-27
0.002207210959286545 1.2785458909841444e-27
0.0022586755665101248 1.2782531740528464e-27
0.0023113401522792685 1.2769604183736285e-27
0.0023652326959877285 1.2746940453086094e-27
0.0024203818294129824 1.2714827687639302e-27
0.0024768168519275916 1.267357338462443e-27
0.002534567746065232 1.2623502853302287e-27
0.0025936651934496745 1.2564956662634184e-27
0.0026541405910951734 1.2498288175873657e-27
0.0027160260680869266 1.2423861132293748e-27
0.0027793545026504624 1.2342047322380897e-27
0.002844159539619031 1.2253224364909578e-27
0.0029104756083082714 1.2157773600039962e-27
0.0029783379408076585 1.2056078103138982e-27
0.0030477825906984404 1.194852083107961e-27
0.0031188464522080173 1.1835482908659382e-27
0.0031915672798109355 1.171734204641245e-27
0.0032659837082868936 1.1594471107429598e-27
0.003342135273246469 1.1467236808588228e-27
0.0034200624321353945 1.1335998567370122e-27
0.0034998065857286074 1.120110747536663e-27
0.0035814101001254554 1.1062905413504941e-27
0.003664916329257761 1.092172428202459e-27
0.0037503696379226933 1.077788536087519e-27
0.0038378154253526898 1.0631698777082165e-27
0.003927300149334948 1.0483463081771407e-27
0.004018871350893299 1.033346492743771e-27
0.00411257767954558 1.0181978835424329e-27
0.004208468919149921 1.002926704966516e-27
0.004306596014353682 9.875579467542594e-28
0.004407011097659079 9.721153640745837e-28
0.004509767517119906 9.56621484057056e-28
0.004614919864684026 9.410976176997667e-28
0.004722524005196735 9.255638769654167e-28
0.004832637106080367 9.100391961294789e-28
0.004945317667705937 8.94541356969068e-28
0.005060625554472947 8.790870170904848e-28
0.005178622026613854 8.636917409652908e-28
0.005299369772740128 8.483700332096371e-28
0.005422932943147155 8.33135373650395e-28
0.0055493771838957115 8.180002538324446e-28
0.00567876967168809 8.029762143155159e-28
0.005811179149557424 7.880738830990845e-28
0.0059466759633891655 7.733030139590671e-28
0.006085332099294114 7.586725252896946e-28
