# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
5.771135368040315e-06 1.4737438615986984e-34
5.905698497903673e-06 1.4737735598444768e-34
6.043399179524854e-06 1.4738046589402398e-34
6.184310569875183e-06 1.473837224952524e-34
6.32850753169624e-06 1.473871327062645e-34
6.47606667327258e-06 1.4739070377134325e-34
6.627066389131828e-06 1.4739444327628974e-34
6.781586901693754e-06 1.4739835916451056e-34
6.939710303890459e-06 1.4740245975386355e-34
7.101520602780329e-06 1.47406753754293e-34
7.267103764178904e-06 1.4741125028629828e-34
7.436547758330399e-06 1.474159589002671e-34
7.609942606644117e-06 1.4742088959671947e-34
7.787380429520604e-06 1.4742605284750229e-34
7.968955495292936e-06 1.4743145961798108e-34
8.15476427030917e-06 1.4743712139027183e-34
8.344905470182516e-06 1.4744305018756787e-34
8.539480112236516e-06 1.4744925859960584e-34
8.738591569173047e-06 1.4745575980932924e-34
8.942345623991688e-06 1.4746256762080293e-34
9.150850526189614e-06 1.4746969648843821e-34
9.364217049271877e-06 1.474771615475889e-34
9.58255854960264e-06 1.4748497864658334e-34
9.805991026628606e-06 1.474931643802571e-34
1.0034633184506672e-05 1.475017361250597e-34
1.0268606495168497e-05 1.475107120758053e-34
1.0508035262855554e-05 1.4752011128414698e-34
1.07530466901589e-05 1.4752995369885147e-34
1.1003770945598772e-05 1.4754026020796199e-34
1.1260341232779899e-05 1.4755105268293192e-34
1.1522893861159297e-05 1.4756235402482701e-34
1.1791568318464117e-05 1.4757418821268575e-34
1.206650734479802e-05 1.4758658035414371e-34
1.2347857008475478e-05 1.475995567384207e-34
1.263576678362426e-05 1.4761314489178798e-34
1.293038962959737e-05 1.476273736356203e-34
1.3231882072236462e-05 1.4764227314716274e-34
1.3540404287030327e-05 1.4765787502312954e-34
1.3856120184212054e-05 1.4767421234626796e-34
1.4179197495840522e-05 1.4769131975502782e-34
1.4509807864912299e-05 1.4770923351647201e-34
1.484812693655133e-05 1.4772799160258397e-34
1.5194334451324849e-05 1.4774763377012495e-34
1.5548614340735104e-05 1.477682016442013e-34
1.5911154824937624e-05 1.4778973880572072e-34
1.6282148512737936e-05 1.4781229088290164e-34
1.6661792503919872e-05 1.4783590564703492e-34
1.7050288493959805e-05 1.4786063311268185e-34
1.7447842881182494e-05 1.4788652564251435e-34
1.785466687641539e-05 1.479136380570091e-34
1.8270976615199758e-05 1.4794202774921684e-34
1.869699327261814e-05 1.4797175480482995e-34
1.91329431807992e-05 1.480028821277981e-34
1.957905794916243e-05 1.4803547557173522e-34
2.003557458746648e-05 1.4806960407738248e-34
2.0502735631726606e-05 1.4810533981639817e-34
2.0980789273068064e-05 1.4814275834175687e-34
2.1469989489583918e-05 1.481819387450601e-34
2.1970596181267336e-05 1.482229638210604e-34
2.2482875308090033e-05 1.4826592023972434e-34
2.3007099031300245e-05 1.483108987261698e-34
2.354354585801526e-05 1.4835799424882544e-34
2.4092500789185385e-05 1.4840730621617944e-34
2.4654255471007912e-05 1.4845893868249164e-34
2.5229108349871537e-05 1.4851300056287184e-34
2.5817364830913554e-05 1.485696058581256e-34
2.641933744027406e-05 1.4862887388980568e-34
2.7035345991133382e-05 1.4869092954590695e-34
2.7665717753620915e-05 1.4875590353767195e-34
2.8310787628685666e-05 1.488239326679889e-34
2.8970898326020842e-05 1.4889516011188331e-34
2.964640054613707e-05 1.4896973570962442e-34
3.033765316668089e-05 1.490478162729897e-34
3.104502343309761e-05 1.4912956590525048e-34
3.176888715373972e-05 1.492151563354643e-34
3.25096288995246e-05 1.4930476726768338e-34
3.326764220824756e-05 1.4939858674571023e-34
3.4043329793658724e-05 1.4949681153405848e-34
3.483710375941493e-05 1.4959964751580042e-34
3.5649385818020195e-05 1.4970731010800878e-34
3.648060751487119e-05 1.498200246955292e-34
3.73312104575266e-05 1.4993802708384418e-34
3.820164655032238e-05 1.5006156397182298e-34
3.90923782344573e-05 1.5019089344517804e-34
4.0003878733676586e-05 1.5032628549148114e-34
4.093663230568398e-05 1.5046802253762249e-34
4.1891134499415887e-05 1.506164000106349e-34
4.2867892418314344e-05 1.5077172692283164e-34
4.386742498973848e-05 1.5093432648224987e-34
4.489026324065786e-05 1.5110453672942294e-34
4.5936950579773975e-05 1.5128271120154933e-34
4.700804308621986e-05 1.514692196251621e-34
4.8104109804991236e-05 1.5166444863844648e-34
4.922573304926602e-05 1.5186880254439978e-34
5.0373508709772956e-05 1.5208270409607024e-34
5.154804657137365e-05 1.5230659531516314e-34
5.27499706370262e-05 1.5254093834535454e-34
5.397991945930254e-05 1.5278621634170183e-34
5.5238546479635675e-05 1.53042934397605e-34
5.6526520375476976e-05 1.5331162051082718e-34
5.784452541554797e-05 1.535928265901477e-34
5.9193261823375433e-05 1.538871295042912e-34
6.057344614930286e-05 1.5419513217484866e-34
6.198581165117595e-05 1.54517464714977e-34
6.34311086839044e-05 1.5485478561575647e-34
6.491010509810695e-05 1.5520778298216267e-34
6.642358664805138e-05 1.555771758207102e-34
6.797235740910648e-05 1.5596371538092295e-34
6.955724020492732e-05 1.5636818655289353e-34
7.117907704460117e-05 1.5679140932330945e-34
7.283872956998614e-05 1.5723424029244973e-34
7.453707951348025e-05 1.5769757425478373e-34
7.627502916646401e-05 1.581823458459499e-34
7.805350185866558e-05 1.5868953125904045e-34
7.987344244870308e-05 1.5922015003328546e-34
8.173581782606456e-05 1.5977526691839853e-34
8.364161742479263e-05 1.6035599381803445e-34
8.559185374914618e-05 1.6096349181600811e-34
8.758756291151902e-05 1.615989732891317e-34
8.96298051829007e-05 1.62263704110752e-34
9.17196655561724e-05 1.6295900594930484e-34
9.385825432253677e-05 1.6368625866645672e-34
9.604670766138824e-05 1.6444690281966004e-34
9.828618824393714e-05 1.6524244227422813e-34
0.00010057788585090809 1.6607444693032446e-34
0.00010292301800464121 1.6694455557055435e-34
0.00010532283061593165 1.6785447883416155e-34
0.00010777859864595113 1.6880600232414988e-34
0.00011029162678360347 1.6980098985397088e-34
0.00011286325013867351 1.7084138684076049e-34
0.00011549483495113791 1.7192922385242708e-34
0.00011818777931701482 1.7306662031624193e-34
0.0001209435139311377 1.7425578839690243e-34
0.00012376350284724815 1.7549903705236718e-34
0.00012664924425581149 1.7679877627607247e-34
0.00012960227127996844 1.781575215344298e-34
0.00013262415279004548 1.79577898408782e-34
0.00013571649423705693 1.810626474512283e-34
0.0001388809385056415 1.826146292639424e-34
0.00014211916678688624 1.842368298117623e-34
0.00014543289947150178 1.8593236597794016e-34
0.0001488238970638237 1.8770449137298649e-34
0.00015229396111712465 1.8955660240651332e-34
0.00015584493519073535 1.9149224463186677e-34
0.00015947870582948208 1.9351511937313316e-34
0.00016319720356596128 1.9562909064377827e-34
0.00016700240394618395 1.9783819236573926e-34
0.00017089632857913436 2.0014663589719757e-34
0.000174881046210801 2.0255881787652366e-34
0.00017895867382325032 2.050793283889643e-34
0.0001831313777593269 2.0771295946152825e-34
0.00018740137487357792 2.104647138902024e-34
0.00019177093371001327 2.133398144020628e-34
0.000196242375707327 2.163437131530176e-34
0.00020081807643222024 2.194821015598065e-34
0.00020550046684148122 2.2276092046246008e-34
0.0002102920345734925 2.261863706106503e-34
0.0002151953252698519 2.2976492346423552e-34
0.00022021294392780895 2.335033322947632e-34
0.00022534755628423554 2.374086435707265e-34
0.0002306018902318662 2.414882086049446e-34
0.00023597873726856003 2.4574969543749655e-34
0.0002414809539803547 2.502011009221862e-34
0.0002471114635590999 2.548507629784772e-34
0.00025287325735547713 2.597073729642168e-34
0.00025876939646823026 2.647799881172005e-34
0.00026480301337045197 2.700780440057097e-34
0.000270977313573789 2.756113669195384e-34
0.00027729557733145163 2.8139018612370183e-34
0.00028376116138093086 2.874251458869553e-34
0.0002903775007273506 2.937273171864492e-34
0.00029714811046840066 3.0030820897829057e-34
0.00030407658766182135 3.0717977891148844e-34
0.00031116661323643183 3.143544433497328e-34
0.0003184219539477161 3.2184508655174356e-34
0.00032584646437900766 3.296650688465691e-34
0.00033344408898933415 3.3782823362527285e-34
0.0003412188642090111 3.463489129550274e-34
0.0003491749205840977 3.5524193160584087e-34
0.0003573164849708539 3.6452260926412315e-34
0.0003656478827813646 3.742067606912199e-34
0.0003741735402815245 3.8431069356913405e-34
0.0003828979869426037 3.948512037601381e-34
0.000391825857847644 4.05845567692156e-34
0.000400961896153964 4.173115315679855e-34
0.0004103109556130814 4.292672970840299e-34
0.0004198780031493915 4.417315033335842e-34
0.00042966812149897106 4.547232045614056e-34
0.000439686511909911 4.682618434307317e-34
0.0004499384969056106 4.8236721946169776e-34
0.00046042952311250296 4.97059452301788e-34
0.0004711651641537129 5.123589394951985e-34
0.00048215112361018567 5.282863084293871e-34
0.0004933932380508582 5.448623621543557e-34
0.0005048974801334842 5.621080187939365e-34
0.0005166699617777604 5.800442442992575e-34
0.0005287169374124361 5.98691978333191e-34
0.0005410448072981404 6.180720531215415e-34
0.0005536601209276797 6.382051051624282e-34
0.0005665695805056229 6.5911147975021244e-34
0.0005797800445090163 6.808111283445703e-34
0.0005932985313311235 7.0332349889900146e-34
