# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
3.315282342319423e-05 5.5485359074386e-39 7.08340437604352e-39 1.5850537873867266e-38 4.004694798042379e-38 6.1679188908866296e-37 2.372460627737146e-34 2.2133125763638672e-31 5.48636570797692e-31
3.3769803108250876e-05 5.456631218895776e-39 6.969427474489506e-39 1.563829928005337e-38 3.976925954480353e-38 6.274717202249022e-37 2.4789009841981993e-34 2.3385586303880065e-31 5.798114394968756e-31
3.4398264890229283e-05 5.366265048468943e-39 6.857318365198063e-39 1.542927869940639e-38 3.9497561144336265e-38 6.3847114256518964e-37 2.5907216319178087e-34 2.470916182782111e-31 6.127588625736035e-31
3.5038422452906755e-05 5.2774114300236686e-39 6.747046053357373e-39 1.5223426516397277e-38 3.923180848642287e-38 6.497991680071206e-37 2.708213254849858e-34 2.6107894856735718e-31 6.475796456079251e-31
3.56904934567523e-05 5.1900448385880666e-39 6.638580063520254e-39 1.5020693913737756e-38 3.897195900386232e-38 6.614651067060653e-37 2.8316828006606548e-34 2.758605779277591e-31 6.843803274058744e-31
3.6354699612933176e-05 5.104140182814562e-39 6.531890430831594e-39 1.4821032859521972e-38 3.8717971857873865e-38 6.734785800849016e-37 2.961454404061096e-34 2.9148165992898744e-31 7.232735060787266e-31
3.7031266758699235e-05 5.019672797571097e-39 6.426947692404964e-39 1.462439609458267e-38 3.846980794203218e-38 6.858495346051365e-37 3.0978703626629504e-34 3.0798991586372564e-31 7.643781836682866e-31
3.7720424934170016e-05 4.936618436659636e-39 6.323722878845988e-39 1.4430737120058778e-38 3.8227429887132716e-38 6.985882563377442e-37 3.241292168337874e-34 3.2543578078152426e-31 8.078201303730021e-31
3.8422408460550606e-05 4.854953265659764e-39 6.222187505919916e-39 1.4240010185170782e-38 3.7990802067005133e-38 7.117053863728117e-37 3.3921015972267167e-34 3.4387255782821443e-31 8.537322694897073e-31
3.913745601980384e-05 4.7746538548950984e-39 6.122313566360838e-39 1.4052170275200223e-38 3.7759890605293875e-38 7.252119371078279e-37 3.550701861725442e-34 3.633565813633932e-31 9.022550842492775e-31
