# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_9
3.162277660168379e-07 9.265452925622433e-32
3.2360111549336787e-07 1.0107223138752184e-31
3.311463862505236e-07 1.1022905980362286e-31
3.388675869043115e-07 1.2018636944655208e-31
3.4676881953794695e-07 1.3101012494794718e-31
3.548542818811901e-07 1.427711817321078e-31
3.6312826954049566e-07 1.5554557536027529e-31
3.715951782811629e-07 1.694148180322585e-31
3.8025950636269697e-07 1.844662008711903e-31
3.89125856928623e-07 2.007931004135385e-31
3.9819894045202297e-07 2.184952873411712e-31
4.0748357723809307e-07 2.3767923527958746e-31
4.169846999850535e-07 2.584584270286688e-31
4.2670735640476865e-07 2.8095365528396616e-31
4.3665671190447213e-07 3.0529331456244434e-31
4.4683805233101997e-07 3.3161368049007312e-31
4.572567867791303e-07 3.600591723639354e-31
4.6791845046510194e-07 3.907825943170849e-31
4.788287076675383e-07 4.239453500651281e-31
4.899933547366384e-07 4.59717625830735e-31
5.014183231736547e-07 4.9827853525638665e-31
5.131096827821533e-07 5.398162204276581e-31
5.250736448927506e-07 5.845279018844194e-31
5.373165656630395e-07 6.326198709684029e-31
5.4984494945446e-07 6.843074168546088e-31
5.626654522879044e-07 7.3981468106951054e-31
5.757848853798981e-07 7.993744318246198e-31
5.892102187612295e-07 8.63227750377658e-31
6.029485849799565e-07 9.31623622130671e-31
6.17007282890752e-07 1.0048184250832076e-30
6.313937815326057e-07 1.083075308894743e-30
6.461157240969403e-07 1.1666634580968731e-30
6.611809319882495e-07 1.2558572342313528e-30
6.765974089794179e-07 1.3509351920393617e-30
6.923733454639272e-07 1.4521789665763104e-30
7.085171228072106e-07 1.5598720289391193e-30
7.250373177994646e-07 1.6742983103734664e-30
7.419427072122865e-07 1.7957406962245304e-30
7.592422724615558e-07 1.924479392447508e-30
7.769452043790388e-07 2.0607901706224502e-30
7.950609080952509e-07 2.2049424993236763e-30
8.135990080361694e-07 2.3571975714773004e-30
8.325693530364543e-07 2.5178062408439752e-30
8.519820215718901e-07 2.687006882563544e-30
8.718473271138315e-07 2.8650231950931087e-30
8.921758236084957e-07 3.052061965363058e-30
9.12978311084014e-07 3.248310816243087e-30
9.342658413882192e-07 3.453935964711511e-30
9.560497240602198e-07 3.669080013675866e-30
9.78341532338879e-07 3.893859807273882e-30
1.0011531093113902e-06 4.128364376716268e-30
1.0244965742052174e-06 4.37265300864277e-30
1.048384328826741e-06 4.6267534614084825e-30
1.0728290641500308e-06 4.8906603610882154e-30
1.0978437670592484e-06 5.16433380669847e-30
1.1234417272482566e-06 5.447698203280054e-30
1.149636544281106e-06 5.740641356812254e-30
1.1764421348171486e-06 6.0430138438436534e-30
1.2038727400046132e-06 6.354628679006738e-30
1.2319429330465773e-06 6.675261289270328e-30
1.2606676269433496e-06 7.004649808603861e-30
1.2900620824153782e-06 7.342495698381485e-30
1.3201419160108953e-06 7.688464688521634e-30
1.3509231084026028e-06 8.042188042299434e-30
1.38242201287781e-06 8.403264128598956e-30
1.4146553640265304e-06 8.77126029245064e-30
1.447640286632156e-06 9.145715001017585e-30
1.4813943047694329e-06 9.52614024513549e-30
1.5159353511145682e-06 9.912024166637432e-30
1.5512817764724183e-06 1.0302833883632143e-29
1.587452359525819e-06 1.069801848079853e-29
1.6244663168122348e-06 1.1097012129788486e-29
1.6623433129330315e-06 1.1499237295046781e-29
1.7011034710007933e-06 1.1904108009322946e-29
1.740767383330235e-06 1.231103315110651e-29
1.7813561223783898e-06 1.2719419724672802e-29
1.8228912519398869e-06 1.3128676066294086e-29
1.8653948386032614e-06 1.3538214977782208e-29
1.908889463474389e-06 1.3947456744194744e-29
1.9533982341732686e-06 1.4355831998421523e-29
1.9989447971105317e-06 1.476278442382687e-29
2.045553350050195e-06 1.51677732615332e-29
2.0932486549653353e-06 1.5570275607839275e-29
2.1420560511935146e-06 1.5969788504919295e-29
2.192001468898943e-06 1.6365830766873606e-29
2.2431114428485372e-06 1.6757944601213494e-29
2.2954131265091837e-06 1.7145696966115666e-29
2.3489343064737076e-06 1.752868068881717e-29
2.403703417223201e-06 1.7906515351265043e-29
2.4597495562335635e-06 1.8278847936473806e-29
2.5171024994342686e-06 1.8645353253416796e-29
2.575792717027583e-06 1.9005734144577777e-29
2.635851389676631e-06 1.9359721501647313e-29
2.6973104250709106e-06 1.970707407868287e-29
2.760202474878063e-06 2.0047578147412968e-29
2.8245609520908932e-06 2.0381046980867603e-29
2.8904200487788716e-06 2.0707320216270098e-29
2.9578147542535346e-06 2.1026263071382257e-29
3.026780873657441e-06 2.1337765475786706e-29
3.097355046986562e-06 2.1641741086113002e-29
3.1695747685562034e-06 2.1938126249147094e-29
3.2434784069208122e-06 2.222687889091937e-29
3.319105225258239e-06 2.2507977354535876e-29
3.3964954022292982e-06 2.2781419219992374e-29
3.4756900533236943e-06 2.3047220087712281e-29
3.5567312527036693e-06 2.3305412358416844e-29
3.6396620555569646e-06 2.355604403152234e-29
3.7245265209709786e-06 2.3799177459493457e-29
3.811369735340273e-06 2.4034888183468494e-29
3.900237836319859e-06 2.4263263775424518e-29
3.991178037336996e-06 2.448440266462101e-29
4.0842386526745176e-06 2.4698413067113329e-29
4.179469123139017e-06 2.4905411922854427e-29
4.2769200423275275e-06 2.510552387500681e-29
4.376643183506652e-06 2.5298880302455945e-29
4.478691527118417e-06 2.5485618402794516e-29
4.583119288927478e-06 2.5665880333154415e-29
4.689981948824612e-06 2.5839812368462744e-29
4.799336280301815e-06 2.6007564146304303e-29
4.911240380614659e-06 2.6169287963893956e-29
5.0257537016479225e-06 2.6325138089032107e-29
5.142937081500915e-06 2.647527015578291e-29
5.262852776809252e-06 2.6619840595725657e-29
5.385564495820272e-06 2.675900611345779e-29
5.511137432239651e-06 2.689292320620943e-29
5.639638299867211e-06 2.702174772783915e-29
5.771135368040315e-06 2.714563451564348e-29
5.905698497903673e-06 2.726473700714719e-29
6.043399179524854e-06 2.7379206951019113e-29
6.184310569875183e-06 2.748919410347045e-29
6.32850753169624e-06 2.759484598449405e-29
6.47606667327258e-06 2.7696307673580284e-29
6.627066389131828e-06 2.779372162042717e-29
6.781586901693754e-06 2.788722744034586e-29
6.939710303890459e-06 2.797696186070125e-29
7.101520602780329e-06 2.806305850299358e-29
7.267103764178904e-06 2.814564789613843e-29
7.436547758330399e-06 2.822485730559193e-29
7.609942606644117e-06 2.8300810739111716e-29
7.787380429520604e-06 2.8373628916364095e-29
7.968955495292936e-06 2.844342917558174e-29
8.15476427030917e-06 2.8510325544034636e-29
8.344905470182516e-06 2.8574428668525216e-29
8.539480112236516e-06 2.863584587040728e-29
8.738591569173047e-06 2.8694681163515645e-29
8.942345623991688e-06 2.875103525799773e-29
9.150850526189614e-06 2.8805005625996123e-29
9.364217049271877e-06 2.885668652833756e-29
9.58255854960264e-06 2.8906169061247684e-29
9.805991026628606e-06 2.8953541249393755e-29
1.0034633184506672e-05 2.899888802946331e-29
1.0268606495168497e-05 2.90422913886784e-29
1.0508035262855554e-05 2.9083830382534974e-29
1.07530466901589e-05 2.9123581230557517e-29
1.1003770945598772e-05 2.9161617371327614e-29
1.1260341232779899e-05 2.919800951479796e-29
1.1522893861159297e-05 2.9232825767951654e-29
1.1791568318464117e-05 2.9266131667874493e-29
1.206650734479802e-05 2.929799024464223e-29
1.2347857008475478e-05 2.9328462126614246e-29
1.263576678362426e-05 2.935760561020097e-29
1.293038962959737e-05 2.938547670295517e-29
1.3231882072236462e-05 2.9412129220876165e-29
1.3540404287030327e-05 2.943761487331241e-29
1.3856120184212054e-05 2.9461983286793394e-29
1.4179197495840522e-05 2.948528213213331e-29
1.4509807864912299e-05 2.950755713533435e-29
1.484812693655133e-05 2.9528852199348596e-29
1.5194334451324849e-05 2.954920937647033e-29
1.5548614340735104e-05 2.9568669129455986e-29
1.5911154824937624e-05 2.958727013785455e-29
1.6282148512737936e-05 2.9605049514309447e-29
1.6661792503919872e-05 2.9622042874110405e-29
1.7050288493959805e-05 2.9638284314923086e-29
1.7447842881182494e-05 2.9653806529906576e-29
1.785466687641539e-05 2.966864084684791e-29
1.8270976615199758e-05 2.9682817243184266e-29
1.869699327261814e-05 2.969636445385881e-29
1.91329431807992e-05 2.970930999654328e-29
1.957905794916243e-05 2.9721680241229213e-29
2.003557458746648e-05 2.973350038570725e-29
2.0502735631726606e-05 2.9744794608700074e-29
2.0980789273068064e-05 2.9755586026957114e-29
2.1469989489583918e-05 2.976589674536846e-29
2.1970596181267336e-05 2.977574796529508e-29
2.2482875308090033e-05 2.9785159930999066e-29
2.3007099031300245e-05 2.979415202992763e-29
2.354354585801526e-05 2.980274285154638e-29
2.4092500789185385e-05 2.9810950076413305e-29
2.4654255471007912e-05 2.981879071961628e-29
2.5229108349871537e-05 2.9826281045062944e-29
2.5817364830913554e-05 2.983343657398387e-29
2.641933744027406e-05 2.984027210601623e-29
2.7035345991133382e-05 2.9846801897767824e-29
2.7665717753620915e-05 2.9853039507831727e-29
2.8310787628685666e-05 2.9858997908857183e-29
2.8970898326020842e-05 2.986468956978901e-29
2.964640054613707e-05 2.98701263125607e-29
3.033765316668089e-05 2.987531949746324e-29
3.104502343309761e-05 2.988028005397636e-29
3.176888715373972e-05 2.9885018221164274e-29
3.25096288995246e-05 2.988954397403381e-29
3.326764220824756e-05 2.9893866839090924e-29
3.4043329793658724e-05 2.9897995798849305e-29
3.483710375941493e-05 2.990193953226337e-29
3.5649385818020195e-05 2.990570635019348e-29
3.648060751487119e-05 2.990930409194567e-29
3.73312104575266e-05 2.9912740390737916e-29
3.820164655032238e-05 2.991602245285359e-29
3.90923782344573e-05 2.991915708347527e-29
4.0003878733676586e-05 2.9922151018689155e-29
4.093663230568398e-05 2.992501048029882e-29
4.1891134499415887e-05 2.992774148394142e-29
4.2867892418314344e-05 2.993034983404544e-29
4.386742498973848e-05 2.993284098783863e-29
4.489026324065786e-05 2.9935220178642035e-29
4.5936950579773975e-05 2.9937492424209543e-29
4.700804308621986e-05 2.9939662583392926e-29
4.8104109804991236e-05 2.9941735162609513e-29
4.922573304926602e-05 2.994371465697099e-29
5.0373508709772956e-05 2.9945605056213895e-29
5.154804657137365e-05 2.9947410500356863e-29
5.27499706370262e-05 2.9949134767938705e-29
5.397991945930254e-05 2.995078144396647e-29
5.5238546479635675e-05 2.9952354128939536e-29
5.6526520375476976e-05 2.995385598753389e-29
5.784452541554797e-05 2.9955290380665306e-29
5.9193261823375433e-05 2.9956660229632147e-29
6.057344614930286e-05 2.99579684290792e-29
6.198581165117595e-05 2.9959217779004937e-29
6.34311086839044e-05 2.9960410876259894e-29
6.491010509810695e-05 2.996155034240418e-29
6.642358664805138e-05 2.996263853541774e-29
6.797235740910648e-05 2.996367775087155e-29
6.955724020492732e-05 2.9964670193921295e-29
7.117907704460117e-05 2.996561799753775e-29
7.283872956998614e-05 2.9966523093229055e-29
7.453707951348025e-05 2.9967387498018195e-29
7.627502916646401e-05 2.99682129039903e-29
7.805350185866558e-05 2.9969001239317414e-29
7.987344244870308e-05 2.996975411558552e-29
8.173581782606456e-05 2.997047305915521e-29
8.364161742479263e-05 2.997115964808544e-29
8.559185374914618e-05 2.997181528963373e-29
8.758756291151902e-05 2.9972441440179034e-29
8.96298051829007e-05 2.997303943537283e-29
9.17196655561724e-05 2.9973610462238647e-29
9.385825432253677e-05 2.997415575528578e-29
9.604670766138824e-05 2.9974676561624966e-29
9.828618824393714e-05 2.99751738304094e-29
0.00010057788585090809 2.997564877227314e-29
0.00010292301800464121 2.9976102376622803e-29
0.00010532283061593165 2.997653548114587e-29
0.00010777859864595113 2.9976949019355464e-29
0.00011029162678360347 2.997734405247053e-29
0.00011286325013867351 2.997772132617552e-29
0.00011549483495113791 2.9978081524503074e-29
0.00011818777931701482 2.9978425567656215e-29
0.0001209435139311377 2.9978754047964856e-29
0.00012376350284724815 2.997906774293008e-29
0.00012664924425581149 2.9979367219411764e-29
0.00012960227127996844 2.9979653419321394e-29
0.00013262415279004548 2.9979926601193895e-29
0.00013571649423705693 2.9980187414345724e-29
0.0001388809385056415 2.998043665324719e-29
0.00014211916678688624 2.998067453170584e-29
0.00014543289947150178 2.998090177778575e-29
0.0001488238970638237 2.998111870729625e-29
0.00015229396111712465 2.998132593820716e-29
0.00015584493519073535 2.9981523831571205e-29
0.00015947870582948208 2.998171273258521e-29
0.00016319720356596128 2.998189311201563e-29
0.00016700240394618395 2.998206558451205e-29
0.00017089632857913436 2.998223010048065e-29
0.000174881046210801 2.9982387212710914e-29
0.00017895867382325032 2.9982537277993115e-29
0.0001831313777593269 2.9982680552291795e-29
0.00018740137487357792 2.99828173911259e-29
0.00019177093371001327 2.99829479144462e-29
0.000196242375707327 2.998307296330482e-29
0.00020081807643222024 2.99831920586802e-29
0.00020550046684148122 2.9983305786203095e-29
0.0002102920345734925 2.9983414724814765e-29
0.0002151953252698519 2.998351842828232e-29
0.00022021294392780895 2.998361765405974e-29
0.00022534755628423554 2.99837119297565e-29
0.0002306018902318662 2.9983802732379836e-29
0.00023597873726856003 2.9983888856707926e-29
0.0002414809539803547 2.9983971275003845e-29
0.0002471114635590999 2.998404983422566e-29
0.00025287325735547713 2.9984125281489567e-29
0.00025876939646823026 2.9984197139620584e-29
0.00026480301337045197 2.998426560810252e-29
0.000270977313573789 2.998433108652885e-29
0.00027729557733145163 2.998439354451273e-29
0.00028376116138093086 2.998445319566985e-29
0.0002903775007273506 2.998451012310296e-29
0.00029714811046840066 2.9984564449823195e-29
0.00030407658766182135 2.998461675873908e-29
0.00031116661323643183 2.998466616895054e-29
0.0003184219539477161 2.998471365729303e-29
0.00032584646437900766 2.998475910513809e-29
0.00033344408898933415 2.9984802103793727e-29
0.0003412188642090111 2.99848433680404e-29
0.0003491749205840977 2.9984882874946006e-29
0.0003573164849708539 2.9984920604358124e-29
0.0003656478827813646 2.998495634831878e-29
0.0003741735402815245 2.998499051499778e-29
0.0003828979869426037 2.9985023517436227e-29
0.000391825857847644 2.998505489455608e-29
0.000400961896153964 2.99850843952277e-29
0.0004103109556130814 2.998511374384082e-29
0.0004198780031493915 2.998514043765919e-29
0.00042966812149897106 2.998516609602933e-29
0.000439686511909911 2.998519161721127e-29
0.0004499384969056106 2.9985215343290763e-29
0.00046042952311250296 2.9985237925507804e-29
0.0004711651641537129 2.998525980740461e-29
0.00048215112361018567 2.9985280035143867e-29
0.0004933932380508582 2.998530006617458e-29
0.0005048974801334842 2.9985318823156434e-29
0.0005166699617777604 2.998533675993789e-29
0.0005287169374124361 2.9985353869674416e-29
0.0005410448072981404 2.998537006629936e-29
0.0005536601209276797 2.9985386107047875e-29
0.0005665695805056229 2.998540112292763e-29
0.0005797800445090163 2.998541555802956e-29
0.0005932985313311235 2.998542923984143e-29
0.000607132223010125 2.998544214964076e-29
0.0006212884690447563 2.99854546512407e-29
0.0006357747902989163 2.9985466464744694e-29
0.0006505988829973161 2.998547743324077e-29
0.0006657686228142928 2.998548823691784e-29
0.0006812920690579615 2.998549837702132e-29
0.0006971774689519261 2.9985508621599863e-29
0.0007134332620168255 2.998551850951992e-29
0.0007300680845540431 2.998552781112328e-29
0.0007470907742339592 2.99855358447461e-29
0.0007645103747911887 2.9985544557701706e-29
0.0007823361408292924 2.998555184131002e-29
0.00080057754273752 2.9985559183094696e-29
0.0008192442717221943 2.998556659753112e-29
0.0008383462449554094 2.998557341630287e-29
0.0008578936108437789 2.998558019106569e-29
0.0008778967544200344 2.9985586792825683e-29
0.000898366302860337 2.9985592843672995e-29
0.0009193131311302326 2.998559765058303e-29
0.0009407483677622533 2.998560281216929e-29
0.000962683400768232 2.998560830599099e-29
0.000985129883689471 2.9985613158606833e-29
0.0010080997417879817 2.998561872874706e-29
0.0010316051783820807 2.9985623273846015e-29
0.0010556586813297128 2.998562571840308e-29
0.0010802730296629402 2.9985631169767073e-29
0.001105461300377127 2.99856348889006e-29
0.0011312368753784248 2.9985637921879185e-29
0.0011576134485932472 2.9985642360980855e-29
0.0011846050332435167 2.9985645912212357e-29
0.0012122259692915415 2.9985649662448924e-29
0.0012404909310584848 2.998565312647103e-29
0.0012694149350204683 2.9985655569443745e-29
0.0012990133477864558 2.998565889039258e-29
0.0013293018942621524 2.998566196231644e-29
0.001360296666004259 2.9985662938895086e-29
0.001392014129769518 2.998566526592266e-29
0.0014244711362630968 2.9985667853696314e-29
0.0014576849290909482 2.9985669586810674e-29
0.0014916731539209149 2.998567326276204e-29
0.0015264538678574353 2.9985674933439495e-29
0.0015620455490348386 2.998567560396734e-29
0.0015984671064343198 2.9985679601089486e-29
0.0016357378899298156 2.9985680409467433e-29
0.0016738777005681136 2.998568300981549e-29
0.0017129068010886602 2.9985683923793313e-29
0.0017528459266886532 2.9985685017696405e-29
0.00179371629603914 2.9985687458773935e-29
0.0018355396225579732 2.9985688066285455e-29
0.0018783381259456144 2.99856898637611e-29
0.0019221345439899109 2.998569046418634e-29
0.001966952144646121 2.998569258039158e-29
0.0020128147383986056 2.998569307982536e-29
0.002059746690910748 2.99856936380221e-29
0.0021077729359698315 2.9985695399692144e-29
0.0021569189887337423 2.9985695560675643e-29
0.002207210959286545 2.998569677799464e-29
0.0022586755665101248 2.99856986919499e-29
0.0023113401522792685 2.9985700010891796e-29
0.0023652326959877285 2.998569983062809e-29
0.0024203818294129824 2.998570141515345e-29
0.0024768168519275916 2.998570137902945e-29
0.002534567746065232 2.998570140996131e-29
0.0025936651934496745 2.998570569482807e-29
0.0026541405910951734 2.9985703725470205e-29
0.0027160260680869266 2.998570327978833e-29
0.0027793545026504624 2.9985706904469786e-29
0.002844159539619031 2.99857053119549e-29
0.0029104756083082714 2.9985707088471966e-29
0.0029783379408076585 2.9985706592817924e-29
0.0030477825906984404 2.998570799711191e-29
0.0031188464522080173 2.998570724478991e-29
0.0031915672798109355 2.9985707424833e-29
0.0032659837082868936 2.998570839825817e-29
0.003342135273246469 2.99857107665357e-29
0.0034200624321353945 2.998571115144376e-29
0.0034998065857286074 2.998570858995994e-29
0.0035814101001254554 2.998570820482432e-29
0.003664916329257761 2.9985712766431195e-29
0.0037503696379226933 2.998571279000213e-29
0.0038378154253526898 2.998570945408147e-29
0.003927300149334948 2.9985712598100845e-29
0.004018871350893299 2.998571495029247e-29
0.00411257767954558 2.9985709110967077e-29
0.004208468919149921 2.998571149989795e-29
0.004306596014353682 2.9985711262490667e-29
0.004407011097659079 2.9985714441848924e-29
0.004509767517119906 2.9985714780235654e-29
0.004614919864684026 2.9985717201165197e-29
0.004722524005196735 2.99857152038234e-29
0.004832637106080367 2.9985717327565754e-29
0.004945317667705937 2.998571959792712e-29
0.005060625554472947 2.9985714816959696e-29
0.005178622026613854 2.9985714777756684e-29
0.005299369772740128 2.9985719372977184e-29
0.005422932943147155 2.9985719488816805e-29
0.0055493771838957115 2.9985717144097317e-29
0.00567876967168809 2.9985717152577734e-29
0.005811179149557424 2.998570960174427e-29
0.0059466759633891655 2.998571650616515e-29
0.006085332099294114 2.998571372773273e-29
0.006227221221852859 2.9985715304474436e-29
0.006372418713251954 2.9985718543378976e-29
0.006521001713332612 2.9985719129054063e-29
0.006673049160573193 2.9985717153613243e-29
0.006828641834027273 2.9985713501427704e-29
0.006987862396239558 2.998571944967965e-29
0.00715079543716245 2.998571293055148e-29
0.007317527519096606 2.998571414341952e-29
0.007488147222679345 2.9985715874127945e-29
0.007662745193945353 2.998571481478739e-29
0.007841414192484688 2.998572174253444e-29
0.008024249140723652 2.9985715803342255e-29
0.008211347174354735 2.9985717850834535e-29
0.008402807693942412 2.9985719552438435e-29
0.008598732417732204 2.998571618313029e-29
0.008799225435691074 2.998571285135309e-29
0.009004393264807849 2.9985715386865657e-29
0.009214344905683071 2.998571793557191e-29
0.009429191900438323 2.9985717964301915e-29
0.009649048391975805 2.9985711198526555e-29
0.009874031184619632 2.998572105684961e-29
0.010104259806171096 2.998571408528747e-29
0.01033985657141083 2.9985716498229797e-29
0.010580946647081629 2.9985721600264083e-29
0.010827658118386449 2.998571476262638e-29
0.011080122057036918 2.998572865551173e-29
0.011338472590888495 2.9985714773470656e-29
0.01160284697519928 2.9985720011137983e-29
0.01187338566555036 2.998572434149881e-29
0.012150232392466372 2.998571858114544e-29
0.012433534237775993 2.998572134699417e-29
0.01272344171275288 2.998572115249139e-29
0.013020108838078586 2.998570950765521e-29
0.013323693225669961 2.998571373021634e-29
0.013634356162414448 2.998571924323818e-29
0.013952262695857842 2.9985705337121046e-29
0.014277581721889965 2.998571757253822e-29
0.014610486074474885 2.9985720022823955e-29
0.014951152617473332 2.998570443339689e-29
0.015299762338606094 2.998572122725815e-29
0.015656500445608335 2.9985713366709285e-29
0.016021556464625875 2.9985705126538e-29
0.016395124340905766 2.9985715225242e-29
0.016777402541834602 2.998571900015348e-29
0.017168594162379338 2.9985733022350486e-29
