# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
2.1469989489583918e-05 1.2787403938745297e-21
2.1970596181267336e-05 1.402204348506568e-21
2.2482875308090033e-05 1.537587043145394e-21
2.3007099031300245e-05 1.686038792258806e-21
2.354354585801526e-05 1.848820892429592e-21
2.4092500789185385e-05 2.027316314658021e-21
2.4654255471007912e-05 2.2230414487356584e-21
2.5229108349871537e-05 2.437658959027706e-21
2.5817364830913554e-05 2.672991883076169e-21
2.641933744027406e-05 2.9310390882634272e-21
2.7035345991133382e-05 3.213992233207175e-21
2.7665717753620915e-05 3.524254330273999e-21
2.8310787628685666e-05 3.864460120316994e-21
2.8970898326020842e-05 4.237498408907022e-21
2.964640054613707e-05 4.646536521077445e-21
3.033765316668089e-05 5.095047153514597e-21
3.104502343309761e-05 5.586837793086345e-21
3.176888715373972e-05 6.126082907167521e-21
3.25096288995246e-05 6.717359357250797e-21
3.326764220824756e-05 7.365685107048627e-21
3.4043329793658724e-05 8.076561655080434e-21
3.483710375941493e-05 8.856020629720048e-21
3.5649385818020195e-05 9.710674790891461e-21
3.648060751487119e-05 1.0647773906731861e-20
3.73312104575266e-05 1.1675266120179354e-20
3.820164655032238e-05 1.2801865042690962e-20
3.90923782344573e-05 1.4037123359651834e-20
4.0003878733676586e-05 1.5391513654948858e-20
4.093663230568398e-05 1.6876516625356674e-20
4.1891134499415887e-05 1.8504718105770892e-20
4.2867892418314344e-05 2.0289915259774422e-20
4.386742498973848e-05 2.2247232846510012e-20
4.489026324065786e-05 2.4393250786161893e-20
4.5936950579773975e-05 2.6746143874977354e-20
4.700804308621986e-05 2.932583491986269e-20
4.8104109804991236e-05 3.2154162277583e-20
4.922573304926602e-05 3.5255063944714746e-20
5.0373508709772956e-05 3.865477833968749e-20
5.154804657137365e-05 4.2382065599883165e-20
5.27499706370262e-05 4.646844860295273e-20
5.397991945930254e-05 5.0948477797568664e-20
5.5238546479635675e-05 5.586002147551527e-20
5.6526520375476976e-05 6.124458253866197e-20
5.784452541554797e-05 6.714764744616574e-20
5.9193261823375433e-05 7.361906588846472e-20
6.057344614930286e-05 8.071346871165535e-20
6.198581165117595e-05 8.849072461323513e-20
6.34311086839044e-05 9.701644000623767e-20
6.491010509810695e-05 1.0636250735106357e-19
