# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
2.0932486549653353e-06 7.881085018623283e-29
2.1420560511935146e-06 8.642233345876091e-29
2.192001468898943e-06 9.476892778805838e-29
2.2431114428485372e-06 1.0392162965092436e-28
2.2954131265091837e-06 1.1395829231121127e-28
2.3489343064737076e-06 1.2496428804579316e-28
2.403703417223201e-06 1.3703323432328277e-28
2.4597495562335635e-06 1.50267790118361e-28
2.5171024994342686e-06 1.6478052913736054e-28
2.575792717027583e-06 1.8069489737303823e-28
2.635851389676631e-06 1.981462631419072e-28
2.6973104250709106e-06 2.172830685349732e-28
2.760202474878063e-06 2.3826809207398817e-28
2.8245609520908932e-06 2.61279833311431e-28
2.8904200487788716e-06 2.865140311608597e-28
2.9578147542535346e-06 3.141853288560029e-28
3.026780873657441e-06 3.4452909972181778e-28
3.097355046986562e-06 3.7780344926783746e-28
3.1695747685562034e-06 4.142914106484368e-28
3.2434784069208122e-06 4.543033521611661e-28
3.319105225258239e-06 4.981796172426403e-28
3.3964954022292982e-06 5.462934194611962e-28
3.4756900533236943e-06 5.990540170843809e-28
3.5567312527036693e-06 6.569101942409689e-28
3.6396620555569646e-06 7.20354078321836e-28
3.7245265209709786e-06 7.899253260235612e-28
3.811369735340273e-06 8.66215713697273e-28
3.900237836319859e-06 9.49874171033546e-28
3.991178037336996e-06 1.0416123008896783e-27
4.0842386526745176e-06 1.1422104322159574e-27
4.179469123139017e-06 1.2525242575716106e-27
4.2769200423275275e-06 1.3734921117050021e-27
4.376643183506652e-06 1.5061429530483293e-27
4.478691527118417e-06 1.6516051161185013e-27
4.583119288927478e-06 1.811115909173816e-27
4.689981948824612e-06 1.9860321388134634e-27
4.799336280301815e-06 2.1778416510428668e-27
4.911240380614659e-06 2.3881759870028804e-27
5.0257537016479225e-06 2.618824260873099e-27
5.142937081500915e-06 2.8717483782749793e-27
5.262852776809252e-06 3.1490997241816693e-27
5.385564495820272e-06 3.4532374628742575e-27
5.511137432239651e-06 3.786748605001511e-27
5.639638299867211e-06 4.152470012878426e-27
5.771135368040315e-06 4.553512530983546e-27
5.905698497903673e-06 4.993287446809378e-27
6.043399179524854e-06 5.475535507763466e-27
6.184310569875183e-06 6.004358739876557e-27
6.32850753169624e-06 6.584255339881413e-27
6.47606667327258e-06 7.220157937293036e-27
6.627066389131828e-06 7.917475551405713e-27
6.781586901693754e-06 8.682139600696083e-27
6.939710303890459e-06 9.520654355860112e-27
7.101520602780329e-06 1.0440152265399371e-26
7.267103764178904e-06 1.1448454624848638e-26
7.436547758330399e-06 1.2554138104555955e-26
7.609942606644117e-06 1.3766607703805218e-26
7.787380429520604e-06 1.5096176750097218e-26
7.968955495292936e-06 1.6554154624493228e-26
8.15476427030917e-06 1.8152942960455987e-26
8.344905470182516e-06 1.9906141132020903e-26
8.539480112236516e-06 2.1828661931190768e-26
8.738591569173047e-06 2.3936858417233762e-26
8.942345623991688e-06 2.6248663015551616e-26
9.150850526189614e-06 2.8783740053113247e-26
9.364217049271877e-06 3.1563653023111486e-26
9.58255854960264e-06 3.461204800633874e-26
9.805991026628606e-06 3.795485480366177e-26
1.0034633184506672e-05 4.1620507500755395e-26
1.0268606495168497e-05 4.5640186323210334e-26
1.0508035262855554e-05 5.00480828645171e-26
1.07530466901589e-05 5.488169091405257e-26
1.1003770945598772e-05 6.018212538862909e-26
1.1260341232779899e-05 6.599447205243437e-26
1.1522893861159297e-05 7.236817102199985e-26
1.1791568318464117e-05 7.93574373015512e-26
1.206650734479802e-05 8.70217219485068e-26
1.2347857008475478e-05 9.542621775534149e-26
1.263576678362426e-05 1.0464241378839915e-25
1.293038962959737e-05 1.1474870348122173e-25
1.3231882072236462e-05 1.2583105145211958e-25
1.3540404287030327e-05 1.3798372470896483e-25
1.3856120184212054e-05 1.513100945123077e-25
1.4179197495840522e-05 1.6592351564265585e-25
1.4509807864912299e-05 1.8194829060181599e-25
1.484812693655133e-05 1.9952072693922815e-25
1.5194334451324849e-05 2.187902966999777e-25
1.5548614340735104e-05 2.3992090781759693e-25
1.5911154824937624e-05 2.630922983502448e-25
1.6282148512737936e-05 2.885015653206614e-25
1.6661792503919872e-05 3.163648412560901e-25
1.7050288493959805e-05 3.469191326010927e-25
1.7447842881182494e-05 3.804243357018205e-25
1.785466687641539e-05 4.1716544753889355e-25
1.8270976615199758e-05 4.574549898752065e-25
1.869699327261814e-05 5.016356676108791e-25
1.91329431807992e-05 5.500832838387496e-25
1.957905794916243e-05 6.032099364721293e-25
2.003557458746648e-05 6.614675235057738e-25
2.0502735631726606e-05 7.253515869347584e-25
2.0980789273068064e-05 7.954055279188649e-25
2.1469989489583918e-05 8.722252287650398e-25
2.1970596181267336e-05 9.56464121852538e-25
2.2482875308090033e-05 1.0488387474540934e-24
2.3007099031300245e-05 1.150134848852664e-24
2.354354585801526e-05 1.2612140558917808e-24
2.4092500789185385e-05 1.3830212139265617e-24
2.4654255471007912e-05 1.5165924208692106e-24
2.5229108349871537e-05 1.663063840249385e-24
2.5817364830913554e-05 1.823681365424265e-24
2.641933744027406e-05 1.9998112172212828e-24
2.7035345991133382e-05 2.1929515652263198e-24
2.7665717753620915e-05 2.4047452710863927e-24
2.8310787628685666e-05 2.636993862767927e-24
2.8970898326020842e-05 2.8916728587509193e-24
2.964640054613707e-05 3.1709485715838427e-24
3.033765316668089e-05 3.47719653473125e-24
3.104502343309761e-05 3.813021709066812e-24
3.176888715373972e-05 4.181280640630886e-24
3.25096288995246e-05 4.585105758284229e-24
3.326764220824756e-05 5.027932019838493e-24
3.4043329793658724e-05 5.51352612761832e-24
3.483710375941493e-05 6.046018569883443e-24
3.5649385818020195e-05 6.629938754838552e-24
3.648060751487119e-05 7.270253537092894e-24
3.73312104575266e-05 7.972409467445202e-24
3.820164655032238e-05 8.742379119264746e-24
3.90923782344573e-05 9.58671189433238e-24
4.0003878733676586e-05 1.0512589730083537e-23
4.093663230568398e-05 1.1527888190756254e-23
4.1891134499415887e-05 1.2641243457751318e-23
4.2867892418314344e-05 1.386212578659494e-23
4.386742498973848e-05 1.520092006462714e-23
4.489026324065786e-05 1.666901414581972e-23
4.5936950579773975e-05 1.8278895712362564e-23
4.700804308621986e-05 2.0044258498719526e-23
4.8104109804991236e-05 2.198011877306084e-23
