# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
4.0748357723809307e-07 4.733843346822168e-46 6.281631195797634e-46 1.8070368224372402e-45 9.199705095587049e-45 5.166452495960189e-43 6.036607974643848e-41 7.662980114413157e-39 1.5968049429404677e-38
4.169846999850535e-07 4.637419203715339e-46 6.15865872174818e-46 1.7823301672642454e-45 9.243594955768748e-45 5.2865805723605356e-43 6.215646340335433e-41 8.14151310877764e-39 1.7069617870977773e-38
4.2670735640476865e-07 4.542986911339453e-46 6.038158727268821e-46 1.758102188277337e-45 9.290739404567151e-45 5.409612658878035e-43 6.40117215483516e-41 8.652334047469678e-39 1.8248818920809716e-38
4.3665671190447213e-07 4.4505049012706896e-46 5.920080683539261e-46 1.7343446044839907e-45 9.341205031831259e-45 5.535619802039032e-43 6.593476733016183e-41 9.197693050641267e-39 1.9511172426052422e-38
4.4683805233101997e-07 4.3599324795904934e-46 5.8043751071187165e-46 1.7110493127769442e-45 9.395061099861547e-45 5.664675006171737e-43 6.792866860617842e-41 9.779999262645362e-39 2.0862592321509024e-38
4.572567867791303e-07 4.271229808366636e-46 5.6909935381131256e-46 1.6882083848782794e-45 9.45237958656909e-45 5.796853292965207e-43 6.999665714995068e-41 1.0401832173250514e-38 2.2309414413248868e-38
4.6791845046510194e-07 4.184357887528624e-46 5.5798885188019775e-46 1.665814064361736e-45 9.513235226925383e-45 5.9322317635496814e-43 7.214213845324631e-41 1.106595374961854e-38 2.3858426635937865e-38
4.788287076675383e-07 4.0992785371290265e-46 5.471013572714917e-46 1.6438587637521936e-45 9.577705552426099e-45 6.070889663196134e-43 7.436870216354771e-41 1.177532143708479e-38 2.5516901915310014e-38
4.899933547366384e-07 4.015954379982481e-46 5.364323184148689e-46 1.6223350617014236e-45 9.645870928282375e-45 6.212908448738859e-43 7.668013320077399e-41 1.2533102088966963e-38 2.7292633084749016e-38
5.014183231736547e-07 3.934348824674282e-46 5.259772778114993e-46 1.601235700239154e-45 9.717814588043687e-45 6.358371858832307e-43 7.908042360018509e-41 1.334268689086431e-38 2.9193969588637307e-38
