# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.00014543289947150178 1.5668183485587705e-23
0.0001488238970638237 1.7161483557439147e-23
0.00015229396111712465 1.8796092095126915e-23
0.00015584493519073535 2.0585232623693537e-23
0.00015947870582948208 2.2543344525185822e-23
0.00016319720356596128 2.4686191698423925e-23
0.00016700240394618395 2.70309804755258e-23
0.00017089632857913436 2.959648751778271e-23
0.000174881046210801 3.2403198460193903e-23
0.00017895867382325032 3.5473458122414683e-23
0.0001831313777593269 3.883163315334023e-23
0.00018740137487357792 4.2504288026972207e-23
0.00019177093371001327 4.6520375359028076e-23
0.000196242375707327 5.0911441565033444e-23
0.00020081807643222024 5.57118489324117e-23
0.00020550046684148122 6.095901522918062e-23
0.0002102920345734925 6.66936720218882e-23
0.0002151953252698519 7.296014292148307e-23
0.00022021294392780895 7.980664301950802e-23
0.00022534755628423554 8.728560081645e-23
0.0002306018902318662 9.545400397611994e-23
0.00023597873726856003 1.0437377026793674e-22
0.0002414809539803547 1.1411214507374559e-22
0.0002471114635590999 1.2474212684384698e-22
0.00025287325735547713 1.363429218793307e-22
0.00025876939646823026 1.4900042979542613e-22
0.00026480301337045197 1.628077609805431e-22
0.000270977313573789 1.7786578730598532e-22
0.00027729557733145163 1.9428372725166716e-22
0.00028376116138093086 2.121797665070444e-22
0.0002903775007273506 2.316817149532212e-22
0.00029714811046840066 2.5292770076076774e-22
0.00030407658766182135 2.7606690211210334e-22
0.00031116661323643183 3.012603167935577e-22
0.0003184219539477161 3.2868156959251354e-22
0.00032584646437900766 3.585177570632886e-22
0.00033344408898933415 3.9097032880095346e-22
0.0003412188642090111 4.262560038689572e-22
0.0003491749205840977 4.646077204750547e-22
0.0003573164849708539 5.062756163426325e-22
0.0003656478827813646 5.515280365305021e-22
0.0003741735402815245 6.006525646457621e-22
0.0003828979869426037 6.539570725307717e-22
0.000391825857847644 7.117707825372854e-22
0.000400961896153964 7.744453354408371e-22
0.0004103109556130814 8.423558559296393e-22
0.0004198780031493915 9.159020063695397e-22
0.00042966812149897106 9.955090182538607e-22
0.000439686511909911 1.0816286893630791e-21
0.0004499384969056106 1.1747403332540515e-21
0.00046042952311250296 1.2753516662012389e-21
0.0004711651641537129 1.383999615186887e-21
0.00048215112361018567 1.5012510290818595e-21
0.0004933932380508582 1.627703273574329e-21
0.0005048974801334842 1.7639846890227718e-21
0.0005166699617777604 1.910754888990533e-21
0.0005287169374124361 2.0687048759907597e-21
0.0005410448072981404 2.238556949870863e-21
0.0005536601209276797 2.4210643834183007e-21
0.0005665695805056229 2.617010839098709e-21
0.0005797800445090163 2.827209500625183e-21
0.0005932985313311235 3.052501893076051e-21
0.000607132223010125 3.2937563658900916e-21
0.0006212884690447563 3.551866213960413e-21
0.0006357747902989163 3.827747413722317e-21
0.0006505988829973161 4.122335953300264e-21
0.0006657686228142928 4.4365847385244e-21
0.0006812920690579615 4.771460060241917e-21
0.0006971774689519261 5.127937612373599e-21
0.0007134332620168255 5.506998055530497e-21
0.0007300680845540431 5.909622126023475e-21
0.0007470907742339592 6.336785297119507e-21
0.0007645103747911887 6.78945200593818e-21
0.0007823361408292924 7.2685694672448e-21
0.00080057754273752 7.775061103323448e-21
0.0008192442717221943 8.309819627660367e-21
0.0008383462449554094 8.873699828572019e-21
0.0008578936108437789 9.467511108274836e-21
0.0008778967544200344 1.0092009840657233e-20
0.000898366302860337 1.074789161989704e-20
0.0009193131311302326 1.1435783479359823e-20
0.0009407483677622533 1.215623616770718e-20
0.000962683400768232 1.2909716573601287e-20
0.000985129883689471 1.369660039733507e-20
0.0010080997417879817 1.4517165168061113e-20
0.0010316051783820807 1.5371583709488144e-20
0.0010556586813297128 1.6259918153770073e-20
0.0010802730296629402 1.7182114604140908e-20
0.001105461300377127 1.8137998539283324e-20
0.0011312368753784248 1.9127271049088972e-20
0.0011576134485932472 2.0149505979996397e-20
0.0011846050332435167 2.1204148060784564e-20
0.0012122259692915415 2.2290512065679952e-20
0.0012404909310584848 2.3407783058021898e-20
0.0012694149350204683 2.4555017743456868e-20
0.0012990133477864558 2.573114694597473e-20
0.0013293018942621524 2.6934979201356372e-20
0.001360296666004259 2.816520544858862e-20
0.001392014129769518 2.942040478040327e-20
0.0014244711362630968 3.0699051199092155e-20
0.0014576849290909482 3.199952130790705e-20
0.0014916731539209149 3.3320102855091735e-20
0.0015264538678574353 3.465900403160329e-20
0.0015620455490348386 3.6014363418515363e-20
0.0015984671064343198 3.738426046481473e-20
0.0016357378899298156 3.876672637611116e-20
0.0016738777005681136 4.015975528537991e-20
0.0017129068010886602 4.156131557786735e-20
0.0017528459266886532 4.296936124463304e-20
0.00179371629603914 4.4381843137159845e-20
0.0018355396225579732 4.5796720005581986e-20
0.0018783381259456144 4.721196920770026e-20
0.0019221345439899109 4.8625596983501255e-20
0.001966952144646121 5.0035648205039216e-20
0.0020128147383986056 5.1440215516169515e-20
0.002059746690910748 5.283744779275539e-20
0.0021077729359698315 5.422555786667332e-20
0.0021569189887337423 5.560282947010463e-20
0.002207210959286545 5.696762336460296e-20
0.0022586755665101248 5.831838264075692e-20
0.0023113401522792685 5.96536371749776e-20
0.0023652326959877285 6.097200725448677e-20
0.0024203818294129824 6.227220638136194e-20
0.0024768168519275916 6.355304327336751e-20
0.002534567746065232 6.481342310741097e-20
0.0025936651934496745 6.605234803191678e-20
0.0026541405910951734 6.7268916995006e-20
0.0027160260680869266 6.846232494499982e-20
0.0027793545026504624 6.9631861447209e-20
0.002844159539619031 7.07769087772783e-20
0.0029104756083082714 7.189693954497066e-20
0.0029783379408076585 7.299151390738144e-20
0.0030477825906984404 7.406027642660195e-20
0.0031188464522080173 7.510295262583127e-20
0.0031915672798109355 7.611934530177223e-20
0.0032659837082868936 7.710933063850673e-20
0.003342135273246469 7.807285417644642e-20
0.0034200624321353945 7.900992667420869e-20
0.0034998065857286074 7.992061991565358e-20
0.0035814101001254554 8.080506248734749e-20
0.003664916329257761 8.16634355738966e-20
0.0037503696379226933 8.249596879304598e-20
0.0038378154253526898 8.330293609512089e-20
0.003927300149334948 8.408465176523217e-20
0.004018871350893299 8.484146653221213e-20
0.00411257767954558 8.55737638075229e-20
0.004208468919149921 8.628195607414225e-20
0.004306596014353682 8.696648142133251e-20
0.004407011097659079 8.762780025535059e-20
0.004509767517119906 8.82663921689109e-20
0.004614919864684026 8.888275299424693e-20
0.004722524005196735 8.947739202393073e-20
0.004832637106080367 9.00508294131639e-20
0.004945317667705937 9.060359375567758e-20
0.005060625554472947 9.113621983784885e-20
0.005178622026613854 9.164924654900797e-20
0.005299369772740128 9.214321496650593e-20
0.005422932943147155 9.261866660739139e-20
0.0055493771838957115 9.307614181043184e-20
0.00567876967168809 9.351617828979315e-20
0.005811179149557424 9.393930981284105e-20
0.0059466759633891655 9.434606501682847e-20
0.006085332099294114 9.473696635534553e-20
0.006227221221852859 9.511252915874541e-20
0.006372418713251954 9.547326080777633e-20
0.006521001713332612 9.58196600084925e-20
0.006673049160573193 9.615221617336625e-20
0.006828641834027273 9.647140888556617e-20
0.006987862396239558 9.677770744457649e-20
0.00715079543716245 9.707157050947878e-20
0.007317527519096606 9.735344577595772e-20
0.007488147222679345 9.762376976034408e-20
0.007662745193945353 9.788296761111346e-20
0.007841414192484688 9.813145300412685e-20
0.008024249140723652 9.836962805217081e-20
0.008211347174354735 9.859788329223713e-20
0.008402807693942412 9.881659769532062e-20
0.008598732417732204 9.902613871038892e-20
0.008799225435691074 9.922686235796151e-20
0.009004393264807849 9.941911333155672e-20
0.009214344905683071 9.960322513206502e-20
0.009429191900438323 9.977952023708161e-20
0.009649048391975805 9.994831025625729e-20
0.009874031184619632 1.0010989615042935e-19
0.010104259806171096 1.0026456841576759e-19
0.01033985657141083 1.0041260731552956e-19
0.010580946647081629 1.005542831044537e-19
0.010827658118386449 1.0068985626517509e-19
0.011080122057036918 1.0081957775280735e-19
0.011338472590888495 1.0094368924454362e-19
0.01160284697519928 1.0106242338351932e-19
0.01187338566555036 1.0117600403211647e-19
0.012150232392466372 1.012846465317086e-19
0.012433534237775993 1.01388557950844e-19
0.01272344171275288 1.0148793735656749e-19
0.013020108838078586 1.0158297602545683e-19
0.013323693225669961 1.0167385773231055e-19
0.013634356162414448 1.0176075898013444e-19
0.013952262695857842 1.0184384924190511e-19
0.014277581721889965 1.0192329119968647e-19
0.014610486074474885 1.0199924097922198e-19
0.014951152617473332 1.0207184837838213e-19
0.015299762338606094 1.0214125710454069e-19
0.015656500445608335 1.0220760497126583e-19
0.016021556464625875 1.0227102413522577e-19
0.016395124340905766 1.0233164129059234e-19
0.016777402541834602 1.0238957786894375e-19
0.017168594162379338 1.0244495026017151e-19
0.01756890703298664 1.0249786999561701e-19
0.017978553829998065 1.0254844389825644e-19
0.01839775218863974 1.0259677432641665e-19
0.01882672481864659 1.0264295929071962e-19
0.01926569962258253 1.0268709267692174e-19
0.019714909816919448 1.0272926436554304e-19
0.020174594055939365 1.0276956040884661e-19
0.02064499655852557 1.0280806320165305e-19
0.021126367237910063 1.0284485158358499e-19
0.021618961834446313 1.028800010309068e-19
0.02212304205147776 1.029135837703799e-19
0.022638875694374342 1.0294566890890221e-19
0.0231667368128109 1.0297632257585684e-19
0.02370690584636297 1.0300560803358183e-19
0.024259669773497434 1.0303358579911918e-19
0.024825322264037063 1.0306031376659717e-19
0.025404163835180054 1.0308584731156852e-19
0.025996502011157406 1.0311023938826667e-19
0.026602651486612925 1.0313354065219638e-19
0.027222934293792744 1.0315579953948969e-19
0.027857679973633073 1.0317706235840084e-19
0.02850722575083718 1.0319737339017855e-19
0.02917191671303455 1.0321677497741665e-19
0.029852105994117403 1.032353076052526e-19
0.030548154961852016 1.0325300997075521e-19
0.031260433409864494 1.0326991906782366e-19
0.031989319754103004 1.0328607027423402e-19
0.0327352012338808 1.0330149736809025e-19
0.03349847411760691 1.03316232680088e-19
0.034279543913313774 1.0333030708864634e-19
0.03507882558409363 1.0334375010825803e-19
0.03589674376855814 1.0335658996212808e-19
0.03673373300643846 1.0336885358322967e-19
0.037590237969445384 1.0338056674283435e-19
0.038466713697512506 1.0339175407360111e-19
0.03936362584054766 1.0340243909917489e-19
0.04028145090582124 1.034126442951403e-19
0.04122067651112274 1.0342239113203759e-19
0.04218180164382002 1.03431700163078e-19
0.043165336925959 1.0344059096932223e-19
0.044171804885544536 1.034490823049639e-19
0.04520174023414663 1.0345719205266901e-19
0.046255690150979495 1.0346493735378108e-19
0.047334214573604344 1.0347233452105824e-19
0.048437886495410414 1.034793991956458e-19
0.04956729227003216 1.0348614625231864e-19
0.05072303192286451 1.0349258996008038e-19
0.051905719469841495 1.0349874394252834e-19
0.05311598324364777 1.0350462119432148e-19
0.05435446622753626 1.0351023412426033e-19
0.05562182639692926 1.0351559461176408e-19
0.056918737068984544 1.035207139958788e-19
0.058245887260312136 1.0352560308197084e-19
0.05960398205303182 1.0353027224897695e-19
0.06099374296936585 1.0353473135231164e-19
0.06241590835496589 1.0353898982660133e-19
0.06387123377117784 1.0354305671842409e-19
0.06536049239645289 1.035469405947727e-19
0.06688447543711816 1.0355064970249969e-19
0.06844399254772507 1.0355419190884892e-19
0.0700398722611988 1.0355757469152845e-19
0.0716729624290174 1.0356080523991655e-19
0.07334413067165428 1.0356389037733153e-19
0.07505426483952363 1.0356683665909297e-19
