# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
1.0011531093113902e-06 3.7782217943454223e-35
1.0244965742052174e-06 3.9394699752084447e-35
1.048384328826741e-06 4.109764922727935e-35
1.0728290641500308e-06 4.2896953884719754e-35
1.0978437670592484e-06 4.4798907822278017e-35
1.1234417272482566e-06 4.68102410307352e-35
1.149636544281106e-06 4.893815138481065e-35
1.1764421348171486e-06 5.119033761614033e-35
1.2038727400046132e-06 5.357503393782058e-35
1.2319429330465773e-06 5.610104831867539e-35
1.2606676269433496e-06 5.877780372177178e-35
1.2900620824153782e-06 6.161538158228724e-35
1.3201419160108953e-06 6.462456829467528e-35
1.3509231084026028e-06 6.781690554728706e-35
1.38242201287781e-06 7.120474411952831e-35
1.4146553640265304e-06 7.480130127137971e-35
1.447640286632156e-06 7.862072240480673e-35
1.4813943047694329e-06 8.267814717711889e-35
1.5159353511145682e-06 8.69897802339129e-35
1.5512817764724183e-06 9.157296700289811e-35
1.587452359525819e-06 9.644627496751584e-35
1.6244663168122348e-06 1.0162958067544052e-34
1.6623433129330315e-06 1.0714416300295604e-34
1.7011034710007933e-06 1.1301280306910314e-34
1.740767383330235e-06 1.1925989129056037e-34
1.7813561223783898e-06 1.2591154208748019e-34
1.8228912519398869e-06 1.3299571679216556e-34
1.8653948386032614e-06 1.4054235533952341e-34
1.908889463474389e-06 1.4858351737457312e-34
1.9533982341732686e-06 1.571535334453757e-34
1.9989447971105317e-06 1.6628916701167908e-34
2.045553350050195e-06 1.7602978803241105e-34
2.0932486549653353e-06 1.864175589706423e-34
2.1420560511935146e-06 1.974976341007396e-34
2.192001468898943e-06 2.0931837306504335e-34
2.2431114428485372e-06 2.219315697077455e-34
2.2954131265091837e-06 2.353926972755776e-34
2.3489343064737076e-06 2.49761171158315e-34
2.403703417223201e-06 2.6510063041366062e-34
2.4597495562335635e-06 2.814792394450345e-34
2.5171024994342686e-06 2.98970011238993e-34
2.575792717027583e-06 3.1765115375428767e-34
2.635851389676631e-06 3.3760644105511322e-34
2.6973104250709106e-06 3.589256110270292e-34
2.760202474878063e-06 3.8170479152344876e-34
2.8245609520908932e-06 4.060469570120716e-34
2.8904200487788716e-06 4.320624178885134e-34
2.9578147542535346e-06 4.598693447888721e-34
3.026780873657441e-06 4.89594330434672e-34
3.097355046986562e-06 5.213729916600048e-34
3.1695747685562034e-06 5.553506145172329e-34
3.2434784069208122e-06 5.916828455404679e-34
3.319105225258239e-06 6.30536432470597e-34
3.3964954022292982e-06 6.7209001798388985e-34
3.4756900533236943e-06 7.165349902068186e-34
3.5567312527036693e-06 7.640763940895202e-34
3.6396620555569646e-06 8.149339079945247e-34
3.7245265209709786e-06 8.693428901657064e-34
3.811369735340273e-06 9.275555000767676e-34
3.900237836319859e-06 9.89841900011654e-34
3.991178037336996e-06 1.0564915426272825e-33
4.0842386526745176e-06 1.1278145506505999e-33
4.179469123139017e-06 1.2041431953147652e-33
4.2769200423275275e-06 1.285833480546903e-33
