# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
7.436547758330399e-06 9.211020252138214e-35
7.609942606644117e-06 9.870285952521165e-35
7.787380429520604e-06 1.057674275244997e-34
7.968955495292936e-06 1.13337686514641e-34
8.15476427030917e-06 1.2144983432748108e-34
8.344905470182516e-06 1.3014265966324659e-34
8.539480112236516e-06 1.394577275024801e-34
8.738591569173047e-06 1.494395777828132e-34
8.942345623991688e-06 1.6013593828901604e-34
9.150850526189614e-06 1.7159795277295806e-34
9.364217049271877e-06 1.8388042539219165e-34
9.58255854960264e-06 1.9704208263387683e-34
9.805991026628606e-06 2.11145853974102e-34
1.0034633184506672e-05 2.262591726119947e-34
1.0268606495168497e-05 2.424542977132974e-34
1.0508035262855554e-05 2.5980865970106355e-34
1.07530466901589e-05 2.7840523024053994e-34
1.1003770945598772e-05 2.9833291868297054e-34
1.1260341232779899e-05 3.1968699685887177e-34
1.1522893861159297e-05 3.4256955424656637e-34
1.1791568318464117e-05 3.670899856860019e-34
1.206650734479802e-05 3.933655139627043e-34
1.2347857008475478e-05 4.21521749752826e-34
1.263576678362426e-05 4.5169329159755715e-34
1.293038962959737e-05 4.840243687653238e-34
1.3231882072236462e-05 5.186695300646507e-34
1.3540404287030327e-05 5.557943818880627e-34
1.3856120184212054e-05 5.955763790014475e-34
1.4179197495840522e-05 6.3820567184382155e-34
1.4509807864912299e-05 6.838860143705198e-34
1.484812693655133e-05 7.328357367598281e-34
1.5194334451324849e-05 7.852887876105917e-34
1.5548614340735104e-05 8.414958505883562e-34
1.5911154824937624e-05 9.017255408290096e-34
1.6282148512737936e-05 9.662656867879782e-34
1.6661792503919872e-05 1.035424703626254e-33
1.7050288493959805e-05 1.1095330646583703e-33
1.7447842881182494e-05 1.1889448778505216e-33
1.785466687641539e-05 1.2740395748538574e-33
1.8270976615199758e-05 1.3652237205890175e-33
1.869699327261814e-05 1.46293295196741e-33
1.91329431807992e-05 1.56763405494342e-33
1.957905794916243e-05 1.679827189744252e-33
2.003557458746648e-05 1.8000482748213338e-33
2.0502735631726606e-05 1.9288715408153537e-33
2.0980789273068064e-05 2.066912266625731e-33
2.1469989489583918e-05 2.2148297105311664e-33
2.1970596181267336e-05 2.3733302502250985e-33
2.2482875308090033e-05 2.543170746607617e-33
2.3007099031300245e-05 2.7251621472266434e-33
2.354354585801526e-05 2.92017334638176e-33
2.4092500789185385e-05 3.1291353201051016e-33
2.4654255471007912e-05 3.35304555551871e-33
2.5229108349871537e-05 3.592972795440613e-33
